price,discount_percent,inventory_level,rating,review_count,product_id,product_category,customer_region,payment_method,day,month,year,day_of_week,week_of_year,is_weekend,actual_quantity_sold,original_price,static_revenue,rule_price,rule_predicted_quantity,rule_revenue,ml_price,ml_predicted_demand,ml_revenue
484.18,5,15,1.1,162,1467,3,1,2,18,3,2022,4,11,0,2,484.18,968.36,532.5980000000001,2,1065.1960000000001,532.5980000000001,2.9767773,1585.4256444888117
133.61,5,27,3.9,298,3540,4,3,1,27,12,2023,2,52,0,4,133.61,534.44,133.61,4,534.44,146.97100000000003,2.9853237,438.75600473999987
430.6,5,16,3.3,425,1366,0,1,2,22,1,2023,6,3,1,4,430.6,1722.4,473.6600000000001,4,1894.6400000000003,473.6600000000001,3.5080578,1661.6266730451587
35.19,15,89,3.3,148,12,4,3,2,25,1,2023,2,4,0,4,35.19,140.76,35.19,4,140.76,38.709,2.8856888,111.70212705230713
77.89,0,80,4.2,163,3179,4,1,3,1,6,2023,3,22,0,1,77.89,77.89,77.89,1,77.89,85.679,2.9303193,251.06682809591294
409.36,20,29,2.7,366,2752,3,1,3,1,5,2022,6,17,1,1,409.36,409.36,409.36,1,409.36,450.29600000000005,3.0334275,1365.9402591304781
233.74,30,53,4.1,182,2433,2,1,4,8,6,2022,2,23,0,4,233.74,934.96,233.74,4,934.96,257.11400000000003,2.9987862,771.0299178586007
116.02,20,104,4.4,450,1959,0,0,2,6,11,2022,6,44,1,1,116.02,116.02,104.41799999999999,1,104.41799999999999,127.622,3.0760581,392.5726931347847
136.08,20,29,3.4,139,3896,1,0,1,24,10,2023,1,43,0,4,136.08,544.32,136.08,4,544.32,149.68800000000002,3.291528,492.7022412471772
195.9,5,87,2.0,423,3196,3,1,0,6,2,2022,6,5,1,1,195.9,195.9,195.9,1,195.9,215.49000000000004,2.9862661,643.5104896831514
411.04,20,38,1.9,14,2702,0,3,4,18,10,2023,2,42,0,4,411.04,1644.16,411.04,4,1644.16,452.14400000000006,3.251665,1470.2208719177247
453.59,20,145,4.9,372,1947,2,3,2,11,11,2022,4,45,0,1,453.59,453.59,408.231,1,408.231,476.2695,3.2493105,1547.5474840693473
126.44,30,69,1.0,373,3805,3,3,1,9,2,2022,2,6,0,2,126.44,252.88,126.44,2,252.88,139.084,3.0681734,426.7338303489685
10.06,30,25,1.0,346,1593,0,1,0,23,1,2023,0,4,0,2,10.06,20.12,10.06,2,20.12,11.066,3.0256133,33.48143686580658
454.16,5,115,4.4,104,3319,0,1,3,25,9,2022,6,38,1,1,454.16,454.16,408.744,1,408.744,476.86800000000005,2.854737,1361.3327444028855
174.7,30,10,3.7,470,1525,5,3,4,29,10,2022,5,43,1,2,174.7,349.4,192.17000000000002,2,384.34000000000003,192.17000000000002,2.9641652,569.6236285448075
93.25,15,98,2.2,263,862,4,3,1,15,1,2023,6,2,1,3,93.25,279.75,93.25,3,279.75,102.575,3.1001282,317.9956474304199
445.72,30,142,1.1,456,2679,2,0,0,3,8,2022,2,31,0,3,445.72,1337.16,401.148,3,1203.444,490.2920000000001,2.9362154,1439.6029212379458
34.42,10,147,3.2,35,66,1,0,2,19,1,2023,3,3,0,5,34.42,172.10000000000002,30.978,5,154.89000000000001,37.862,2.8233345,106.89708915376664
102.14,30,43,3.7,122,1895,4,0,3,17,9,2023,6,37,1,3,102.14,306.42,102.14,3,306.42,112.35400000000001,2.8184974,316.6694590544701
209.96,5,29,2.2,58,3754,1,0,4,19,7,2023,2,29,0,4,209.96,839.84,209.96,4,839.84,230.95600000000002,2.9972453,692.2317882175446
207.02,10,38,3.7,321,2674,2,0,2,16,5,2022,0,20,0,3,207.02,621.0600000000001,207.02,3,621.0600000000001,227.72200000000004,2.9740133,677.2482632045746
25.56,20,84,4.2,465,3551,5,1,0,30,11,2022,2,48,0,4,25.56,102.24,25.56,4,102.24,28.116,3.0086126,84.59015278244019
474.59,0,95,2.8,343,150,3,3,4,24,3,2022,3,12,0,1,474.59,474.59,474.59,1,474.59,522.049,2.9778805,1554.59952560997
453.0,5,141,3.6,398,1045,3,3,0,16,12,2022,4,50,0,3,453.0,1359.0,407.7,3,1223.1,498.30000000000007,3.0802474,1534.8872805118563
173.45,30,62,4.1,40,1949,5,1,0,17,5,2022,1,20,0,3,173.45,520.3499999999999,173.45,3,520.3499999999999,190.79500000000002,3.08817,589.2074049901963
298.21,30,73,4.5,310,2204,2,3,3,6,10,2023,4,40,0,4,298.21,1192.84,298.21,4,1192.84,328.031,2.9840186,978.8505936410427
347.08,20,87,2.8,148,147,4,0,4,5,7,2023,2,27,0,5,347.08,1735.3999999999999,347.08,5,1735.3999999999999,381.788,3.0112696,1149.6665863609314
478.17,20,85,2.3,229,3936,0,1,2,5,8,2022,4,31,0,4,478.17,1912.68,478.17,4,1912.68,525.9870000000001,3.0239565,1590.5618271567823
214.07,15,13,2.7,345,3768,0,0,4,13,8,2023,6,32,1,5,214.07,1070.35,235.477,5,1177.385,235.477,2.849875,671.0800090870857
129.4,30,136,3.5,483,450,5,2,1,13,11,2022,6,45,1,2,129.4,258.8,116.46000000000001,2,232.92000000000002,142.34000000000003,3.092249,440.1507107925416
358.39,10,72,1.3,294,207,0,3,4,9,7,2022,5,27,1,5,358.39,1791.9499999999998,358.39,5,1791.9499999999998,394.22900000000004,2.988155,1178.017313401699
240.36,15,96,3.9,259,1959,3,0,3,17,8,2022,2,33,0,5,240.36,1201.8000000000002,240.36,5,1201.8000000000002,264.396,2.9636586,783.57947160244
482.59,5,105,4.5,268,1256,2,1,4,5,12,2022,0,49,0,3,482.59,1447.77,434.33099999999996,3,1302.993,530.849,3.2007632,1699.1219575228693
92.56,20,65,1.1,294,2075,4,1,4,25,12,2022,6,51,1,1,92.56,92.56,92.56,1,92.56,101.81600000000002,2.8694527,292.15619762229926
89.99,10,145,3.2,477,3562,4,2,0,7,4,2023,4,14,0,5,89.99,449.95,80.991,5,404.955,98.989,2.781931,275.3805601825714
30.13,15,51,3.6,79,1478,3,0,2,4,8,2023,4,31,0,5,30.13,150.65,30.13,5,150.65,33.143,2.9711623,98.47323274469376
341.32,0,82,2.2,471,3761,1,2,2,2,11,2022,2,44,0,4,341.32,1365.28,341.32,4,1365.28,375.452,3.0211258,1134.2877214050293
495.02,15,16,1.8,343,3472,4,3,1,26,4,2023,2,17,0,1,495.02,495.02,544.522,1,544.522,544.522,2.9229755,1591.6244870796204
138.52,5,145,3.4,215,989,2,1,0,19,8,2023,5,33,1,4,138.52,554.08,124.668,4,498.672,152.372,3.2514691,495.4328550815583
35.44,10,128,3.5,491,2939,4,3,1,6,6,2023,1,23,0,4,35.44,141.76,31.895999999999997,4,127.58399999999999,38.984,2.9159768,113.67643811988832
423.58,15,105,3.9,337,324,3,2,2,12,12,2023,1,50,0,4,423.58,1694.32,381.222,4,1524.888,465.93800000000005,3.0956764,1442.3932807693484
353.39,20,83,4.3,476,3248,4,1,3,29,1,2023,6,4,1,3,353.39,1060.17,353.39,3,1060.17,388.72900000000004,2.9706256,1154.7683340079786
483.93,30,149,4.1,65,3796,3,3,4,16,3,2022,2,11,0,1,483.93,483.93,435.53700000000003,1,435.53700000000003,532.3230000000001,3.062593,1630.2886846203808
105.67,15,65,3.8,252,860,5,2,3,13,10,2022,3,41,0,1,105.67,105.67,105.67,1,105.67,116.23700000000001,2.9158578,338.9305621571541
102.23,20,62,1.8,465,508,2,1,3,14,10,2022,4,41,0,1,102.23,102.23,102.23,1,102.23,112.45300000000002,3.0050848,337.9307957332135
126.48,20,144,2.9,20,3812,1,0,4,16,7,2022,5,28,1,2,126.48,252.96,113.83200000000001,2,227.66400000000002,139.12800000000001,2.9298635,407.6260424766541
423.51,5,61,4.0,483,276,2,0,3,7,9,2023,3,36,0,3,423.51,1270.53,423.51,3,1270.53,465.86100000000005,3.056341,1423.8300433166028
399.65,15,108,1.3,467,1232,2,3,3,9,1,2023,0,2,0,4,399.65,1598.6,359.685,4,1438.74,439.615,3.2140388,1412.9396885490419
257.79,30,19,2.0,164,1045,1,0,2,30,1,2023,0,5,0,2,257.79,515.58,283.5690000000001,2,567.1380000000001,283.5690000000001,2.837796,804.7109662177564
267.33,5,16,5.0,321,256,3,1,1,29,3,2022,1,13,0,1,267.33,267.33,294.063,1,294.063,294.063,2.7793763,817.3117236106395
105.98,15,54,3.8,273,2198,3,1,2,28,5,2023,6,21,1,3,105.98,317.94,105.98,3,317.94,116.57800000000002,2.9527564,344.22643616771705
444.56,30,121,1.1,480,1162,5,3,2,16,1,2022,6,2,1,3,444.56,1333.68,400.104,3,1200.312,489.016,3.174031,1552.1519528903962
420.58,0,47,3.0,4,3855,0,1,2,7,3,2023,1,10,0,3,420.58,1261.74,420.58,3,1261.74,462.63800000000003,2.8408082,1314.2658023581505
483.28,0,119,2.4,190,1764,2,0,3,13,8,2022,5,32,1,5,483.28,2416.3999999999996,434.952,5,2174.76,483.28,3.0460222,1472.0815975761413
189.27,20,146,4.0,97,2700,2,1,4,8,7,2023,5,27,1,3,189.27,567.8100000000001,170.34300000000002,3,511.02900000000005,208.19700000000003,3.1051805,646.489264961958
299.83,10,87,3.9,94,3722,1,1,4,22,4,2022,4,16,0,5,299.83,1499.1499999999999,299.83,5,1499.1499999999999,329.813,2.9745245,981.0368482542037
486.49,5,32,4.2,404,1121,3,2,4,21,12,2023,3,51,0,5,486.49,2432.45,486.49,5,2432.45,535.139,3.2172673,1721.6851921994687
245.75,20,122,3.7,80,600,1,3,0,10,6,2023,5,23,1,1,245.75,245.75,221.175,1,221.175,270.32500000000005,2.9950788,809.644677180052
53.97,0,134,4.6,473,866,1,2,4,7,7,2023,4,27,0,2,53.97,107.94,48.573,2,97.146,59.367000000000004,3.0221214,179.41428290176393
18.86,30,85,4.8,178,2331,0,0,4,5,5,2022,3,18,0,2,18.86,37.72,18.86,2,37.72,20.746000000000002,3.0253234,62.76335906887055
157.29,0,78,4.1,363,3402,1,0,3,6,12,2022,1,49,0,1,157.29,157.29,157.29,1,157.29,173.019,2.9241009,505.9250094394684
321.82,15,13,2.6,425,496,2,2,4,18,5,2023,3,20,0,3,321.82,965.46,354.002,3,1062.006,354.002,3.0247376,1070.7631586403847
245.19,20,120,3.8,315,3029,4,2,3,10,1,2023,1,2,0,3,245.19,735.5699999999999,220.671,3,662.0129999999999,269.709,2.9491441,795.4107128055095
149.52,15,85,3.8,320,2984,0,1,1,12,4,2022,1,15,0,5,149.52,747.6,149.52,5,747.6,164.47200000000004,2.993414,492.3327751007081
100.79,20,146,1.3,280,3798,3,2,2,10,9,2022,5,36,1,3,100.79,302.37,90.71100000000001,3,272.13300000000004,110.86900000000001,3.139401,348.0622449250222
270.46,5,88,2.0,275,1657,1,3,1,7,1,2023,5,1,1,5,270.46,1352.3,270.46,5,1352.3,297.50600000000003,3.2617033,970.3762879252434
80.98,30,77,2.9,212,2330,1,1,4,8,4,2022,4,14,0,5,80.98,404.90000000000003,80.98,5,404.90000000000003,89.07800000000002,2.956411,263.3511688013077
252.23,15,30,3.2,295,1252,2,2,4,26,10,2022,2,43,0,4,252.23,1008.92,252.23,4,1008.92,277.45300000000003,3.0846791,855.8534777512551
239.13,20,108,2.1,472,1245,5,1,1,14,9,2023,3,37,0,1,239.13,239.13,215.217,1,215.217,263.043,2.9699562,781.2261780874729
358.51,30,14,1.3,471,3518,4,1,4,25,8,2023,4,34,0,4,358.51,1434.04,394.36100000000005,4,1577.4440000000002,394.36100000000005,2.9597688,1167.2173727440836
227.79,15,43,3.3,112,356,5,2,1,11,4,2022,0,15,0,4,227.79,911.16,227.79,4,911.16,250.56900000000002,2.9610465,741.9464497568608
27.4,0,116,1.5,256,670,4,0,2,5,1,2022,2,1,0,2,27.4,54.8,24.66,2,49.32,30.14,3.3525367,101.04545548439026
375.46,15,62,2.9,452,3143,0,1,0,4,10,2023,2,40,0,1,375.46,375.46,375.46,1,375.46,413.00600000000003,2.9108443,1202.1961717119218
33.24,15,113,3.0,274,3276,0,0,4,30,10,2023,0,44,0,4,33.24,132.96,29.916000000000004,4,119.66400000000002,36.56400000000001,3.1431854,114.92743012905123
159.88,10,64,1.2,201,2886,2,0,3,28,2,2023,1,9,0,3,159.88,479.64,159.88,3,479.64,175.868,2.9389813,516.8727623243332
164.41,30,69,4.5,251,2337,4,0,2,22,8,2022,0,34,0,1,164.41,164.41,164.41,1,164.41,180.851,2.959663,535.2579977097512
160.93,5,149,3.9,223,401,1,2,1,24,4,2023,0,17,0,4,160.93,643.72,144.83700000000002,4,579.3480000000001,177.02300000000002,2.8216236,499.49226812863355
163.57,15,66,3.9,158,1717,3,3,1,14,2,2023,1,7,0,4,163.57,654.28,163.57,4,654.28,179.92700000000002,3.0260186,544.4624521574975
33.76,5,38,3.7,172,2033,2,2,0,30,10,2022,6,43,1,1,33.76,33.76,33.76,1,33.76,37.136,3.0861952,114.60894607925415
14.18,30,135,1.4,10,591,5,0,2,26,2,2023,6,8,1,4,14.18,56.72,12.762,4,51.048,15.598,3.3761935,52.661866578102114
248.29,0,63,4.1,366,1876,5,2,1,6,8,2023,6,31,1,2,248.29,496.58,248.29,2,496.58,273.119,2.9353008,801.6864265766145
306.99,20,113,4.0,236,1985,0,0,2,29,8,2023,1,35,0,1,306.99,306.99,276.291,1,276.291,337.689,3.0137992,1017.7268348479272
111.21,30,108,2.5,148,1938,3,2,2,2,1,2023,0,1,0,1,111.21,111.21,100.089,1,100.089,122.331,3.193933,390.7170190587044
298.31,0,39,3.7,366,2942,0,0,2,8,4,2023,5,14,1,5,298.31,1491.55,298.31,5,1491.55,328.141,2.7509055,902.684886191845
24.62,30,117,4.9,9,3431,0,3,3,1,9,2022,3,35,0,3,24.62,73.86,22.158,3,66.474,27.082000000000004,3.0770297,83.33211847209932
283.78,30,138,3.7,299,3762,2,2,1,3,1,2023,1,1,0,3,283.78,851.3399999999999,255.402,3,766.2059999999999,312.158,3.025155,944.3263555431366
409.13,5,64,4.3,463,1692,1,1,3,4,12,2023,0,49,0,5,409.13,2045.65,409.13,5,2045.65,450.043,2.891466,1301.2839890816213
295.62,10,89,3.0,299,2464,4,0,3,23,10,2022,6,42,1,5,295.62,1478.1,295.62,5,1478.1,325.182,2.951941,959.9180825986863
272.22,30,92,3.0,197,182,5,0,3,3,11,2022,3,44,0,4,272.22,1088.88,272.22,4,1088.88,299.44200000000006,2.9661937,888.2029667272569
325.49,5,125,1.5,460,412,3,0,1,16,12,2022,4,50,0,5,325.49,1627.45,292.94100000000003,5,1464.7050000000002,358.03900000000004,3.245018,1161.843001625061
268.38,20,136,2.5,499,1431,1,2,3,27,9,2023,2,39,0,4,268.38,1073.52,241.542,4,966.168,295.218,2.9277875,864.3355826754571
497.28,15,146,1.7,178,1209,0,0,2,11,4,2023,1,15,0,3,497.28,1491.84,447.55199999999996,3,1342.656,547.008,2.8496428,1558.7773833618164
456.1,5,59,2.4,70,2024,4,1,1,2,3,2023,3,9,0,4,456.1,1824.4,456.1,4,1824.4,478.90500000000003,3.1287603,1498.37896958828
156.1,30,24,1.5,43,2860,4,0,4,31,3,2023,4,13,0,2,156.1,312.2,156.1,2,312.2,171.71,2.6984718,463.3545901322365
492.65,10,102,4.0,485,3146,1,2,2,30,11,2022,2,48,0,1,492.65,492.65,443.385,1,443.385,541.915,2.8840706,1562.9211380803583
43.29,0,80,2.8,313,2253,5,2,2,29,11,2022,1,48,0,1,43.29,43.29,43.29,1,43.29,47.619,3.0438747,144.9462712726593
313.76,15,101,3.3,446,2127,1,2,2,31,3,2022,3,13,0,5,313.76,1568.8,282.384,5,1411.92,345.136,2.939067,1014.3777890777588
407.99,5,148,1.9,287,470,2,0,3,12,2,2023,6,6,1,3,407.99,1223.97,367.19100000000003,3,1101.573,448.78900000000004,3.076101,1380.5203207175732
239.22,5,105,2.5,370,3833,2,0,4,29,8,2022,0,35,0,4,239.22,956.88,215.298,4,861.192,263.142,2.810527,739.5677185320855
59.46,20,19,4.8,124,750,2,3,1,2,11,2023,3,44,0,2,59.46,118.92,65.406,2,130.812,65.406,3.0850537,201.78102114629746
406.79,20,54,2.0,90,1243,3,2,2,25,3,2022,4,12,0,5,406.79,2033.95,406.79,5,2033.95,447.46900000000005,3.1888676,1426.9193822193147
270.25,15,76,3.0,301,3320,1,0,0,6,12,2022,1,49,0,1,270.25,270.25,270.25,1,270.25,297.27500000000003,2.9805212,886.0344403505326
327.91,20,43,1.7,254,3096,2,1,0,21,4,2023,4,16,0,5,327.91,1639.5500000000002,327.91,5,1639.5500000000002,360.7010000000001,3.0192804,1089.0574716997148
62.48,30,67,3.3,37,1049,5,0,0,3,12,2022,5,48,1,3,62.48,187.44,62.48,3,187.44,68.72800000000001,2.8381631,195.06127610969546
373.13,30,120,1.8,11,2561,2,2,0,4,6,2022,5,22,1,2,373.13,746.26,335.817,2,671.634,410.44300000000004,2.8177276,1156.5165552754404
73.76,10,145,4.2,151,1797,0,0,3,23,5,2022,0,21,0,1,73.76,73.76,66.384,1,66.384,81.13600000000001,3.034826,246.23364560317995
488.27,5,105,3.2,174,113,2,3,0,30,11,2023,3,48,0,4,488.27,1953.08,439.443,4,1757.772,463.8565,3.1768172,1473.5872976638077
12.85,30,62,4.8,75,2319,5,1,0,12,1,2022,2,2,0,1,12.85,12.85,12.85,1,12.85,14.135000000000002,3.3006766,46.65506351828576
185.35,15,80,2.7,1,853,3,3,1,26,5,2023,4,21,0,4,185.35,741.4,185.35,4,741.4,203.88500000000002,3.2384017,660.2615206921101
12.82,10,117,3.2,281,3760,1,0,0,27,2,2022,6,8,1,2,12.82,25.64,11.538,2,23.076,14.102000000000002,2.8347929,39.97624880456925
354.17,20,120,3.8,81,1385,4,1,3,10,10,2022,0,41,0,4,354.17,1416.68,318.75300000000004,4,1275.0120000000002,371.87850000000003,3.0141118,1120.8833591290713
317.76,30,58,1.5,106,775,1,0,0,22,8,2022,0,34,0,3,317.76,953.28,317.76,3,953.28,349.536,2.8862145,1008.8358696212769
432.3,30,55,2.7,195,2393,4,0,3,11,5,2022,2,19,0,1,432.3,432.3,432.3,1,432.3,475.53000000000003,3.0667198,1458.3172524333002
89.69,30,85,1.9,306,3099,5,0,4,27,6,2022,0,26,0,3,89.69,269.07,89.69,3,269.07,98.659,2.914481,287.53977354073527
215.57,0,107,4.6,385,158,5,0,0,22,12,2023,4,51,0,2,215.57,431.14,194.013,2,388.026,237.127,2.9095497,689.9327948265076
279.54,20,146,4.3,349,1816,2,2,4,17,12,2023,6,50,1,1,279.54,279.54,251.586,1,251.586,307.494,3.342865,1027.910927307129
389.22,20,148,4.5,145,2007,0,2,3,5,6,2023,0,23,0,4,389.22,1556.88,350.29800000000006,4,1401.1920000000002,428.14200000000005,3.2222698,1379.5890253586772
455.26,0,67,1.7,228,2410,1,0,2,3,6,2023,5,22,1,3,455.26,1365.78,455.26,3,1365.78,478.023,3.0645366,1464.9189655194284
457.23,30,55,1.1,124,1811,3,1,0,25,10,2022,1,43,0,3,457.23,1371.69,457.23,3,1371.69,502.9530000000001,2.975661,1496.6176467254165
474.71,0,99,3.4,23,3184,0,1,0,30,4,2022,5,17,1,4,474.71,1898.84,474.71,4,1898.84,522.181,2.972261,1552.0581961741448
281.33,20,111,2.5,394,546,4,0,2,30,5,2022,0,22,0,1,281.33,281.33,253.197,1,253.197,309.463,2.9267266,905.713587523222
80.59,0,146,4.4,423,3048,3,2,4,11,7,2022,0,28,0,2,80.59,161.18,72.531,2,145.062,88.64900000000002,2.9743633,263.67433457756044
174.02,5,141,2.6,465,3279,1,0,4,25,12,2022,6,51,1,1,174.02,174.02,156.61800000000002,1,156.61800000000002,191.42200000000003,2.9004323,555.2065609669686
74.86,10,26,4.6,415,3173,3,1,3,3,1,2022,0,1,0,5,74.86,374.3,74.86,5,374.3,82.346,2.8006082,230.61887938785554
264.95,10,53,4.7,201,3987,2,1,1,3,1,2022,0,1,0,3,264.95,794.8499999999999,264.95,3,794.8499999999999,291.445,3.4009473,991.1890952861309
471.73,20,148,3.4,312,3618,5,2,4,24,10,2022,0,43,0,3,471.73,1415.19,424.557,3,1273.671,495.3165,2.5442193,1260.193776840806
313.08,15,135,3.5,297,3501,2,1,0,24,5,2022,1,21,0,5,313.08,1565.3999999999999,281.772,5,1408.86,344.38800000000003,2.9508214,1016.2274801959992
48.21,5,23,2.9,140,2592,0,2,4,10,12,2022,5,49,1,3,48.21,144.63,48.21,3,144.63,53.031000000000006,3.034673,160.9317425658703
74.68,30,26,4.4,88,846,3,1,4,15,8,2022,0,33,0,1,74.68,74.68,74.68,1,74.68,82.14800000000001,2.9489,242.24623591518406
151.86,10,96,4.8,280,714,3,2,4,1,8,2023,1,31,0,4,151.86,607.44,151.86,4,607.44,167.04600000000002,2.9892375,499.3401752629281
459.61,20,58,2.5,370,3732,5,3,0,1,12,2023,4,48,0,3,459.61,1378.83,459.61,3,1378.83,505.5710000000001,3.1552284,1595.191965479136
414.01,20,97,3.9,462,314,2,3,3,7,10,2023,5,40,1,1,414.01,414.01,414.01,1,414.01,455.411,2.9372084,1337.6370210635662
191.38,10,33,4.9,207,295,0,3,3,6,1,2023,4,1,0,3,191.38,574.14,191.38,3,574.14,210.518,3.0998137,652.5665804381371
478.46,10,94,2.2,106,1528,0,3,2,27,7,2022,2,30,0,2,478.46,956.92,478.46,2,956.92,526.306,2.886843,1519.362774105549
121.83,5,122,3.4,59,1519,2,1,1,9,7,2022,5,27,1,2,121.83,243.66,109.647,2,219.294,134.013,3.0475526,408.41166465425493
347.14,0,41,1.5,157,2999,1,3,3,13,4,2022,2,15,0,4,347.14,1388.56,347.14,4,1388.56,381.85400000000004,2.9394996,1122.4596866059305
140.23,10,139,1.7,50,326,1,2,0,14,8,2022,6,32,1,3,140.23,420.68999999999994,126.207,3,378.621,154.25300000000001,3.1072023,479.29527506899836
385.49,15,72,4.8,432,3630,3,0,0,7,7,2022,3,27,0,3,385.49,1156.47,385.49,3,1156.47,424.03900000000004,2.9040234,1231.4191822822095
280.07,0,46,1.1,310,2604,4,0,0,6,7,2022,2,27,0,5,280.07,1400.35,280.07,5,1400.35,308.077,3.1669102,975.6521849079132
219.31,30,138,3.2,101,2441,2,1,4,23,9,2022,4,38,0,5,219.31,1096.55,197.37900000000002,5,986.8950000000001,241.241,2.7654994,667.1518295156956
363.71,5,95,1.2,134,3970,1,1,2,24,4,2022,6,16,1,3,363.71,1091.1299999999999,363.71,3,1091.1299999999999,400.081,2.8525746,1141.2608932888509
265.22,20,92,1.5,289,850,5,0,4,24,10,2023,1,43,0,4,265.22,1060.88,265.22,4,1060.88,291.7420000000001,3.1622546,922.5624733195307
28.64,10,125,1.9,294,3165,4,3,2,7,11,2023,1,45,0,3,28.64,85.92,25.776,3,77.328,31.504000000000005,3.2275126,101.67955688858034
354.03,20,120,2.6,186,3358,0,3,0,22,3,2023,2,12,0,3,354.03,1062.09,318.627,3,955.8810000000001,389.433,2.8756576,1119.8759499564171
259.52,0,60,2.5,410,3427,5,0,1,24,5,2023,2,21,0,4,259.52,1038.08,259.52,4,1038.08,285.472,2.9860249,852.4264878540039
263.43,20,134,1.9,446,1069,0,2,1,24,6,2023,5,25,1,1,263.43,263.43,237.08700000000002,1,237.08700000000002,289.773,3.1113431,901.5832372634411
332.31,5,64,4.1,212,3160,4,2,4,19,8,2022,4,33,0,2,332.31,664.62,332.31,2,664.62,365.54100000000005,3.0569265,1117.4319656703474
139.9,0,138,3.7,156,2197,3,3,4,9,6,2023,4,23,0,2,139.9,279.8,125.91000000000001,2,251.82000000000002,153.89000000000001,2.8074877,432.04428618669516
397.64,15,71,3.6,462,3921,3,2,2,15,7,2023,5,28,1,1,397.64,397.64,397.64,1,397.64,437.404,2.9375367,1284.8903099269867
147.32,30,57,3.6,197,1650,5,2,2,11,5,2023,3,19,0,3,147.32,441.96,147.32,3,441.96,162.052,3.0947282,501.506899359703
112.73,30,112,2.7,410,687,2,0,2,10,11,2022,3,45,0,3,112.73,338.19,101.45700000000001,3,304.37100000000004,124.00300000000001,3.1481757,390.3832333607674
27.9,30,83,2.2,136,2630,1,3,2,23,8,2022,1,34,0,1,27.9,27.9,27.9,1,27.9,30.69,2.951886,90.59337945699693
223.67,15,109,3.3,438,234,4,2,2,3,4,2023,0,14,0,3,223.67,671.01,201.303,3,603.909,246.037,3.060956,753.108431687355
298.83,20,70,1.5,136,3612,2,1,4,30,9,2022,4,39,0,5,298.83,1494.1499999999999,298.83,5,1494.1499999999999,328.713,3.0105603,989.6102993881703
374.51,20,59,4.1,168,2770,3,2,1,14,6,2022,1,24,0,2,374.51,749.02,374.51,2,749.02,411.961,2.9966292,1234.4943775687218
141.6,20,133,4.8,72,3955,3,1,2,11,10,2023,2,41,0,5,141.6,708.0,127.44,5,637.2,155.76000000000002,3.1835005,495.86204229354865
266.44,30,113,4.8,35,244,1,1,2,7,5,2023,6,18,1,2,266.44,532.88,239.796,2,479.592,293.084,2.889975,847.0054536952972
88.85,15,95,2.1,472,1264,5,3,2,10,3,2022,3,10,0,4,88.85,355.4,88.85,4,355.4,97.735,3.0791602,300.9417234635353
25.4,20,111,4.1,474,2683,2,1,0,15,1,2022,5,2,1,4,25.4,101.6,22.86,4,91.44,27.94,3.1418893,87.78438798427582
481.95,10,61,3.1,132,1723,1,2,0,29,11,2023,2,48,0,4,481.95,1927.8,481.95,4,1927.8,530.145,2.794411,1481.44298989892
188.25,0,47,4.7,289,2417,0,0,2,16,8,2022,1,33,0,3,188.25,564.75,188.25,3,564.75,207.07500000000002,2.8717782,594.6734810650349
37.51,10,28,4.3,27,784,5,3,0,25,2,2023,5,8,1,5,37.51,187.54999999999998,37.51,5,187.54999999999998,41.261,3.1003816,127.9248457248211
480.71,30,30,2.3,39,306,1,3,0,24,1,2023,1,4,0,3,480.71,1442.1299999999999,480.71,3,1442.1299999999999,528.7810000000001,2.9086843,1538.056968351841
271.46,0,34,2.6,92,3280,3,0,3,15,5,2023,0,20,0,5,271.46,1357.3,271.46,5,1357.3,298.606,2.8823662,860.6918356704712
159.11,10,94,3.9,241,1500,3,2,4,9,8,2022,1,32,0,2,159.11,318.22,159.11,2,318.22,175.02100000000002,3.0049121,525.9227273023129
441.13,20,120,3.0,396,3109,5,1,2,5,8,2022,4,31,0,3,441.13,1323.3899999999999,397.017,3,1191.051,485.24300000000005,3.166116,1536.335625810385
247.68,0,21,3.3,120,87,4,0,2,2,8,2023,2,31,0,2,247.68,495.36,247.68,2,495.36,272.44800000000004,2.8539577,777.5550546569825
235.01,0,41,3.2,158,518,3,0,2,26,4,2022,1,17,0,2,235.01,470.02,235.01,2,470.02,258.511,3.0421975,786.4415091063977
103.79,0,132,2.8,303,2961,4,0,2,22,10,2023,6,42,1,1,103.79,103.79,93.411,1,93.411,114.16900000000001,3.0530608,348.56489505410195
54.18,20,14,3.3,147,1469,3,0,3,4,10,2023,2,40,0,1,54.18,54.18,59.598000000000006,1,59.598000000000006,59.598000000000006,2.9385636,175.13251255559922
453.18,30,146,1.9,322,3148,1,1,0,19,1,2023,3,3,0,2,453.18,906.36,407.862,2,815.724,498.49800000000005,3.2704108,1630.2932310833933
170.14,20,90,2.3,369,632,1,3,3,19,8,2022,4,33,0,4,170.14,680.56,170.14,4,680.56,187.154,3.0138981,564.0630914139748
187.11,0,89,4.0,456,2373,4,2,1,16,4,2022,5,15,1,3,187.11,561.33,187.11,3,561.33,205.82100000000003,2.949403,607.0490846521856
462.69,5,92,2.8,390,1241,2,0,0,28,11,2022,0,48,0,1,462.69,462.69,462.69,1,462.69,485.8245,2.9245324,1420.8094975140095
482.91,15,93,3.4,455,705,4,2,3,15,2,2022,1,7,0,3,482.91,1448.73,482.91,3,1448.73,482.91,3.005074,1451.1802970266342
