Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Revenue,Month,DayOfWeek,Rule-Based Price,Rule-Based Revenue,Optimized Price,Optimized Units Pred,ML Revenue,Static Revenue
2023-10-30,S005,P0017,Electronics,East,177,154,172,147.23,41.51,5,Snowy,0,45.81,Autumn,6392.54,10,0,39.22695,6040.9503,49.812,142.67743,7107.048103271484,6392.54
2023-10-30,S005,P0016,Toys,West,453,429,186,427.19,44.65,20,Sunny,1,47.34,Spring,19154.85,10,0,45.56979000000001,19549.439910000005,53.58,425.87628,22818.45117553711,19154.85
2023-10-30,S005,P0015,Furniture,West,72,69,118,73.37,95.92,5,Cloudy,1,97.38,Spring,6618.4800000000005,10,0,95.17662000000001,6567.186780000001,115.104,63.30997,7287.230885375977,6618.4800000000005
2023-10-30,S005,P0014,Clothing,West,173,48,142,54.12,61.02,5,Cloudy,1,61.95,Summer,2928.96,10,0,60.54709500000001,2906.2605600000006,73.224,49.497356,3624.3944261169436,2928.96
2023-10-30,S005,P0013,Groceries,West,309,211,92,222.18,93.91,10,Rainy,0,88.96,Summer,19815.01,10,0,86.71649400000001,18297.180234000003,112.692,212.17302,23910.201903259276,19815.01
2023-10-30,S005,P0012,Clothing,South,269,13,72,17.59,69.54,5,Cloudy,1,68.07,Spring,904.02,10,0,69.92107920000002,908.9740296000003,76.49400000000001,13.826179,1057.6197020587922,904.0200000000001
2023-10-30,S005,P0011,Furniture,East,90,47,178,63.08,78.77,0,Sunny,0,81.47,Spring,3702.19,10,0,91.70718480000004,4310.237685600002,92.94859999999998,58.582832,5445.192249705505,3702.1899999999996
2023-10-30,S004,P0016,Groceries,North,414,283,150,285.86,73.57,15,Rainy,0,71.68,Spring,20820.31,10,0,71.51004,20237.34132,88.28399999999999,284.18546,25089.028737670895,20820.309999999998
2023-10-30,S005,P0010,Groceries,East,385,328,83,323.92,17.74,5,Snowy,1,20.03,Winter,5818.719999999999,10,0,18.105444,5938.585631999999,21.287999999999997,318.24918,6774.888459228515,5818.719999999999
2023-10-30,S005,P0008,Clothing,South,213,204,27,198.35,20.61,20,Rainy,0,20.25,Summer,4204.44,10,0,20.03292,4086.7156800000002,24.732,195.89404,4844.8514707031245,4204.44
2023-10-30,S005,P0006,Groceries,South,340,106,155,115.99,63.0,5,Rainy,0,65.5,Summer,6678.0,10,0,59.535000000000004,6310.71,75.6,110.909874,8384.786471557616,6678.0
2023-10-30,S005,P0005,Groceries,South,100,89,150,102.98,11.05,15,Rainy,0,8.23,Spring,983.45,10,0,9.945,885.105,13.26,88.00719,1166.9752981567383,983.45
2023-10-30,S005,P0004,Toys,East,263,212,186,219.74,93.05,20,Cloudy,1,92.84,Spring,19726.6,10,0,90.2184885,19126.319562,111.66,213.61166,23851.878381958006,19726.6
2023-10-30,S005,P0003,Groceries,East,402,72,96,64.44,45.24,5,Sunny,0,46.37,Spring,3257.28,10,0,42.7518,3078.1296,54.288000000000004,59.01691,3203.910040100098,3257.28
2023-10-30,S005,P0002,Toys,North,164,99,120,117.22,57.07,0,Snowy,0,61.16,Autumn,5649.93,10,0,53.93115,5339.18385,68.484,111.90811,7663.915112915039,5649.93
2023-10-30,S005,P0001,Electronics,East,354,202,190,192.54,95.59,5,Rainy,1,98.4,Spring,19309.18,10,0,90.33255000000001,18247.175100000004,114.708,187.67776,21528.141055297852,19309.18
2023-10-30,S004,P0020,Electronics,South,291,25,83,35.25,73.5,20,Snowy,1,72.7,Spring,1837.5,10,0,74.08800000000001,1852.2000000000003,88.2,29.687948,2618.4770336151123,1837.5
2023-10-30,S004,P0019,Toys,South,239,225,145,238.5,34.35,0,Rainy,0,36.65,Summer,7728.75,10,0,35.057610000000004,7887.9622500000005,41.22,230.58365,9504.657998657227,7728.75
2023-10-30,S004,P0018,Toys,North,173,123,187,140.99,80.99,5,Snowy,1,78.36,Winter,9961.77,10,0,76.53555,9413.87265,97.18799999999999,133.95477,13018.796473388671,9961.769999999999
2023-10-30,S005,P0009,Furniture,South,90,33,156,26.01,84.18,15,Rainy,0,88.77,Winter,2777.94,10,0,79.55010000000001,2625.1533000000004,94.28160000000001,22.499537,2121.292301824951,2777.94
2023-10-30,S005,P0020,Toys,West,463,371,195,376.79,29.52,15,Sunny,1,24.95,Summer,10951.92,10,0,27.258768,10113.002928,35.424,372.44736,13193.575180664062,10951.92
2023-10-30,S003,P0010,Clothing,West,367,5,112,1.07,97.76,0,Cloudy,0,98.17,Winter,488.8,10,0,97.00236000000002,485.0118000000001,117.312,4.161582,488.20350677490234,488.8
2023-10-30,S003,P0008,Toys,North,231,65,180,56.19,75.79,15,Rainy,1,79.78,Summer,4926.35,10,0,71.62155000000001,4655.400750000001,90.94800000000001,52.0109,4730.287204971314,4926.35
2023-10-30,S002,P0001,Toys,North,453,448,149,446.09,50.03,20,Snowy,0,52.44,Winter,22413.44,10,0,51.060618000000005,22875.156864000004,60.036,431.4963,25905.312309448243,22413.440000000002
2023-10-30,S001,P0020,Groceries,South,164,52,85,61.05,25.54,0,Sunny,0,26.59,Winter,1328.08,10,0,24.1353,1255.0356000000002,30.647999999999996,56.0113,1716.634295837402,1328.08
2023-10-30,S001,P0019,Toys,North,427,310,75,305.73,65.61,20,Rainy,1,66.65,Winter,20339.1,10,0,66.961566,20758.085460000002,78.732,300.384,23649.833299438476,20339.1
2023-10-30,S001,P0018,Groceries,East,411,136,43,143.24,38.95,5,Rainy,1,40.23,Spring,5297.200000000001,10,0,36.807750000000006,5005.854000000001,46.74,137.30553,6417.660319519044,5297.200000000001
2023-10-30,S001,P0017,Furniture,North,54,0,38,15.24,69.81,15,Sunny,0,71.21,Summer,0.0,10,0,77.40532800000001,0.0,83.772,12.917859,1082.1548906364442,0.0
2023-10-30,S001,P0016,Clothing,East,180,180,27,186.79,75.38,20,Snowy,0,74.34,Summer,13568.4,10,0,71.2341,12822.137999999999,90.45599999999999,176.93626,16004.946699829099,13568.4
2023-10-30,S001,P0015,Clothing,West,367,19,28,34.07,79.76,10,Sunny,0,81.19,Summer,1515.44,10,0,80.39808000000001,1527.5635200000002,94.1168,30.013454,2824.7702885803224,1515.44
2023-10-30,S001,P0014,Clothing,South,382,71,131,65.47,21.79,15,Cloudy,0,23.64,Winter,1547.09,10,0,21.621127500000004,1535.1000525000002,26.148,61.469677,1607.3091134490967,1547.09
2023-10-30,S001,P0012,Clothing,East,181,57,93,64.07,97.92,5,Rainy,1,98.73,Summer,5581.4400000000005,10,0,92.5344,5274.460800000001,117.50399999999999,58.785,6907.472622070312,5581.4400000000005
2023-10-30,S001,P0011,Clothing,West,401,224,87,222.17,88.92,15,Snowy,0,89.31,Winter,19918.08,10,0,90.75175200000001,20328.392448000002,106.704,213.74165,22807.089388916014,19918.08
2023-10-30,S001,P0010,Groceries,North,480,7,175,0.27,84.22,0,Cloudy,0,82.04,Autumn,589.54,10,0,83.567295,584.971065,101.064,8.460962,855.0986934356689,589.54
2023-10-30,S001,P0009,Furniture,East,420,363,105,381.88,86.61,10,Rainy,0,85.16,Winter,31439.43,10,0,84.18492,30559.12596,103.932,375.8485,39062.68741845703,31439.43
2023-10-30,S001,P0008,Toys,South,185,38,197,47.63,19.77,10,Cloudy,1,17.19,Winter,751.26,10,0,21.866173560000004,830.9145952800002,23.724,40.69192,965.3751393585205,751.26
2023-10-30,S001,P0007,Groceries,North,258,10,65,19.0,87.98,5,Rainy,0,86.34,Spring,879.8000000000001,10,0,84.24964800000001,842.49648,105.57600000000001,17.21226,1817.2014870758057,879.8000000000001
2023-10-30,S001,P0006,Groceries,East,78,24,48,24.68,94.4,15,Sunny,0,91.62,Autumn,2265.6000000000004,10,0,89.20800000000001,2140.992,113.28,21.36507,2420.2351684570312,2265.6000000000004
2023-10-30,S001,P0005,Furniture,North,374,372,109,368.91,86.87,15,Cloudy,1,87.49,Winter,32315.640000000003,10,0,88.65952200000001,32981.342184,104.244,358.89194,37412.331107299804,32315.640000000003
2023-10-30,S001,P0004,Furniture,East,205,121,48,117.53,52.22,5,Snowy,0,49.72,Summer,6318.62,10,0,49.3479,5971.0959,62.663999999999994,113.10798,7087.7983848266595,6318.62
2023-10-30,S001,P0003,Electronics,South,224,52,138,64.56,53.67,10,Sunny,0,51.08,Winter,2790.84,10,0,51.39439200000001,2672.5083840000007,64.404,60.66646,3907.1625693969722,2790.84
2023-10-30,S001,P0002,Electronics,North,130,42,42,51.95,76.92,15,Cloudy,0,75.87,Winter,3230.64,10,0,85.07567376000002,3573.1782979200007,92.304,46.499447,4292.084943786621,3230.64
2023-10-30,S001,P0001,Toys,North,371,362,200,377.14,70.32,15,Rainy,1,68.15,Winter,25455.84,10,0,68.35104,24743.07648,84.38399999999999,364.05914,30720.76672851562,25455.839999999997
2023-10-30,S003,P0009,Toys,West,197,127,183,142.05,19.99,10,Sunny,1,15.8,Spring,2538.73,10,0,17.09145,2170.61415,23.987999999999996,134.32349,3222.151790039062,2538.73
2023-10-30,S002,P0002,Electronics,North,56,53,133,66.23,51.49,5,Cloudy,0,50.32,Autumn,2728.9700000000003,10,0,56.949381720000005,3018.31723116,61.788,53.361973,3297.1295759124755,2728.9700000000003
2023-10-30,S002,P0003,Clothing,South,309,143,172,158.99,63.84,0,Sunny,0,68.57,Summer,9129.12,10,0,60.32880000000001,8627.0184,76.608,154.5926,11843.030329101563,9129.12
2023-10-30,S001,P0013,Groceries,East,130,122,40,141.97,97.94,20,Snowy,1,98.74,Summer,11948.68,10,0,92.55330000000001,11291.502600000002,117.52799999999999,125.425095,14740.960518676757,11948.68
2023-10-30,S002,P0005,Electronics,West,73,51,56,69.66,88.1,10,Rainy,1,84.67,Spring,4493.099999999999,10,0,92.801016,4732.851816,105.71999999999998,64.66919,6836.826708984374,4493.099999999999
2023-10-30,S002,P0004,Groceries,East,271,208,86,200.1,62.14,5,Rainy,1,66.97,Autumn,12925.12,10,0,63.420084,13191.377472,74.568,193.96695,14463.727487548827,12925.12
2023-10-30,S003,P0006,Clothing,East,361,136,29,148.67,95.76,10,Rainy,1,97.09,Spring,13023.36,10,0,90.49320000000002,12307.075200000003,114.912,142.11885,16331.161372558594,13023.36
2023-10-30,S003,P0005,Furniture,West,470,318,132,337.93,46.12,20,Sunny,0,50.87,Summer,14666.16,10,0,47.070072,14968.282896,55.343999999999994,333.59766,18462.628687499997,14666.16
2023-10-30,S003,P0004,Clothing,West,397,329,183,329.54,18.83,5,Cloudy,1,16.25,Spring,6195.07,10,0,18.257003100000002,6006.554019900001,22.595999999999997,325.53552,7355.800665527343,6195.07
2023-10-30,S003,P0003,Furniture,East,70,7,120,-2.15,61.23,20,Snowy,1,60.44,Autumn,428.61,10,0,57.86235,405.03645,48.984,7.7262464,378.46245154953004,428.60999999999996
2023-10-30,S003,P0002,Electronics,North,63,56,20,65.67,70.76,15,Snowy,1,70.82,Autumn,3962.56,10,0,66.8682,3744.6192,84.912,58.606903,4976.429354003906,3962.5600000000004
2023-10-30,S003,P0001,Electronics,West,354,183,181,188.18,47.25,0,Rainy,0,48.05,Spring,8646.75,10,0,44.65125,8171.178749999999,56.699999999999996,183.2722,10391.533827209472,8646.75
2023-10-30,S002,P0020,Groceries,West,432,73,89,84.09,51.86,5,Sunny,1,50.74,Winter,3785.78,10,0,49.0077,3577.5621,62.232,79.32627,4936.632500427246,3785.7799999999997
2023-10-30,S002,P0019,Clothing,North,217,151,170,164.99,47.48,0,Sunny,0,51.82,Spring,7169.48,10,0,44.8686,6775.1586,56.97599999999999,161.55273,9204.628593749998,7169.48
2023-10-30,S002,P0018,Electronics,South,199,123,150,124.35,50.72,10,Rainy,1,52.8,Winter,6238.56,10,0,47.930400000000006,5895.439200000001,60.864,117.79181,7169.28066796875,6238.5599999999995
2023-10-30,S002,P0017,Furniture,South,497,47,126,59.12,49.32,10,Sunny,0,44.57,Winter,2318.04,10,0,47.228832000000004,2219.7551040000003,58.197599999999994,50.90273,2962.416663253784,2318.04
2023-10-30,S003,P0007,Groceries,North,302,140,171,142.25,40.97,20,Rainy,1,42.72,Autumn,5735.8,10,0,38.71665,5420.331,49.163999999999994,137.72949,6771.332753906249,5735.8
2023-10-30,S002,P0015,Toys,South,204,16,182,33.78,58.09,5,Cloudy,0,61.78,Summer,929.44,10,0,61.48245600000002,983.7192960000003,69.708,29.158737,2032.5972515258788,929.44
2023-10-30,S002,P0016,Groceries,East,254,202,161,193.24,55.63,0,Cloudy,0,52.2,Summer,11237.26,10,0,52.570350000000005,10619.210700000001,66.756,189.23375,12632.488174255372,11237.26
2023-10-30,S002,P0007,Clothing,North,270,92,92,105.92,77.65,10,Sunny,1,82.36,Summer,7143.8,10,0,73.37925000000001,6750.891000000001,93.18,101.19393,9429.250544586183,7143.8
2023-10-30,S002,P0008,Electronics,West,473,333,94,348.12,47.79,20,Cloudy,0,50.39,Winter,15914.07,10,0,48.77447400000001,16241.899842000004,57.348,341.29263,19572.449920532224,15914.07
2023-10-30,S002,P0009,Furniture,West,439,199,148,208.31,52.58,0,Snowy,0,54.79,Autumn,10463.42,10,0,49.688100000000006,9887.931900000001,63.096,200.79507,12669.366018310546,10463.42
2023-10-30,S002,P0010,Electronics,North,259,65,33,82.57,75.08,20,Sunny,1,71.2,Autumn,4880.2,10,0,71.896608,4673.27952,90.09599999999999,79.50893,7163.4362321777335,4880.2
2023-10-30,S002,P0006,Clothing,North,346,190,31,183.59,71.28,15,Rainy,1,67.33,Autumn,13543.2,10,0,67.3596,12798.324,85.536,179.44743,15349.215669433594,13543.2
2023-10-30,S002,P0012,Furniture,North,235,216,48,210.2,57.4,20,Snowy,0,60.43,Autumn,12398.4,10,0,58.582440000000005,12653.807040000002,68.88,204.19093,14064.67148071289,12398.4
2023-10-30,S002,P0013,Groceries,North,476,226,172,230.9,21.41,0,Snowy,0,23.45,Autumn,4838.66,10,0,21.851046000000004,4938.336396000001,25.692,223.88986,5752.17833605957,4838.66
2023-10-30,S002,P0014,Toys,South,142,63,24,57.45,11.65,10,Snowy,0,14.57,Summer,733.95,10,0,11.009250000000002,693.5827500000001,13.98,50.773933,709.8195890808106,733.95
2023-10-30,S002,P0011,Toys,North,249,245,189,258.8,99.42,10,Rainy,1,101.72,Winter,24357.9,10,0,101.46805200000001,24859.67274,119.304,246.57703,29417.62555371094,24357.9
2023-10-31,S004,P0006,Toys,South,146,69,143,69.68,83.68,5,Rainy,0,86.33,Autumn,5773.92,10,1,79.07760000000002,5456.354400000001,100.41600000000001,65.77989,6605.353631835938,5773.92
2023-10-31,S004,P0013,Groceries,West,236,209,193,221.12,94.03,5,Sunny,0,89.21,Summer,19652.27,10,1,86.827302,18146.906118,112.836,213.0764,24042.68875579834,19652.27
2023-10-31,S004,P0012,Clothing,South,126,45,189,61.62,82.35,20,Sunny,1,79.59,Summer,3705.75,10,1,86.74419600000002,3903.488820000001,93.879,58.972034,5536.235622539521,3705.7499999999995
2023-10-31,S004,P0011,Clothing,South,326,233,22,229.41,96.25,15,Sunny,0,91.55,Summer,22426.25,10,1,88.87725,20708.399250000002,115.5,223.87186,25857.199447631836,22426.25
2023-10-31,S004,P0010,Clothing,South,227,34,27,36.33,21.92,15,Snowy,0,20.6,Summer,745.2800000000001,10,1,19.728,670.7520000000001,26.304000000000002,31.316587,823.7515162353516,745.2800000000001
2023-10-31,S004,P0009,Clothing,South,431,339,165,346.34,18.9,0,Snowy,1,14.01,Winter,6407.099999999999,10,1,17.45226,5916.31614,22.679999999999996,338.54974,7678.308186035155,6407.099999999999
2023-10-31,S004,P0014,Electronics,West,164,89,152,104.65,57.84,15,Cloudy,1,53.08,Spring,5147.76,10,1,54.65880000000001,4864.6332,69.408,97.77829,6786.595538085938,5147.76
2023-10-31,S004,P0008,Toys,East,127,56,180,70.62,92.58,0,Cloudy,0,90.31,Winter,5184.48,10,1,102.39607224000001,5734.180045440001,111.09599999999999,66.13444,7347.271475280761,5184.48
2023-10-31,S004,P0007,Toys,West,105,87,127,103.99,69.12,5,Cloudy,0,64.94,Summer,6013.4400000000005,10,1,65.31840000000001,5682.7008000000005,82.944,95.92508,7956.40978125,6013.4400000000005
2023-10-31,S004,P0005,Furniture,South,119,86,140,87.05,25.46,0,Sunny,1,22.01,Summer,2189.56,10,1,22.914,1970.604,30.552,81.99114,2504.9933787231444,2189.56
2023-10-31,S003,P0019,Clothing,West,453,167,162,182.01,87.76,20,Sunny,0,86.81,Spring,14655.92,10,1,82.93320000000001,13849.844400000002,105.312,175.80553,18514.431631347656,14655.92
2023-10-31,S004,P0003,Toys,South,95,31,75,46.52,12.75,20,Sunny,0,10.43,Spring,395.25,10,1,13.430340000000001,416.34054000000003,15.299999999999999,40.491844,619.5252159118652,395.25
2023-10-31,S004,P0002,Clothing,East,113,83,33,95.75,38.48,0,Rainy,0,41.31,Summer,3193.84,10,1,36.3636,3018.1787999999997,46.175999999999995,89.19963,4118.882148925781,3193.8399999999997
2023-10-31,S004,P0001,Electronics,North,463,111,27,123.12,31.44,0,Cloudy,1,32.27,Spring,3489.84,10,1,31.196340000000006,3462.7937400000005,37.728,119.12062,4494.182778808594,3489.84
2023-10-31,S003,P0020,Clothing,East,210,2,155,20.1,16.77,0,Snowy,1,13.98,Summer,33.54,10,1,16.058952,32.117904,19.7886,15.916542,314.96608407440186,33.54
2023-10-31,S003,P0018,Groceries,South,440,95,100,89.18,88.35,5,Rainy,1,84.82,Spring,8393.25,10,1,83.49075,7931.62125,106.02,80.7283,8558.81457824707,8393.25
2023-10-31,S003,P0017,Clothing,South,381,273,63,274.29,31.2,5,Cloudy,0,26.95,Spring,8517.6,10,1,30.250584,8258.409432,37.44,267.92752,10031.206376953125,8517.6
2023-10-31,S003,P0016,Toys,North,282,179,173,180.34,49.93,10,Cloudy,0,50.53,Autumn,8937.47,10,1,49.5430425,8868.2046075,59.916,174.40149,10449.439630371093,8937.47
2023-10-31,S003,P0015,Furniture,North,299,155,35,158.81,11.2,5,Snowy,1,7.13,Autumn,1736.0,10,1,9.575999999999999,1484.2799999999997,13.44,150.98186,2029.1961621093749,1736.0
2023-10-31,S003,P0014,Furniture,East,145,45,167,35.82,99.81,10,Rainy,1,97.84,Spring,4491.45,10,1,94.32045000000001,4244.42025,119.77199999999999,26.683388,3195.922718353271,4491.45
2023-10-31,S004,P0015,Electronics,West,133,87,152,101.11,42.77,10,Cloudy,0,44.53,Autumn,3720.99,10,1,42.4385325,3692.1523275,51.324000000000005,94.83218,4867.166611724854,3720.9900000000002
2023-10-31,S004,P0004,Clothing,West,196,125,135,137.52,56.39,15,Snowy,1,57.77,Autumn,7048.75,10,1,53.28855000000001,6661.068750000001,67.66799999999999,131.45892,8895.562424560545,7048.75
2023-10-31,S004,P0016,Electronics,North,400,323,183,326.29,59.22,10,Sunny,0,61.7,Winter,19128.06,10,1,60.439932000000006,19522.098036000003,71.064,323.32358,22976.66673852539,19128.06
2023-10-31,S003,P0013,Clothing,South,208,135,125,142.74,12.83,5,Cloudy,0,16.09,Autumn,1732.05,10,1,12.730567500000003,1718.6266125000004,15.395999999999999,137.87973,2122.796326538086,1732.05
2023-10-31,S004,P0018,Clothing,West,292,20,99,33.97,47.75,5,Snowy,0,48.26,Winter,955.0,10,1,48.132000000000005,962.6400000000001,57.3,30.86276,1768.4361791610718,955.0
2023-10-31,S005,P0020,Toys,East,262,119,65,136.02,55.62,10,Rainy,0,55.54,Winter,6618.78,10,1,52.560900000000004,6254.7471000000005,66.744,131.43488,8772.489329589844,6618.78
2023-10-31,S005,P0019,Groceries,North,120,70,115,63.74,10.23,15,Snowy,1,11.71,Summer,716.1,10,1,9.66735,676.7145,12.276,58.298943,715.6778189392089,716.1
2023-10-31,S005,P0018,Electronics,East,442,28,139,37.88,98.86,0,Cloudy,1,98.21,Autumn,2768.08,10,1,99.40175280000001,2783.2490784,118.63199999999999,33.77448,4006.733982330322,2768.08
2023-10-31,S005,P0017,Clothing,East,255,62,69,55.78,15.64,15,Sunny,1,18.27,Autumn,969.68,10,1,14.779800000000002,916.3476,18.768,50.400997,945.9259147338868,969.6800000000001
2023-10-31,S005,P0016,Clothing,North,352,315,162,309.51,49.47,15,Sunny,1,49.06,Autumn,15583.05,10,1,48.08484000000001,15146.724600000001,59.364,300.36258,17830.724160278318,15583.05
2023-10-31,S005,P0015,Electronics,West,489,60,123,72.61,97.29,10,Snowy,0,93.19,Autumn,5837.400000000001,10,1,93.164904,5589.8942400000005,116.748,68.99809,8055.3893208618165,5837.400000000001
2023-10-31,S005,P0014,Groceries,East,468,448,155,439.68,63.59,10,Sunny,1,64.0,Winter,28488.32,10,1,64.89995400000001,29075.179392000005,76.308,435.107,33202.14454614258,28488.32
2023-10-31,S005,P0013,Toys,East,484,341,27,339.45,18.25,15,Sunny,0,19.88,Winter,6223.25,10,1,18.625950000000003,6351.448950000001,21.9,335.05792,7337.768499755859,6223.25
2023-10-31,S005,P0012,Groceries,East,295,173,191,175.7,84.71,10,Sunny,0,89.53,Autumn,14654.829999999998,10,1,80.05094999999999,13848.814349999997,101.65199999999999,169.6664,17246.928597473143,14654.829999999998
2023-10-31,S005,P0011,Electronics,East,491,256,71,268.48,57.35,0,Cloudy,1,59.29,Summer,14681.6,10,1,58.53141000000001,14984.040960000002,68.82,260.56958,17932.39850097656,14681.6
2023-10-31,S004,P0017,Groceries,South,54,50,75,50.89,43.79,15,Sunny,0,48.03,Winter,2189.5,10,1,41.381550000000004,2069.0775000000003,52.547999999999995,43.51536,2286.6452311248777,2189.5
2023-10-31,S005,P0010,Electronics,West,351,50,160,53.82,43.14,5,Rainy,1,42.11,Autumn,2157.0,10,1,40.7673,2038.365,51.768,48.99172,2536.2032725524905,2157.0
2023-10-31,S005,P0008,Electronics,East,421,9,52,22.05,92.56,20,Cloudy,1,93.01,Summer,833.04,10,1,93.06722880000001,837.6050592000001,111.072,18.376806,2041.1486248168947,833.04
2023-10-31,S005,P0007,Groceries,East,299,66,46,82.96,27.79,15,Cloudy,1,28.51,Summer,1834.14,10,1,29.412936000000002,1941.253776,33.348,78.90533,2631.334839569092,1834.1399999999999
2023-10-31,S005,P0006,Groceries,South,145,119,174,136.13,14.95,5,Cloudy,1,13.33,Summer,1779.05,10,1,14.12775,1681.20225,17.939999999999998,127.542404,2288.110730895996,1779.05
2023-10-31,S005,P0005,Clothing,West,451,405,37,412.29,16.12,0,Cloudy,1,12.42,Autumn,6528.6,10,1,15.6294684,6329.9347020000005,19.344,405.75592,7848.942524414063,6528.6
2023-10-31,S005,P0004,Groceries,East,63,55,136,63.78,60.28,0,Snowy,0,59.14,Winter,3315.4,10,1,56.964600000000004,3133.0530000000003,71.1304,55.00784,3912.7296056365963,3315.4
2023-10-31,S005,P0003,Groceries,North,496,244,35,261.97,82.22,0,Rainy,1,83.09,Winter,20061.68,10,1,83.91373200000001,20474.950608000003,98.664,255.89125,25247.254350219726,20061.68
2023-10-31,S005,P0002,Clothing,West,132,49,100,55.72,30.89,10,Snowy,0,26.53,Winter,1513.61,10,1,27.801000000000002,1362.249,37.068,49.604237,1838.7298423919676,1513.6100000000001
2023-10-31,S005,P0001,Clothing,South,106,50,163,49.01,81.2,0,Rainy,1,76.52,Winter,4060.0,10,1,76.734,3836.7,94.192,44.75526,4215.58749395752,4060.0
2023-10-31,S004,P0020,Toys,North,317,140,134,132.35,42.35,5,Snowy,1,41.74,Spring,5929.0,10,1,40.02075000000001,5602.905000000001,50.82,127.38937,6473.927975463867,5929.0
2023-10-31,S004,P0019,Electronics,North,437,169,22,165.82,64.05,5,Rainy,0,62.5,Spring,10824.45,10,1,60.527249999999995,10229.105249999999,76.86,162.82062,12514.392674560548,10824.449999999999
2023-10-31,S005,P0009,Electronics,North,196,91,126,99.03,34.96,15,Sunny,1,33.35,Summer,3181.36,10,1,31.464000000000002,2863.224,41.952,91.55711,3841.004031738281,3181.36
2023-10-31,S003,P0012,Clothing,North,398,201,179,196.43,73.98,0,Cloudy,1,73.28,Autumn,14869.98,10,1,73.40665500000001,14754.737655000003,88.776,197.72284,17553.042786621092,14869.980000000001
2023-10-31,S003,P0011,Electronics,North,427,172,155,162.26,99.16,15,Snowy,1,101.46,Autumn,17055.52,10,1,93.70620000000001,16117.466400000001,118.99199999999999,155.65523,18521.726849853516,17055.52
2023-10-31,S003,P0010,Groceries,South,179,143,145,145.87,64.26,10,Snowy,0,60.68,Autumn,9189.18,10,1,60.7257,8683.7751,77.11200000000001,144.64386,11153.777321777345,9189.18
2023-10-31,S002,P0003,Furniture,East,103,68,188,86.05,52.51,0,Sunny,1,57.25,Summer,3570.68,10,1,61.13424240000001,4157.128483200001,61.9618,81.00503,5019.217329740905,3570.68
2023-10-31,S002,P0002,Toys,North,111,89,138,79.81,73.57,10,Sunny,1,75.09,Winter,6547.73,10,1,69.52365,6187.604850000001,88.28399999999999,77.57321,6848.473419067383,6547.73
2023-10-31,S002,P0001,Toys,East,493,80,94,96.72,78.05,10,Rainy,1,74.19,Summer,6244.0,10,1,74.74068,5979.2544,92.09899999999999,92.02091,8475.033989982605,6244.0
2023-10-31,S001,P0020,Electronics,West,119,1,125,5.65,90.96,0,Sunny,0,89.23,Winter,90.96,10,1,95.81362560000001,95.81362560000001,109.15199999999999,9.092671,992.4832680358885,90.96
2023-10-31,S001,P0019,Toys,East,279,35,40,41.87,26.69,15,Sunny,1,31.42,Summer,934.15,10,1,25.222050000000003,882.7717500000001,32.028,37.291737,1194.3797399139403,934.1500000000001
2023-10-31,S001,P0018,Clothing,East,445,162,85,154.02,46.47,5,Sunny,1,42.79,Spring,7528.139999999999,10,1,41.823,6775.326,55.763999999999996,149.39722,8330.986397460936,7528.139999999999
2023-10-31,S001,P0017,Toys,North,230,171,98,176.32,99.65,0,Snowy,0,95.72,Summer,17040.15,10,1,94.16925,16102.941750000002,119.58,172.66568,20647.362006225587,17040.15
2023-10-31,S001,P0016,Furniture,West,475,153,172,143.73,49.09,15,Snowy,1,51.6,Winter,7510.77,10,1,46.39005000000001,7097.677650000001,58.908,135.98131,8010.386890686035,7510.77
2023-10-31,S001,P0015,Clothing,South,214,9,98,12.38,51.78,0,Rainy,1,51.68,Autumn,466.02,10,1,52.19424000000001,469.7481600000001,59.02920000000001,10.479089,618.5722276050569,466.02
2023-10-31,S001,P0014,Furniture,South,301,168,80,158.99,52.21,10,Snowy,0,55.33,Winter,8771.28,10,1,49.33845000000001,8288.859600000002,62.652,154.09692,9654.480471679688,8771.28
2023-10-31,S002,P0004,Toys,West,69,5,140,15.93,13.15,10,Rainy,1,11.99,Spring,65.75,10,1,14.580720000000003,72.90360000000001,15.517,12.935139,200.7145472450256,65.75
2023-10-31,S001,P0013,Toys,South,187,149,137,166.05,82.09,20,Rainy,0,85.7,Spring,12231.41,10,1,77.57505,11558.68245,98.508,156.56,15422.412239501953,12231.41
2023-10-31,S001,P0011,Toys,North,451,151,126,144.06,38.6,20,Cloudy,0,34.16,Summer,5828.6,10,1,34.653150000000004,5232.625650000001,46.32,138.59724,6419.824354248047,5828.6
2023-10-31,S001,P0010,Groceries,East,75,68,56,67.84,93.05,15,Cloudy,1,94.76,Winter,6327.4,10,1,92.32886250000001,6278.362650000001,111.66,65.45765,7309.001113128662,6327.4
2023-10-31,S001,P0009,Toys,West,481,162,124,178.8,16.48,5,Snowy,1,12.17,Summer,2669.76,10,1,14.0904,2282.6448,19.776,174.05258,3442.063857421875,2669.76
2023-10-31,S001,P0008,Furniture,North,478,332,108,345.54,14.53,10,Cloudy,0,10.54,Summer,4823.96,10,1,14.0878521,4677.1668972,17.436,336.2856,5863.475965942383,4823.96
