Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Day,Day_of_Week,Week,Revenue,Price_Difference,Inventory_Turnover
2022-09-04,S003,P0016,1,0,0.20415855162381152,-0.0593550266758007,149,148.83,0.6619416749365117,5,3,0,68.0,2,2022,9,4,6,35,0.24938531588734908,4.359999999999999,0.4318936877076412
2022-09-04,S003,P0017,3,2,1.027560875305106,-0.7754857534069945,78,46.19,0.4140722627578423,5,0,0,66.44,1,2022,9,4,6,35,-0.5439175763480029,-0.5300000000000011,0.12745098039215685
2022-09-04,S003,P0018,1,0,1.243030642249744,2.7225374117799905,92,437.72,-0.08896814118305371,5,3,1,53.4,1,2022,9,4,6,35,2.0357005807278976,-0.5799999999999983,0.9931192660550459
2022-09-04,S003,P0019,0,3,-0.5807670279602263,-0.38069573738851586,58,90.39,1.3290754726763099,10,0,0,89.68,2,2022,9,4,6,35,0.13218385773367858,0.03999999999999204,0.47738693467336685
2022-09-04,S003,P0020,0,0,1.6508841296806653,-1.1978192589151344,170,18.71,1.5592673763895233,20,0,0,97.47,1,2022,9,4,6,35,-0.9224355661599921,-1.7600000000000051,0.012269938650306749
2022-09-04,S004,P0001,4,3,0.6120120390547331,1.354544100460146,194,287.64,1.063528552032185,15,0,1,82.63,0,2022,9,4,6,35,2.1215359886928757,0.18000000000000682,0.8022598870056498
2022-09-04,S004,P0002,1,1,0.7967004107215655,1.0515657160738718,62,254.25,1.5269867087569529,5,3,1,99.41,0,2022,9,4,6,35,2.1605850097234054,-4.539999999999992,0.6640211640211641
2022-09-04,S004,P0003,0,1,0.4811911091240601,1.2810947951543825,63,282.62,0.2684249647489809,15,0,0,66.97,0,2022,9,4,6,35,1.2760350642003577,-4.850000000000001,0.8189910979228486
2022-09-04,S004,P0004,0,2,1.7355329666946302,-0.10526084249190286,91,137.43,-0.18273579478242616,5,2,0,49.23,2,2022,9,4,6,35,-0.16312826101689334,1.1500000000000057,0.25
2022-09-04,S004,P0005,3,3,-1.3503019099053613,-0.7663045902437741,70,64.23,-0.0755178630028158,10,3,1,55.18,3,2022,9,4,6,35,-0.6247552721456178,-2.009999999999998,0.5353535353535354
2022-09-04,S004,P0006,3,1,-1.0655740035856613,-0.3256087584091933,87,117.18,-1.1142636321794717,10,2,1,27.51,2,2022,9,4,6,35,-0.6483534421272721,-1.370000000000001,0.7426470588235294
2022-09-04,S004,P0007,0,2,0.22724459808216557,0.4915147631174253,132,201.92,1.1019579182614363,0,0,1,84.77,0,2022,9,4,6,35,1.114014728309,-0.9599999999999937,0.625
2022-09-04,S004,P0008,1,0,-0.28834377282107493,0.16099288924148972,172,166.04,1.3359927585975753,15,0,1,86.4,3,2022,9,4,6,35,0.8381521610247266,3.5,0.6497890295358649
2022-09-04,S004,P0009,3,2,0.7274422713465033,-0.0593550266758007,85,133.69,0.18964476397901636,15,2,0,59.45,1,2022,9,4,6,35,0.037417045916645755,0.6199999999999974,0.3523035230352303
2022-09-04,S004,P0010,1,0,1.4815864556527356,1.4738992215820117,175,307.15,0.0958771103796439,5,1,1,59.81,2,2022,9,4,6,35,1.2721862818808674,-2.1799999999999997,0.6359743040685225
2022-09-04,S004,P0011,0,2,-0.39607865629339384,0.2711668472001349,61,183.99,-0.96093046092476,0,3,1,33.74,3,2022,9,4,6,35,-0.33505911187777715,-3.610000000000003,0.7443946188340808
2022-09-04,S004,P0012,1,2,-1.3733879563637152,-0.7112176112644515,117,66.11,-1.203419761831334,0,0,0,24.23,2,2022,9,4,6,35,-0.8121701417761584,-0.41000000000000014,0.6145833333333334
2022-09-04,S004,P0013,2,1,0.35806552801283853,1.1066526950531943,168,262.06,-1.2061098174673817,20,1,1,22.48,0,2022,9,4,6,35,-0.1888332446225914,1.2699999999999996,0.8006230529595015
2022-09-04,S004,P0014,2,1,1.4585004091943816,2.015587848212017,174,352.68,1.1219411887006467,0,2,0,82.97,0,2022,9,4,6,35,2.984353116851023,1.3599999999999994,0.7672413793103449
2022-09-04,S004,P0015,3,2,-1.4888181886554857,-0.6836741217747901,93,55.1,1.3744221248268262,20,0,1,90.25,3,2022,9,4,6,35,-0.250916584381489,0.6500000000000057,0.7654320987654321
2022-09-04,S004,P0016,4,0,0.8274818059993709,-1.2345439115680161,160,-6.31,0.45403880363626364,5,2,0,62.74,1,2022,9,4,6,35,-0.9808585162534383,4.210000000000001,0.005235602094240838
2022-09-04,S004,P0017,0,1,-0.8424088878215722,-0.29806526891953194,129,110.71,0.011332504675291497,0,3,0,56.87,2,2022,9,4,6,35,-0.2338126541288614,-1.4399999999999977,0.6303030303030303
2022-09-04,S004,P0018,0,3,0.35037017919338714,1.4555368952555707,159,286.08,1.0842804097959804,15,2,0,80.84,2,2022,9,4,6,35,2.2635216945233485,2.509999999999991,0.921875
2022-09-04,S004,P0019,1,1,-0.8885809807382803,-0.2521594531034298,114,125.96,0.9605378505377922,15,0,0,79.75,0,2022,9,4,6,35,0.16014689977018434,0.37999999999999545,0.6855345911949685
2022-09-04,S004,P0020,4,0,-1.6888972579612207,-1.2345439115680161,96,10.71,0.027472838491577,10,1,1,51.26,2,2022,9,4,6,35,-0.9838038098588396,4.590000000000003,0.03636363636363636
2022-09-04,S005,P0001,2,2,0.5119725044018655,1.5840731795406569,156,311.54,-0.2023347715593444,5,2,1,47.46,0,2022,9,4,6,35,1.045812607420323,2.4099999999999966,0.906158357771261
2022-09-04,S005,P0002,4,2,-0.5961577255991289,-0.8672973850391988,68,35.4,1.560420257376401,15,3,0,94.11,2,2022,9,4,6,35,-0.46514291278300013,1.6299999999999955,0.2131979695431472
2022-09-04,S005,P0003,1,0,-0.0113112153208263,0.8495801264830222,45,234.03,0.033237243425964604,15,0,1,55.78,3,2022,9,4,6,35,0.7027482577061436,0.21999999999999886,0.8388278388278388
2022-09-04,S005,P0004,0,1,1.243030642249744,-0.7295799375908923,52,63.48,1.6480392123790935,10,0,1,99.18,3,2022,9,4,6,35,-0.2573723495544092,-1.1600000000000108,0.13073394495412843
2022-09-04,S005,P0005,3,2,-0.7577600508076073,-0.2613406162666502,133,105.04,-0.11394722923206684,10,2,1,55.81,0,2022,9,4,6,35,-0.2511076304531906,-3.6400000000000006,0.6136363636363636
2022-09-04,S005,P0006,0,2,0.6120120390547331,1.7034283006625226,93,323.18,-1.503937405744077,20,0,1,14.72,1,2022,9,4,6,35,-0.3151027576379366,1.2799999999999994,0.9096045197740112
2022-09-04,S005,P0007,0,2,-1.1733088870579802,-0.6561306322851289,60,74.98,1.5185322481865178,0,0,1,92.38,3,2022,9,4,6,35,-0.1823987067909715,2.2700000000000102,0.5327868852459017
2022-09-04,S005,P0008,2,3,0.19646320280436017,0.4364277841381027,54,183.83,-0.5835540845535145,15,3,0,43.3,0,2022,9,4,6,35,-0.02338601982008419,-3.3499999999999943,0.6133333333333333
2022-09-04,S005,P0009,3,3,0.6658794807908925,-0.7663045902437741,83,59.48,-0.49247648659018967,20,0,1,40.26,0,2022,9,4,6,35,-0.7010476634873296,2.0600000000000023,0.14681440443213298
2022-09-04,S005,P0010,3,2,-0.7654553996270587,-0.848935058712758,160,61.73,1.0531526231502877,0,0,1,83.9,1,2022,9,4,6,35,-0.5167943410016859,-1.3599999999999994,0.25142857142857145
2022-09-04,S005,P0011,4,3,-1.3349112122664586,-0.9499278535081828,80,44.91,-1.1915066583002663,10,3,1,28.45,1,2022,9,4,6,35,-0.8929786499794856,-4.32,0.32673267326732675
2022-09-04,S005,P0012,3,0,-0.39607865629339384,-1.0417394851403872,104,29.46,1.5066191446554498,15,0,0,98.15,1,2022,9,4,6,35,-0.7107512118791788,-3.8100000000000023,0.1031390134529148
2022-09-04,S005,P0013,2,1,1.62010273440286,2.566457638005243,146,422.95,0.8294937116960462,10,3,1,77.65,1,2022,9,4,6,35,3.2356370763273397,-0.9300000000000068,0.8577319587628865
2022-09-04,S005,P0014,3,1,0.719746922527052,1.2902759583176031,104,292.94,-1.556585637478151,5,1,1,18.37,3,2022,9,4,6,35,-0.46097306692634415,-3.74,0.7527173913043478
2022-09-04,S005,P0015,2,0,1.266116688708098,0.9138482686255652,113,250.21,-1.0170373356194664,10,2,0,28.96,0,2022,9,4,6,35,-0.10095603176630111,-0.28999999999999915,0.5375854214123007
2022-09-04,S005,P0016,2,3,0.1118143657903953,-0.9866525061610645,126,40.41,1.0473882182158998,15,1,0,86.12,3,2022,9,4,6,35,-0.6816312797418127,-3.730000000000004,0.10034602076124567
2022-09-04,S005,P0017,0,0,-0.9193623760160856,-1.2161815852415754,124,-5.14,-1.038557780707847,0,1,0,26.0,3,2022,9,4,6,35,-0.9837056334053262,2.1099999999999994,0.025806451612903226
2022-09-04,S005,P0018,1,0,-0.43455540039065055,-0.7571234270805537,137,73.64,-0.9928268348950383,5,0,1,32.72,0,2022,9,4,6,35,-0.7887112762217867,-3.419999999999998,0.24770642201834864
2022-09-04,S005,P0019,4,0,0.9659980847494952,2.134942969333883,172,369.17,-1.388649307056324,20,0,1,16.2,0,2022,9,4,6,35,-0.06846758590636139,2.8000000000000007,0.9225
2022-09-04,S005,P0020,3,2,-0.4268600515711992,-0.8672973850391988,114,52.72,-0.08896814118305371,5,3,1,52.03,1,2022,9,4,6,35,-0.7043007535415836,0.7899999999999991,0.1917808219178082
2022-09-05,S001,P0001,0,2,1.4277190139165763,-0.6653117954483493,84,69.46,-0.6081488789402353,15,2,0,35.96,1,2022,9,5,0,36,-0.6648444328998566,3.3500000000000014,0.1391304347826087
2022-09-05,S001,P0002,3,3,-0.38838330747394245,-1.0233771588139462,116,15.58,1.4643468418032732,15,2,1,90.24,3,2022,9,5,0,36,-0.6893673189369004,3.0,0.11160714285714286
2022-09-05,S001,P0003,4,2,0.4888864579435115,0.39052196832200053,154,190.99,1.7106790793327729,20,1,0,95.72,2,2022,9,5,0,36,1.3678738296267963,3.930000000000007,0.5295857988165681
2022-09-05,S001,P0004,3,2,0.4042376209295466,-0.5918624901425859,151,82.53,-0.37027110198117136,20,1,1,42.08,0,2022,9,5,0,36,-0.563993334382657,3.4200000000000017,0.22018348623853212
2022-09-05,S001,P0005,2,1,1.6585794785001167,1.8686892376004902,111,355.49,-1.7099188087328627,15,1,1,15.33,2,2022,9,5,0,36,-0.5186729607067526,-4.6899999999999995,0.6938775510204082
2022-09-05,S001,P0006,2,0,-0.0882647035153398,-1.0784641377932689,82,22.23,0.7272715975262386,5,2,0,75.65,2,2022,9,5,0,36,-0.8119366410218564,-1.5900000000000034,0.07224334600760456
2022-09-05,S001,P0007,1,0,-1.388778654002618,-0.8213915692230966,186,50.9,0.4728691930885965,20,2,1,63.85,1,2022,9,5,0,36,-0.5780989026766328,3.5899999999999963,0.5
2022-09-05,S001,P0008,4,0,-0.6808065626130938,-0.6653117954483493,150,82.1,0.07819960191418839,10,0,0,53.71,3,2022,9,5,0,36,-0.5131963066513038,3.460000000000001,0.34408602150537637
2022-09-05,S001,P0009,3,2,1.0814283170412655,0.041637768119624066,155,160.81,0.5654839657010914,0,2,0,65.06,1,2022,9,5,0,36,0.3080324797732784,4.789999999999992,0.3397590361445783
2022-09-05,S001,P0010,2,0,-1.5042088862943883,-1.0968264641197096,80,20.39,-0.2807306786670165,10,3,1,47.0,2,2022,9,5,0,36,-0.8907471257253032,0.8299999999999983,0.21518987341772153
2022-09-05,S001,P0011,2,1,0.9121306430133358,1.5381673637245548,104,314.5,0.41714661205618236,15,2,0,61.02,2,2022,9,5,0,36,1.662882132055009,4.969999999999992,0.7735368956743003
2022-09-05,S001,P0012,2,1,1.204553898152487,0.8771236159726835,102,234.71,1.6188328940448629,15,0,0,94.79,0,2022,9,5,0,36,1.9950051140377718,2.469999999999999,0.5382830626450116
2022-09-05,S001,P0013,4,0,-1.5965530721278045,-0.8672973850391988,124,37.3,0.6853835883363548,10,3,0,76.34,0,2022,9,5,0,36,-0.5920213851518945,-3.3700000000000045,0.6268656716417911
2022-09-05,S001,P0014,3,1,0.4427143650268034,-1.0784641377932689,123,26.23,-1.0427850109930648,15,0,0,32.78,2,2022,9,5,0,36,-0.9280422376809047,-4.780000000000001,0.0572289156626506
2022-09-05,S001,P0015,4,2,1.0429515729440086,1.923776216579813,88,341.49,-1.2775884386537886,15,1,1,19.41,0,2022,9,5,0,36,0.006218161040692452,2.4800000000000004,0.8439024390243902
2022-09-05,S001,P0016,4,3,0.8351771548188223,-0.6469494691219084,52,81.26,0.8045146236470329,10,3,1,80.87,0,2022,9,5,0,36,-0.3325330582630546,-4.800000000000011,0.17232375979112272
2022-09-05,S001,P0017,3,3,1.443109711555479,-0.573500163816145,100,84.38,1.1995685084837335,0,1,0,85.76,2,2022,9,5,0,36,-0.15086947141603405,0.5899999999999892,0.16017316017316016
2022-09-05,S001,P0018,3,1,0.5966213414158303,1.8227834217843881,50,336.1,1.1526846816840473,10,0,0,89.38,2,2022,9,5,0,36,2.784958066474188,-4.25,0.9517045454545454
2022-09-05,S001,P0019,2,1,1.666274827319568,-0.2613406162666502,74,113.93,-1.6926255939296997,0,0,0,9.98,0,2022,9,5,0,36,-0.8397205773661417,1.1099999999999994,0.219959266802444
2022-09-05,S001,P0020,3,0,-1.5349902815721936,-0.7112176112644515,42,62.68,1.2383821683752774,20,1,0,86.17,1,2022,9,5,0,36,-0.314805574859734,1.1899999999999977,0.7866666666666666
2022-09-05,S002,P0001,1,1,1.420023665097125,-0.04099270034935983,196,124.77,-1.1607631653168653,10,0,1,25.69,3,2022,9,5,0,36,-0.5620351121477145,-0.7600000000000016,0.2875816993464052
2022-09-05,S002,P0002,4,0,-0.1036554011542425,-0.4725073690207202,37,96.16,-0.33261032307650545,20,2,0,45.07,2,2022,9,5,0,36,-0.4744670224491083,1.4099999999999966,0.32567049808429116
2022-09-05,S002,P0003,4,0,0.7582236666243087,1.2168266530118395,57,264.72,1.4228431262756822,20,3,1,93.91,3,2022,9,5,0,36,2.290426022912507,-1.75,0.7211796246648794
2022-09-05,S002,P0004,2,0,-1.1656135382385289,-0.6010436533058062,82,75.06,-0.48786496264267964,15,1,0,43.87,3,2022,9,5,0,36,-0.598853935632893,-1.4299999999999997,0.5772357723577236
2022-09-05,S002,P0005,3,0,0.8659585500966276,-1.0509206483036075,33,28.62,-0.9447901271084744,5,1,1,31.03,3,2022,9,5,0,36,-0.9094550469549263,-0.4800000000000004,0.056847545219638244
2022-09-05,S002,P0006,0,0,-0.7577600508076073,-1.0141959956507258,20,32.42,-0.025943980567081974,20,0,0,54.52,0,2022,9,5,0,36,-0.8107664838326835,-0.060000000000002274,0.14772727272727273
2022-09-05,S002,P0007,3,1,1.643188780861214,2.639906943311007,68,419.65,1.3382985205713298,10,0,1,89.31,0,2022,9,5,0,36,4.06184765441331,0.6499999999999915,0.8688524590163934
2022-09-05,S002,P0008,1,0,-0.6500251673352884,-0.6102248164690267,30,89.55,-0.6392766655859287,20,1,0,42.15,0,2022,9,5,0,36,-0.6410751174789696,-3.6499999999999986,0.3684210526315789
2022-09-05,S002,P0009,4,3,-0.903971678377183,0.0783624207725058,153,163.74,-0.6365866099498811,10,3,1,36.25,0,2022,9,5,0,36,-0.2566413329883839,2.3200000000000003,0.9235668789808917
2022-09-05,S002,P0010,2,3,0.5504492484991222,1.161739674032517,41,278.86,0.33990358593538783,10,1,1,67.78,3,2022,9,5,0,36,1.2337953084306432,-3.8000000000000043,0.7601156069364162
2022-09-05,S002,P0011,2,0,-1.1502228405996262,-0.4908696953471611,84,78.05,0.672701897480702,15,1,0,69.78,0,2022,9,5,0,36,-0.1987344726302985,2.8599999999999994,0.664
2022-09-05,S002,P0012,1,3,-0.6731112137936425,-0.9040220376920806,80,41.71,-0.9628519292362225,5,3,0,32.88,0,2022,9,5,0,36,-0.8469750212554814,-2.8000000000000043,0.20320855614973263
2022-09-05,S002,P0013,0,1,-0.3652972610155884,-0.21543480045054805,73,116.02,0.13238500829743224,10,1,1,55.91,3,2022,9,5,0,36,-0.1204029298149372,2.6700000000000017,0.4977973568281938
2022-09-05,S002,P0014,0,1,-1.4734274910165828,-0.8764785482024193,164,59.41,0.06398073640936533,5,1,0,56.55,3,2022,9,5,0,36,-0.6896591948797781,0.25,0.4939759036144578
2022-09-05,S002,P0015,1,3,0.6197073878741844,-0.3256087584091933,199,92.27,0.5770127755698671,15,3,0,65.53,0,2022,9,5,0,36,-0.058630039922554805,4.6200000000000045,0.28450704225352114
2022-09-05,S002,P0016,2,2,-1.5811623744889018,-1.0968264641197096,167,19.69,-1.6772538474379994,20,2,1,14.43,0,2022,9,5,0,36,-0.9727085439029969,-2.9399999999999995,0.2463768115942029
2022-09-05,S002,P0017,2,0,-0.40377400511284517,-0.3347899215724137,122,118.58,-0.027481155216251982,5,2,0,51.62,3,2022,9,5,0,36,-0.2766282015313434,2.8000000000000043,0.45045045045045046
2022-09-05,S002,P0018,4,0,-0.24986702872381816,0.3078914998530166,55,167.54,-0.8256590917977963,5,1,0,37.31,1,2022,9,5,0,36,-0.23967936058070127,-3.6600000000000037,0.7024793388429752
2022-09-05,S002,P0019,2,1,0.7043562248881493,0.867942452809463,125,242.5,-0.8152831629158984,15,3,1,32.46,0,2022,9,5,0,36,0.04092221064883954,1.4600000000000009,0.6311475409836066
2022-09-05,S002,P0020,2,0,-0.8885809807382803,-0.426601553204618,23,93.98,0.008642449039243912,0,2,0,56.98,1,2022,9,5,0,36,-0.3376037394161374,-1.6199999999999974,0.5660377358490566
2022-09-05,S003,P0001,3,3,-0.4268600515711992,-0.45414504269427936,77,85.97,0.934021587839609,15,1,1,77.64,0,2022,9,5,0,36,-0.08169752637170445,1.7999999999999972,0.3972602739726027
2022-09-05,S003,P0002,4,1,1.420023665097125,1.1892831635221783,196,276.15,-1.133478315294097,0,1,1,28.55,1,2022,9,5,0,36,-0.09377588357151219,-2.91,0.579520697167756
2022-09-05,S003,P0003,3,1,0.4273236673879007,-0.2246159636137685,78,110.19,-1.354062877449998,5,1,1,23.43,2,2022,9,5,0,36,-0.7029262831923965,-3.530000000000001,0.3393939393939394
2022-09-05,S003,P0004,1,1,0.31958878391558176,1.5565296900509955,171,321.31,1.113871021792504,10,3,0,88.38,1,2022,9,5,0,36,2.416420907199781,-4.259999999999991,0.9683544303797469
2022-09-05,S003,P0005,4,3,1.4738911068332843,0.47315243679098445,78,194.75,-0.0074978847770415915,20,2,1,53.83,1,2022,9,5,0,36,0.3716972564590402,1.1099999999999994,0.4034334763948498
2022-09-05,S003,P0006,4,1,0.16568180752655476,-1.0784641377932689,165,24.94,1.2164774296246046,5,1,1,83.81,3,2022,9,5,0,36,-0.7798475345201263,2.980000000000004,0.06418918918918919
2022-09-05,S003,P0007,0,0,0.3349794815544845,-0.48168853218394064,184,100.8,-1.3240879717911822,20,3,1,17.91,3,2022,9,5,0,36,-0.7681579030078783,2.7699999999999996,0.2641509433962264
2022-09-05,S003,P0008,3,1,-0.48842284212681003,-1.0233771588139462,140,25.25,-0.2765034483817989,15,2,1,44.82,1,2022,9,5,0,36,-0.8396170940773033,3.1199999999999974,0.11848341232227488
2022-09-05,S003,P0009,2,3,-1.2194809799746884,-0.9407466903449623,119,51.67,1.4574295558820085,10,0,1,95.52,3,2022,9,5,0,36,-0.5788471664574645,-2.4599999999999937,0.29310344827586204
2022-09-05,S003,P0010,2,0,0.8505678524577249,1.694247137499302,61,334.28,-0.8383407826534491,5,3,1,37.79,1,2022,9,5,0,36,0.4203874705663496,-4.469999999999999,0.8337662337662337
2022-09-05,S003,P0011,1,0,0.24263529572106826,1.0056599002577695,115,256.74,-0.6004630056943852,5,1,1,38.29,1,2022,9,5,0,36,0.29086619420558163,1.2199999999999989,0.803921568627451
2022-09-05,S003,P0012,2,3,0.4811911091240601,0.28952917352657576,34,176.22,0.09395564206818119,5,3,0,52.95,0,2022,9,5,0,36,0.2847606801641148,4.6299999999999955,0.49851632047477745
2022-09-05,S003,P0013,4,0,-1.1963949335163342,-1.1610946062622527,66,21.5,-1.734129309457291,15,1,1,7.6,2,2022,9,5,0,36,-0.9853427921031033,2.41,0.08403361344537816
2022-09-05,S003,P0014,3,3,0.7351376201659546,-0.5459566743264836,65,75.39,1.5396683996126057,20,3,1,95.24,1,2022,9,5,0,36,-0.026092505835858287,-0.03999999999999204,0.20810810810810812
2022-09-05,S003,P0015,2,1,-1.0270972594884045,-0.031811537186139396,143,139.03,0.9559263265902824,15,2,1,75.62,1,2022,9,5,0,36,0.4131715012331166,4.390000000000001,0.9432624113475178
2022-09-05,S003,P0016,3,0,0.6735748296103439,2.006406685048797,143,359.69,1.5577302017403536,5,2,1,94.38,3,2022,9,5,0,36,3.5072581554780684,1.2900000000000063,0.9806629834254144
2022-09-05,S003,P0017,1,3,-1.5042088862943883,-0.7846669165702149,80,42.37,1.108490910520409,15,0,1,81.52,0,2022,9,5,0,36,-0.4303964084922526,2.460000000000008,0.6455696202531646
2022-09-05,S003,P0018,2,2,0.696660876068698,-0.23379712677698894,134,129.73,-0.5624179331274266,5,2,1,35.54,3,2022,9,5,0,36,-0.40220119241027613,4.960000000000001,0.3041095890410959
2022-09-05,S003,P0019,1,0,-1.3118251658081046,-1.0050148324875054,86,42.19,1.449743682636158,5,2,1,96.68,2,2022,9,5,0,36,-0.6659880559124045,-3.8200000000000074,0.25961538461538464
2022-09-05,S003,P0020,1,0,0.8351771548188223,1.8962327270901516,73,362.55,-1.4966358261605195,5,0,0,15.47,2,2022,9,5,0,36,-0.2618791794542056,0.7200000000000006,0.8955613577023499
2022-09-05,S004,P0001,0,1,1.0968190146801682,1.6207978321935386,59,321.61,0.9144226110626913,15,2,1,81.5,1,2022,9,5,0,36,2.2790229605078123,-2.569999999999993,0.750599520383693
2022-09-05,S004,P0002,4,2,-1.0040112130300505,-0.7938480797334354,37,57.78,-1.1430856568514098,10,2,1,29.34,0,2022,9,5,0,36,-0.8301974613753442,-3.9499999999999993,0.3472222222222222
2022-09-05,S004,P0003,4,3,0.7582236666243087,-1.0509206483036075,144,26.7,-0.5800954415928821,10,3,0,40.84,0,2022,9,5,0,36,-0.8817560199758417,-0.8000000000000043,0.058981233243967826
2022-09-05,S004,P0004,1,0,-1.080964701224564,-1.142732279935812,161,7.96,0.7326517087983337,5,2,0,79.07,3,2022,9,5,0,36,-0.8804929931684805,-4.86999999999999,0.08955223880597014
2022-09-05,S004,P0005,2,2,0.6812701784297952,1.7309717901521837,175,331.93,-1.4182399190528472,15,1,1,16.83,1,2022,9,5,0,36,-0.21258133270217827,1.4000000000000021,0.8953168044077136
2022-09-05,S004,P0006,0,0,0.11950971460984666,0.886304779135904,86,224.18,0.5109142656555553,10,0,0,65.95,2,2022,9,5,0,36,1.1167066205276306,2.480000000000004,0.803448275862069
2022-09-05,S004,P0007,1,0,0.9736934335689466,-1.124369953609371,125,25.13,-1.056619582835595,10,0,0,29.44,3,2022,9,5,0,36,-0.9472848225695263,-1.8000000000000007,0.034912718204488775
2022-09-05,S004,P0008,3,2,0.057946924054235856,-0.4908696953471611,63,96.58,0.9812897083015879,5,0,1,78.24,0,2022,9,5,0,36,-0.11031065573552834,2.430000000000007,0.29432624113475175
2022-09-05,S004,P0009,4,2,1.489281804472187,2.428740190556937,185,412.67,-1.32062932883055,20,2,0,21.21,0,2022,9,5,0,36,0.10636212375082958,-0.4400000000000013,0.8568376068376068
2022-09-05,S004,P0010,3,2,0.20415855162381152,-1.1794569325886937,37,20.07,0.2161610266771995,5,0,1,59.64,3,2022,9,5,0,36,-0.934134484634059,1.1199999999999974,0.026578073089700997
2022-09-05,S004,P0011,1,0,1.1276004099579735,0.7944931475036996,22,237.43,-0.42522509568900035,15,3,1,46.89,3,2022,9,5,0,36,0.30521455021567856,-2.8200000000000003,0.5296912114014252
2022-09-05,S004,P0012,0,3,-1.2117856311552369,-0.9407466903449623,129,46.3,-1.1142636321794717,15,3,1,23.41,3,2022,9,5,0,36,-0.8807105734168074,2.7300000000000004,0.2905982905982906
2022-09-05,S004,P0013,3,2,-1.496513537474937,-0.5643190006529245,35,84.39,-0.8986748876333732,10,3,1,34.24,2,2022,9,5,0,36,-0.6827006070598097,-2.490000000000002,0.9375
2022-09-05,S004,P0014,1,0,-1.6427251650445125,-0.9499278535081828,63,33.02,1.0416238132815119,15,2,0,77.93,3,2022,9,5,0,36,-0.6385649843702222,4.309999999999988,0.5409836065573771
2022-09-05,S004,P0015,0,2,1.0737329682218142,0.59250755791285,75,220.37,-1.1050405842844513,0,0,0,31.31,0,2022,9,5,0,36,-0.2951517102334211,-4.93,0.4855072463768116
2022-09-05,S004,P0016,4,1,-0.665415864974191,-0.9315655271817419,54,51.63,-0.13777343629420266,0,1,0,48.34,0,2022,9,5,0,36,-0.7592517066236176,3.2099999999999937,0.18617021276595744
2022-09-05,S004,P0017,0,0,0.3734562256517412,1.0332033897474309,93,248.84,-1.1526929984087226,10,2,0,27.54,2,2022,9,5,0,36,-0.16812199305776282,-2.3999999999999986,0.7708978328173375
2022-09-05,S004,P0018,0,3,-0.11135074997369386,0.8128554738301405,127,243.36,1.0777474175370083,5,1,1,82.56,0,2022,9,5,0,36,1.4843787656440541,0.6200000000000045,0.8653846153846154
2022-09-05,S004,P0019,3,3,0.8428725036382736,1.1709208371957374,71,262.2,1.4055499114725192,20,0,1,88.21,3,2022,9,5,0,36,2.2135299790525713,3.5,0.6875
2022-09-05,S004,P0020,0,1,1.6739701761390193,-0.05017386351258026,65,134.22,-0.9397943094986718,15,3,1,28.69,1,2022,9,5,0,36,-0.4654082545492525,1.9899999999999984,0.266260162601626
2022-09-05,S005,P0001,1,1,1.1660771540552304,1.418812242602689,145,306.25,-0.04400578269482992,0,3,1,55.49,0,2022,9,5,0,36,1.085781037670917,-1.5,0.6830985915492958
2022-09-05,S005,P0002,4,0,-0.5192042374046154,0.25280452087369404,113,172.58,0.7895271708176255,10,0,0,77.49,2,2022,9,5,0,36,0.6480241718342555,-1.809999999999988,0.7922705314009661
2022-09-05,S005,P0003,3,2,-1.1963949335163342,-0.913203200855301,54,47.74,0.47863359802298433,10,3,1,64.37,0,2022,9,5,0,36,-0.6668358228555807,3.219999999999999,0.31092436974789917
2022-09-05,S005,P0004,4,1,0.15029110988765207,-0.5551378374897041,27,73.81,1.4701112467376611,0,2,0,92.31,1,2022,9,5,0,36,-0.0569729805923088,1.0799999999999983,0.2585034013605442
2022-09-05,S005,P0005,2,2,0.9583027359300439,2.2083922746396465,195,376.47,0.372952840892544,0,0,1,67.91,1,2022,9,5,0,36,2.244474135832922,-3.069999999999993,0.9448621553884712
2022-09-05,S005,P0006,1,1,0.5427538996796709,0.15181172607826926,82,156.69,1.020487661855424,15,1,1,76.76,1,2022,9,5,0,36,0.6595731722103897,4.929999999999993,0.4434782608695652
2022-09-05,S005,P0007,2,0,1.0814283170412655,-1.0692829746300483,198,16.74,0.87445607018427,15,0,0,80.79,3,2022,9,5,0,36,-0.7919484457700655,-2.9000000000000057,0.04819277108433735
2022-09-05,S005,P0008,0,2,1.5508445950277978,-1.0141959956507258,155,45.59,-1.0508551779012074,5,3,1,25.45,3,2022,9,5,0,36,-0.9027631276100416,2.34,0.0546218487394958
2022-09-05,S005,P0009,3,2,-0.9809251665716965,-0.6744929586115698,122,74.89,-0.005960710127871582,0,3,1,50.33,2,2022,9,5,0,36,-0.5390857027845473,4.649999999999999,0.42857142857142855
2022-09-05,S005,P0010,1,3,-0.5192042374046154,-0.5092320216736019,132,75.18,1.5254495341077825,15,0,0,97.19,1,2022,9,5,0,36,0.02045242009130056,-2.3599999999999994,0.391304347826087
