invoice_id,product_id,product_category,units_sold,date,selling_price,customer_id,region,revenue,day,month,weekday,week,inventory_proxy
548869,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,04-04-2011 14:31,6.35,17114.0,United Kingdom,6.35,4,4,0,14,2.589147287
543000,22719,GUMBALL MONOCHROME COAT RACK,1,02-02-2011 12:17,2.46,Unknown,United Kingdom,2.46,2,2,2,5,6.517241379
555516,23079,TOADSTOOL BEDSIDE LIGHT ,3,05-06-2011 10:50,8.95,17706.0,United Kingdom,26.85,5,6,6,22,2.641025641
580997,82567,"AIRLINE LOUNGE,METAL SIGN",3,06-12-2011 17:23,2.1,15023.0,United Kingdom,6.3,6,12,1,49,2.555555556
538370,22197,SMALL POPCORN HOLDER,5,12-12-2010 11:06,0.85,16923.0,United Kingdom,4.25,12,12,6,49,39.82930757
570210,23158,SET OF 5 LUCKY CAT MAGNETS ,1,09-10-2011 10:48,2.08,13259.0,United Kingdom,2.08,9,10,6,40,8.62
562902,23198,PANTRY MAGNETIC  SHOPPING LIST,12,10-08-2011 12:41,1.45,13925.0,United Kingdom,17.4,10,8,2,32,7.5
574953,22384,LUNCH BAG PINK POLKADOT,10,08-11-2011 09:50,1.65,16187.0,United Kingdom,16.5,8,11,1,45,9.118161926
580469,21819,GLITTER CHRISTMAS STAR ,2,04-12-2011 12:32,0.39,14583.0,United Kingdom,0.78,4,12,6,48,14.2
558761,22631,CIRCUS PARADE LUNCH BOX ,1,03-07-2011 12:52,1.95,15033.0,United Kingdom,1.95,3,7,6,26,10.17365269
569846,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,06-10-2011 13:42,4.95,13422.0,United Kingdom,14.85,6,10,3,40,5.677165354
580750,23583,LUNCH BAG PAISLEY PARK  ,10,06-12-2011 09:56,1.65,12749.0,United Kingdom,16.5,6,12,1,49,10.4295302
581497,22736,RIBBON REEL MAKING SNOWMEN ,3,09-12-2011 10:23,4.13,Unknown,United Kingdom,12.39,9,12,4,49,5.137614679
537769,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,08-12-2010 12:17,2.55,15021.0,United Kingdom,2.55,8,12,2,49,5.743083004
574643,23209,LUNCH BAG VINTAGE DOILY ,10,06-11-2011 11:25,1.65,17387.0,United Kingdom,16.5,6,11,6,44,11.48275862
580366,23193,BUFFALO BILL TREASURE BOOK BOX,1,02-12-2011 16:38,2.25,Unknown,United Kingdom,2.25,2,12,4,48,13.91891892
559052,23204,CHARLOTTE BAG APPLES DESIGN,2,05-07-2011 16:53,1.63,Unknown,United Kingdom,3.26,5,7,1,27,14.05533597
536890,17091J,VANILLA INCENSE IN TIN,72,03-12-2010 11:48,0.85,14156.0,EIRE,61.2,3,12,4,48,17.3255814
570818,22796,PHOTO FRAME 3 CLASSIC HANGING,1,12-10-2011 12:47,9.95,17841.0,United Kingdom,9.95,12,10,2,41,2.460784314
542867,48138,DOORMAT UNION FLAG,1,01-02-2011 12:22,7.95,Unknown,United Kingdom,7.95,1,2,1,5,6.109848485
575195,23209,LUNCH BAG VINTAGE DOILY ,10,09-11-2011 09:40,1.65,16767.0,United Kingdom,16.5,9,11,2,45,11.48275862
559653,23321,SMALL WHITE HEART OF WICKER,1,11-07-2011 12:49,1.65,14552.0,United Kingdom,1.65,11,7,0,28,7.896946565
538153,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,09-12-2010 16:31,16.98,Unknown,United Kingdom,16.98,9,12,3,49,3.320987654
545338,22269,EGG CUP NATURAL CHICKEN,8,01-03-2011 17:32,1.25,17449.0,United Kingdom,10,1,3,1,9,7.958333333
555322,47566b,TEA TIME PARTY BUNTING,1,02-06-2011 11:01,8.29,Unknown,United Kingdom,8.29,2,6,3,22,1.972222222
556092,22069,BROWN  PIRATE TREASURE CHEST ,1,08-06-2011 15:25,4.13,Unknown,United Kingdom,4.13,8,6,2,23,3.111111111
549154,21871,SAVE THE PLANET MUG,12,06-04-2011 16:47,1.25,17690.0,United Kingdom,15,6,4,2,14,13.15
546236,85199L,LARGE HANGING IVORY & RED WOOD BIRD,12,10-03-2011 12:48,0.65,12370.0,Cyprus,7.8,10,3,3,10,15.3030303
575490,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,09-11-2011 17:44,2.95,15031.0,United Kingdom,5.9,9,11,2,45,16.86452763
559055,84558A,3D DOG PICTURE PLAYING CARDS,3,05-07-2011 17:09,2.29,Unknown,United Kingdom,6.87,5,7,1,27,4.948717949
581475,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,12,09-12-2011 08:39,0.39,13069.0,United Kingdom,4.68,9,12,4,49,9.857142857
551531,20675,BLUE POLKADOT BOWL,8,01-05-2011 13:45,1.25,15376.0,United Kingdom,10,1,5,6,17,10.53642384
549587,22697,GREEN REGENCY TEACUP AND SAUCER,6,11-04-2011 10:01,2.95,15737.0,United Kingdom,17.7,11,4,0,15,6.77753304
545447,22842,BISCUIT TIN VINTAGE RED,4,02-03-2011 16:34,6.75,17426.0,United Kingdom,27,2,3,2,9,3.552238806
570187,23100,SILVER BELLS TABLE DECORATION,1,07-10-2011 15:09,2.46,Unknown,United Kingdom,2.46,7,10,4,40,6.576086957
581412,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,08-12-2011 14:38,0.65,14415.0,United Kingdom,5.2,8,12,3,49,27.05755396
559711,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,4,12-07-2011 10:46,4.15,13590.0,United Kingdom,16.6,12,7,1,28,12.37606838
559536,21498,RED RETROSPOT WRAP ,25,10-07-2011 12:17,0.42,16283.0,United Kingdom,10.5,10,7,6,27,34.86394558
552537,21264,WHITE GOOSE FEATHER TREE 60CM ,2,10-05-2011 10:11,1.95,17315.0,United Kingdom,3.9,10,5,1,19,5.208333333
569232,22112,CHOCOLATE HOT WATER BOTTLE,2,02-10-2011 15:26,4.95,16667.0,United Kingdom,9.9,2,10,6,39,6.744791667
555947,21294,ETCHED GLASS COASTER,48,08-06-2011 10:45,0.39,14911.0,EIRE,18.72,8,6,2,23,18.05555556
559554,21094,SET/6 RED SPOTTY PAPER PLATES,96,11-07-2011 10:12,0.64,14258.0,United Kingdom,61.44,11,7,0,28,16.72018349
549238,22212,FOUR HOOK  WHITE LOVEBIRDS,6,07-04-2011 11:30,2.1,14667.0,United Kingdom,12.6,7,4,3,14,4.652941176
574840,22207,FRYING PAN UNION FLAG,1,07-11-2011 11:41,4.25,12748.0,United Kingdom,4.25,7,11,0,45,7.09
553002,21171,BATHROOM METAL SIGN ,1,12-05-2011 15:26,1.45,13263.0,United Kingdom,1.45,12,5,3,19,4.088235294
565231,51014A,"FEATHER PEN,HOT PINK",2,02-09-2011 09:26,0.83,Unknown,United Kingdom,1.66,2,9,4,35,16.6146789
574681,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,06-11-2011 12:41,0.42,15156.0,United Kingdom,5.04,6,11,6,44,14.44347826
569693,21789,KIDS RAIN MAC PINK,10,05-10-2011 15:18,0.85,17837.0,United Kingdom,8.5,5,10,2,40,7.757575758
540014,20772,GARDEN PATH JOURNAL,1,04-01-2011 11:34,2.55,14606.0,United Kingdom,2.55,4,1,1,1,1.84
575149,22624,IVORY KITCHEN SCALES,4,08-11-2011 15:59,8.5,16626.0,United Kingdom,34,8,11,1,45,2.532352941
543354,22249,DECORATION WHITE CHICK MAGIC GARDEN,16,07-02-2011 13:50,0.85,13458.0,United Kingdom,13.6,7,2,0,6,5.836065574
536527,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,01-12-2010 13:04,1.65,12662.0,Germany,19.8,1,12,2,48,15.4375
573914,21755,LOVE BUILDING BLOCK WORD,3,01-11-2011 15:53,6.25,14383.0,United Kingdom,18.75,1,11,1,44,3.419463087
543592,22055,MINI CAKE STAND  HANGING STRAWBERY,7,10-02-2011 11:57,1.65,17243.0,United Kingdom,11.55,10,2,3,6,6.861111111
566208,22356,CHARLOTTE BAG PINK POLKADOT,4,09-09-2011 15:03,0.85,16362.0,United Kingdom,3.4,9,9,4,36,12.06129032
565917,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,07-09-2011 16:15,3.29,Unknown,United Kingdom,3.29,7,9,2,36,7.057034221
574074,21680,WOODLAND  STICKERS,1,02-11-2011 15:33,1.63,Unknown,United Kingdom,1.63,2,11,2,44,7.108695652
537666,84086C,PINK/PURPLE RETRO RADIO,1,07-12-2010 18:36,4.21,Unknown,United Kingdom,4.21,7,12,1,49,3.074074074
574947,22090,PAPER BUNTING RETROSPOT,40,08-11-2011 09:03,2.55,16422.0,United Kingdom,102,8,11,1,45,9.940809969
540264,22197,SMALL POPCORN HOLDER,600,06-01-2011 10:20,0.72,17949.0,United Kingdom,432,6,1,3,1,39.82930757
581219,20713,JUMBO BAG OWLS,1,08-12-2011 09:28,4.13,Unknown,United Kingdom,4.13,8,12,3,49,16.96484375
570593,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,48,11-10-2011 11:38,0.29,18180.0,United Kingdom,13.92,11,10,1,41,17.55855856
559051,22292,HANGING CHICK  YELLOW DECORATION,1,05-07-2011 16:47,1.25,Unknown,United Kingdom,1.25,5,7,1,27,6.980392157
537240,22653,BUTTON BOX ,1,06-12-2010 10:08,4.21,Unknown,United Kingdom,4.21,6,12,0,49,6.910714286
552820,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,11-05-2011 12:53,0.85,16644.0,United Kingdom,10.2,11,5,2,19,9.52173913
549550,90175A,WHITE GLASS CHUNKY CHARM BRACELET,1,10-04-2011 11:45,8.95,15038.0,United Kingdom,8.95,10,4,6,14,1.0625
581217,23220,REINDEER HEART DECORATION GOLD,1,08-12-2011 09:20,1.63,Unknown,United Kingdom,1.63,8,12,3,49,8.487804878
548860,47566,PARTY BUNTING,2,04-04-2011 13:38,4.95,13263.0,United Kingdom,9.9,4,4,0,14,10.53706294
575867,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,11-11-2011 12:44,3.75,15034.0,United Kingdom,7.5,11,11,4,45,5.039800995
545701,22073,RED RETROSPOT STORAGE JAR,1,06-03-2011 15:17,3.75,17107.0,United Kingdom,3.75,6,3,6,9,5.4
565766,21927,BLUE/CREAM STRIPE CUSHION COVER ,5,06-09-2011 14:23,1.25,17841.0,United Kingdom,6.25,6,9,1,36,6.692307692
580831,22023,EMPIRE BIRTHDAY CARD,12,06-12-2011 11:39,0.42,14418.0,United Kingdom,5.04,6,12,1,49,8.061538462
556107,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1,08-06-2011 17:09,4.95,17360.0,United Kingdom,4.95,8,6,2,23,2.528301887
543098,22972,CHILDREN'S SPACEBOY MUG,12,03-02-2011 11:49,1.65,13102.0,United Kingdom,19.8,3,2,3,5,7.072164948
575138,22178,VICTORIAN GLASS HANGING T-LIGHT,3,08-11-2011 15:24,2.46,Unknown,United Kingdom,7.38,8,11,1,45,23.47537473
537240,22444,GROW YOUR OWN PLANT IN A CAN ,6,06-12-2010 10:08,2.51,Unknown,United Kingdom,15.06,6,12,0,49,17.93103448
563195,23346,SPACEBOY BEAKER,1,12-08-2011 16:36,2.46,Unknown,United Kingdom,2.46,12,8,4,32,12.53571429
563090,21497,FANCY FONTS BIRTHDAY WRAP,25,11-08-2011 17:00,0.42,16186.0,United Kingdom,10.5,11,8,3,32,34.45945946
559515,22381,TOY TIDY PINK POLKADOT,2,08-07-2011 15:58,4.96,Unknown,United Kingdom,9.92,8,7,4,27,8.25257732
579916,23081,GREEN METAL BOX ARMY SUPPLIES,16,01-12-2011 08:57,7.5,15187.0,United Kingdom,120,1,12,3,48,4.04
537050,22418,10 COLOUR SPACEBOY PEN,12,05-12-2010 11:10,0.85,14800.0,United Kingdom,10.2,5,12,6,48,20.625
540185,22052,VINTAGE CARAVAN GIFT WRAP,25,05-01-2011 13:40,0.42,14653.0,United Kingdom,10.5,5,1,2,1,24.71428571
555936,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,08-06-2011 09:16,2.95,12567.0,France,17.7,8,6,2,23,14.4526749
559141,21179,NO JUNK MAIL METAL SIGN,5,06-07-2011 13:56,0.39,15311.0,United Kingdom,1.95,6,7,2,27,6.148760331
566219,21212,PACK OF 72 RETROSPOT CAKE CASES,24,09-09-2011 15:51,0.55,17426.0,United Kingdom,13.2,9,9,4,36,25.03454231
540458,22199,FRYING PAN RED RETROSPOT,4,07-01-2011 12:28,4.25,12501.0,Germany,17,7,1,4,1,3.46835443
570123,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,07-10-2011 13:09,5.95,13314.0,United Kingdom,17.85,7,10,4,40,3.846938776
538183,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,10-12-2010 10:21,2.1,16265.0,United Kingdom,12.6,10,12,4,49,4.305732484
580729,23582,VINTAGE DOILY JUMBO BAG RED ,1,05-12-2011 17:24,4.13,Unknown,United Kingdom,4.13,5,12,0,49,26.89915966
562733,22670,FRENCH WC SIGN BLUE METAL,12,09-08-2011 10:20,1.25,14626.0,United Kingdom,15,9,8,1,32,6.533834586
581238,21115,ROSE CARAVAN DOORSTOP,1,08-12-2011 10:53,14.13,Unknown,United Kingdom,14.13,8,12,3,49,4.950617284
565932,22766,PHOTO FRAME CORNICE,1,08-09-2011 10:35,2.95,16418.0,United Kingdom,2.95,8,9,3,36,5.871111111
537775,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,08-12-2010 12:41,1.65,17722.0,United Kingdom,19.8,8,12,2,49,8.786163522
543300,22970,LONDON BUS COFFEE MUG,6,07-02-2011 11:42,2.55,13334.0,United Kingdom,15.3,7,2,0,6,10.99186992
574856,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2,07-11-2011 12:06,4.13,Unknown,United Kingdom,8.26,7,11,0,45,5.456410256
575176,22738,RIBBON REEL SNOWY VILLAGE,1,08-11-2011 18:29,3.29,Unknown,United Kingdom,3.29,8,11,1,45,7.270833333
569372,21810,CHRISTMAS HANGING STAR WITH BELL,6,03-10-2011 16:04,0.83,Unknown,United Kingdom,4.98,3,10,0,40,22.7699115
552711,23298,SPOTTY BUNTING,3,11-05-2011 08:32,4.95,16143.0,United Kingdom,14.85,11,5,2,19,6.5
562417,22513,DOORSTOP FOOTBALL DESIGN,1,04-08-2011 16:32,7.46,Unknown,United Kingdom,7.46,4,8,3,31,2.911764706
574074,22906,12 MESSAGE CARDS WITH ENVELOPES,3,02-11-2011 15:33,3.29,Unknown,United Kingdom,9.87,2,11,2,44,7.024793388
540859,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,3,12-01-2011 10:58,2.1,17965.0,United Kingdom,6.3,12,1,2,2,12.58974359
543249,21154,RED RETROSPOT OVEN GLOVE ,10,04-02-2011 14:43,1.25,13963.0,United Kingdom,12.5,4,2,4,5,11.4195122
546136,22276,WASH BAG VINTAGE ROSE PAISLEY,2,09-03-2011 16:32,5.79,Unknown,United Kingdom,11.58,9,3,2,10,3.9375
536381,21175,GIN + TONIC DIET METAL SIGN,2,01-12-2010 09:41,2.1,15311.0,United Kingdom,4.2,1,12,2,48,15.62087912
569846,22960,JAM MAKING SET WITH JARS,12,06-10-2011 13:42,3.75,13422.0,United Kingdom,45,6,10,3,40,6.542222222
581217,21703,BAG 125g SWIRLY MARBLES,1,08-12-2011 09:20,0.83,Unknown,United Kingdom,0.83,8,12,3,49,42.703125
549449,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,08-04-2011 14:12,6.75,14227.0,United Kingdom,27,8,4,4,14,3.6
552059,37467,PIG MUG IN TWO COLOUR DESIGNS,12,06-05-2011 10:37,0.39,17470.0,United Kingdom,4.68,6,5,4,18,9.714285714
559693,21864,UNION JACK FLAG PASSPORT COVER ,2,11-07-2011 16:21,1.63,Unknown,United Kingdom,3.26,11,7,0,28,5.818181818
540276,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,06-01-2011 12:16,3.39,14680.0,United Kingdom,81.36,6,1,3,1,7.457446809
546306,90175A,WHITE GLASS CHUNKY CHARM BRACELET,1,10-03-2011 16:16,9.15,Unknown,United Kingdom,9.15,10,3,3,10,1.0625
540832,22637,PIGGY BANK RETROSPOT ,4,11-01-2011 14:42,5.79,Unknown,United Kingdom,23.16,11,1,1,2,5.768707483
559337,21851,LILAC DIAMANTE PEN IN GIFT BOX,1,07-07-2011 16:27,2.46,Unknown,United Kingdom,2.46,7,7,3,27,1.708333333
545589,84978,HANGING HEART JAR T-LIGHT HOLDER,12,04-03-2011 10:21,1.25,17001.0,United Kingdom,15,4,3,4,9,16.8557377
556256,85032C,CURIOUS IMAGES GIFT WRAP SET,12,09-06-2011 17:37,0.65,14309.0,United Kingdom,7.8,9,6,3,23,4.90625
574544,23356,LOVE HOT WATER BOTTLE,4,04-11-2011 14:49,5.95,17084.0,United Kingdom,23.8,4,11,4,44,5.678899083
538343,21175,GIN + TONIC DIET METAL SIGN,12,10-12-2010 14:29,2.1,13448.0,United Kingdom,25.2,10,12,4,49,15.62087912
580999,21925,UNION STRIPE CUSHION COVER ,2,06-12-2011 17:49,1.25,17883.0,United Kingdom,2.5,6,12,1,49,5.466666667
543660,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,11-02-2011 10:40,5.79,Unknown,United Kingdom,5.79,11,2,4,6,10.49211356
552318,90014B,GOLD M PEARL  ORBIT NECKLACE,2,08-05-2011 16:13,9.95,17231.0,United Kingdom,19.9,8,5,6,18,1.166666667
575930,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2,11-11-2011 17:58,4.96,Unknown,United Kingdom,9.92,11,11,4,45,5.215053763
552269,22920,HERB MARKER BASIL,2,08-05-2011 11:52,0.65,16121.0,United Kingdom,1.3,8,5,6,18,19.63636364
553035,23073,GEORGIAN TRINKET BOX,1,12-05-2011 20:13,12.5,17337.0,United Kingdom,12.5,12,5,3,19,2.137931034
573814,23208,LUNCH BAG VINTAGE LEAF DESIGN,5,01-11-2011 11:31,1.65,13268.0,United Kingdom,8.25,1,11,1,44,9.842490842
545543,22423,REGENCY CAKESTAND 3 TIER,2,03-03-2011 14:43,12.75,13476.0,United Kingdom,25.5,3,3,3,9,7.154734411
543114,48187,DOORMAT NEW ENGLAND,2,03-02-2011 13:26,7.95,14156.0,EIRE,15.9,3,2,3,5,7.30075188
570418,23322,LARGE WHITE HEART OF WICKER,6,10-10-2011 13:31,2.95,15211.0,United Kingdom,17.7,10,10,0,41,6.120171674
565456,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,04-09-2011 16:12,0.55,16629.0,United Kingdom,0.55,4,9,6,35,22.96174863
574054,20685,DOORMAT RED RETROSPOT,4,02-11-2011 14:07,8.25,18104.0,United Kingdom,33,2,11,2,44,7.106109325
549295,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,07-04-2011 19:49,1.24,Unknown,United Kingdom,9.92,7,4,3,14,27.05755396
549711,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,11-04-2011 14:07,2.95,13654.0,United Kingdom,17.7,11,4,0,15,3.330935252
551997,22998,TRAVEL CARD WALLET KEEP CALM,1,05-05-2011 15:47,0.83,Unknown,United Kingdom,0.83,5,5,3,18,21.79130435
538198,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,12,10-12-2010 11:01,1.25,17827.0,United Kingdom,15,10,12,4,49,7.169014085
556467,22652,TRAVEL SEWING KIT,2,12-06-2011 11:17,1.65,13232.0,United Kingdom,3.3,12,6,6,23,11.27403846
569555,23235,STORAGE TIN VINTAGE LEAF,6,05-10-2011 08:17,2.89,17728.0,United Kingdom,17.34,5,10,2,40,5.346153846
555925,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,07-06-2011 17:13,1.63,Unknown,United Kingdom,3.26,7,6,1,23,9.807560137
559521,20985,HEART CALCULATOR,12,08-07-2011 16:26,1.25,Unknown,Unspecified,15,8,7,4,27,8.919354839
565129,22980,PANTRY SCRUBBING BRUSH,1,01-09-2011 12:41,1.65,15719.0,United Kingdom,1.65,1,9,3,35,8.022727273
562417,20828,GLITTER BUTTERFLY CLIPS,1,04-08-2011 16:32,4.96,Unknown,United Kingdom,4.96,4,8,3,31,4.094339623
549542,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2,10-04-2011 11:11,1.25,15311.0,United Kingdom,2.5,10,4,6,14,9.293478261
556081,20685,DOORMAT RED RETROSPOT,1,08-06-2011 15:22,16.63,Unknown,United Kingdom,16.63,8,6,2,23,7.106109325
543349,22971,QUEENS GUARD COFFEE MUG,6,07-02-2011 13:13,2.55,17774.0,United Kingdom,15.3,7,2,0,6,7.870967742
569544,22625,RED KITCHEN SCALES,1,04-10-2011 16:33,16.63,Unknown,United Kingdom,16.63,4,10,1,40,2.47761194
537900,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,4,09-12-2010 10:45,2.95,15983.0,United Kingdom,11.8,9,12,3,49,9.714285714
562850,47566,PARTY BUNTING,50,10-08-2011 10:08,4.15,14680.0,United Kingdom,207.5,10,8,2,32,10.53706294
580137,23241,TREASURE TIN GYMKHANA DESIGN,2,01-12-2011 19:54,2.08,17566.0,United Kingdom,4.16,1,12,3,48,4.461077844
569363,48188,DOORMAT WELCOME PUPPIES,10,03-10-2011 15:08,7.08,13297.0,United Kingdom,70.8,3,10,0,40,10.90756303
574054,23220,REINDEER HEART DECORATION GOLD,12,02-11-2011 14:07,0.83,18104.0,United Kingdom,9.96,2,11,2,44,8.487804878
537238,22652,TRAVEL SEWING KIT,20,06-12-2010 10:03,1.65,16161.0,United Kingdom,33,6,12,0,49,11.27403846
575668,23203,JUMBO BAG VINTAGE DOILY ,1,10-11-2011 14:59,2.08,18283.0,United Kingdom,2.08,10,11,3,45,17.99409449
558888,22844,VINTAGE CREAM DOG FOOD CONTAINER,3,04-07-2011 15:29,8.5,14056.0,United Kingdom,25.5,4,7,0,27,2.255555556
581238,21218,RED SPOTTY BISCUIT TIN,6,08-12-2011 10:53,8.29,Unknown,United Kingdom,49.74,8,12,3,49,7.333333333
565917,22452,MEASURING TAPE BABUSHKA PINK,4,07-09-2011 16:15,1.63,Unknown,United Kingdom,6.52,7,9,2,36,5.320754717
565847,21955,DOORMAT UNION JACK GUNS AND ROSES,1,07-09-2011 12:44,12.46,Unknown,United Kingdom,12.46,7,9,2,36,7.591836735
561922,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,01-08-2011 12:12,6.95,13167.0,United Kingdom,13.9,1,8,0,31,4.3125
556222,21380,WOODEN HAPPY BIRTHDAY GARLAND,12,09-06-2011 14:23,2.95,17522.0,United Kingdom,35.4,9,6,3,23,9.825757576
543022,72122,COFFEE SCENT PILLAR CANDLE,8,02-02-2011 14:37,0.95,16771.0,United Kingdom,7.6,2,2,2,5,4.041666667
540113,84926E,FLOWERS TILE COASTER,24,05-01-2011 09:11,0.42,13126.0,United Kingdom,10.08,5,1,2,1,27.91666667
569336,23542,70'S ALPHABET WALL ART,2,03-10-2011 14:05,8.25,15088.0,United Kingdom,16.5,3,10,0,40,9.452380952
537334,22179,SET 10 LIGHTS NIGHT OWL,4,06-12-2010 12:06,6.75,16719.0,United Kingdom,27,6,12,0,49,3.619834711
580721,21790,VINTAGE SNAP CARDS,12,05-12-2011 16:57,0.85,15274.0,United Kingdom,10.2,5,12,0,49,16.98292683
569555,23202,JUMBO BAG VINTAGE LEAF,10,05-10-2011 08:17,2.08,17728.0,United Kingdom,20.8,5,10,2,40,11.56
559542,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,3,10-07-2011 13:32,1.25,17126.0,United Kingdom,3.75,10,7,6,27,6.016393443
569896,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,06-10-2011 15:58,4.25,Unknown,United Kingdom,4.25,6,10,3,40,2.25
536592,21821,GLITTER STAR GARLAND WITH BELLS ,1,01-12-2010 17:06,7.62,Unknown,United Kingdom,7.62,1,12,2,48,4.730769231
546261,22021,BLUE FELT EASTER EGG BASKET,1,10-03-2011 15:01,1.65,17841.0,United Kingdom,1.65,10,3,3,10,5.379310345
569544,21563,RED HEART SHAPE LOVE BUCKET ,2,04-10-2011 16:33,5.79,Unknown,United Kingdom,11.58,4,10,1,40,13.32894737
549368,20754,RETROSPOT RED WASHING UP GLOVES,1,08-04-2011 11:26,2.1,18036.0,United Kingdom,2.1,8,4,4,14,5.771428571
570091,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,07-10-2011 11:47,3.25,15632.0,United Kingdom,19.5,7,10,4,40,5.757575758
561906,21217,RED RETROSPOT ROUND CAKE TINS,6,01-08-2011 10:03,9.95,12921.0,United Kingdom,59.7,1,8,0,31,3.54375
540801,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,11-01-2011 12:25,9.95,12540.0,Spain,39.8,11,1,1,2,6.243478261
537538,22295,HEART FILIGREE DOVE LARGE,12,07-12-2010 11:49,1.65,15353.0,United Kingdom,19.8,7,12,1,49,10.46666667
570660,22950,36 DOILIES VINTAGE CHRISTMAS,144,11-10-2011 14:18,1.25,14866.0,United Kingdom,180,11,10,1,41,30.89705882
549543,21212,PACK OF 72 RETROSPOT CAKE CASES,1,10-04-2011 11:14,0.55,18118.0,United Kingdom,0.55,10,4,6,14,25.03454231
575850,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,11-11-2011 12:11,0.55,17512.0,United Kingdom,79.2,11,11,4,45,27.05755396
575477,23089,GLASS BON BON JAR,3,09-11-2011 16:14,3.29,Unknown,United Kingdom,9.87,9,11,2,45,7.479452055
537237,22945,CHRISTMAS METAL TAGS ASSORTED ,3,06-12-2010 09:58,11.02,Unknown,United Kingdom,33.06,6,12,0,49,17.6
575086,23512,EMBROIDERED RIBBON REEL ROSIE,6,08-11-2011 13:52,2.08,16618.0,United Kingdom,12.48,8,11,1,45,7.516129032
546013,22192,BLUE DINER WALL CLOCK,1,08-03-2011 16:38,8.5,16495.0,United Kingdom,8.5,8,3,1,10,2.429577465
549844,85169C,EAU DE NIL LOVE BIRD CANDLE,2,12-04-2011 14:17,1.25,12854.0,United Kingdom,2.5,12,4,1,15,11.09090909
570027,23344,JUMBO BAG 50'S CHRISTMAS ,20,07-10-2011 10:41,2.08,14844.0,United Kingdom,41.6,7,10,4,40,13.96369637
581225,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,08-12-2011 09:55,0.55,17677.0,United Kingdom,13.2,8,12,3,49,20.10211268
545302,84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,2,01-03-2011 12:46,1.45,14506.0,United Kingdom,2.9,1,3,1,9,16.66666667
543107,22795,SWEETHEART RECIPE BOOK STAND,2,03-02-2011 12:27,6.75,13800.0,United Kingdom,13.5,3,2,3,5,2.829268293
580730,22723,SET OF 6 HERB TINS SKETCHBOOK,1,05-12-2011 17:28,8.29,Unknown,United Kingdom,8.29,5,12,0,49,4.462121212
580612,23541,WALL ART CLASSIC PUDDINGS ,2,05-12-2011 11:58,12.46,Unknown,United Kingdom,24.92,5,12,0,49,6.154761905
581217,16237,SLEEPING CAT ERASERS,5,08-12-2011 09:20,0.42,Unknown,United Kingdom,2.1,8,12,3,49,18.26811594
580396,23035,DRAWER KNOB CERAMIC IVORY,12,04-12-2011 11:00,1.45,13838.0,United Kingdom,17.4,4,12,6,48,9.671641791
546121,82578,KITCHEN METAL SIGN,3,09-03-2011 14:30,0.55,14085.0,United Kingdom,1.65,9,3,2,10,6.652542373
551516,22750,FELTCRAFT PRINCESS LOLA DOLL,4,01-05-2011 11:10,3.75,14800.0,United Kingdom,15,1,5,6,17,4.479381443
566402,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,48,12-09-2011 13:34,0.39,14997.0,United Kingdom,18.72,12,9,0,37,10.35087719
