Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Competitor Pricing,Seasonality,Demand,Revenue,Month,Day,Year,Day_of_Week,Price_Difference
2023-04-05,S004,P0004,Groceries,West,212,146,0,52.68,15,Cloudy,46.77,Spring,127,7691.28,4,5,2023,2,5.909999999999997
2023-04-05,S004,P0005,Clothing,West,79,79,132,69.94,15,Cloudy,59.97,Spring,117,5525.26,4,5,2023,2,9.97
2023-04-05,S004,P0006,Groceries,West,166,48,134,28.38,10,Cloudy,33.25,Spring,56,1362.24,4,5,2023,2,-4.870000000000001
2023-04-05,S004,P0007,Groceries,West,742,113,0,30.97,10,Cloudy,29.51,Spring,140,3499.61,4,5,2023,2,1.4599999999999973
2023-04-05,S004,P0008,Furniture,West,177,66,0,105.14,0,Cloudy,116.61,Spring,93,6939.24,4,5,2023,2,-11.47
2023-04-05,S004,P0009,Clothing,West,320,93,0,114.81,10,Cloudy,102.89,Spring,110,10677.33,4,5,2023,2,11.920000000000002
2023-04-05,S004,P0010,Groceries,West,453,137,0,30.17,0,Cloudy,26.36,Spring,130,4133.29,4,5,2023,2,3.8100000000000014
2023-04-05,S004,P0011,Clothing,West,537,125,0,61.75,0,Cloudy,70.29,Spring,106,7718.75,4,5,2023,2,-8.540000000000006
2023-04-05,S004,P0012,Electronics,West,104,104,167,111.2,25,Cloudy,96.38,Spring,162,11564.8,4,5,2023,2,14.820000000000007
2023-04-05,S004,P0013,Groceries,West,186,166,608,19.07,25,Cloudy,23.04,Spring,170,3165.62,4,5,2023,2,-3.969999999999999
2023-04-05,S004,P0014,Furniture,West,114,76,0,198.21,0,Cloudy,177.53,Spring,109,15063.96,4,5,2023,2,20.680000000000007
2023-04-05,S004,P0015,Furniture,West,345,90,0,98.19,0,Cloudy,108.99,Spring,78,8837.1,4,5,2023,2,-10.799999999999995
2023-04-05,S004,P0016,Furniture,West,362,57,0,119.32,5,Cloudy,114.23,Spring,78,6801.24,4,5,2023,2,5.089999999999989
2023-04-05,S004,P0017,Clothing,West,186,84,122,80.08,20,Cloudy,93.57,Spring,103,6726.72,4,5,2023,2,-13.489999999999997
2023-04-05,S004,P0018,Furniture,West,114,114,103,150.72,20,Cloudy,168.66,Spring,121,17182.079999999998,4,5,2023,2,-17.939999999999998
2023-04-05,S004,P0019,Clothing,West,148,77,0,41.4,25,Cloudy,49.89,Spring,71,3187.8,4,5,2023,2,-8.490000000000002
2023-04-05,S004,P0020,Furniture,West,115,97,0,137.52,10,Cloudy,154.86,Spring,121,13339.44,4,5,2023,2,-17.340000000000003
2023-04-05,S005,P0001,Groceries,North,244,45,0,10.54,0,Cloudy,12.31,Spring,61,474.3,4,5,2023,2,-1.7700000000000014
2023-04-05,S005,P0002,Electronics,North,678,13,0,32.77,0,Cloudy,32.62,Spring,20,426.0100000000001,4,5,2023,2,0.1500000000000056
2023-04-05,S005,P0003,Toys,North,300,124,0,32.04,5,Cloudy,29.7,Spring,113,3972.96,4,5,2023,2,2.34
2023-04-05,S005,P0004,Groceries,North,113,56,75,6.13,15,Cloudy,5.56,Spring,65,343.28,4,5,2023,2,0.5700000000000003
2023-04-05,S005,P0005,Groceries,North,177,101,0,16.09,15,Cloudy,15.67,Spring,129,1625.09,4,5,2023,2,0.4199999999999999
2023-04-05,S005,P0006,Groceries,North,458,29,0,50.24,0,Cloudy,49.84,Spring,38,1456.96,4,5,2023,2,0.3999999999999986
2023-04-05,S005,P0007,Groceries,North,190,103,357,99.01,0,Cloudy,111.81,Spring,160,10198.03,4,5,2023,2,-12.799999999999995
2023-04-05,S005,P0008,Groceries,North,271,89,0,62.91,0,Cloudy,71.29,Spring,99,5598.99,4,5,2023,2,-8.38000000000001
2023-04-05,S005,P0009,Groceries,North,316,101,0,96.29,10,Cloudy,106.55,Spring,133,9725.29,4,5,2023,2,-10.259999999999993
2023-04-05,S005,P0010,Groceries,North,567,77,0,51.4,10,Cloudy,48.05,Spring,70,3957.8,4,5,2023,2,3.3500000000000014
2023-04-05,S005,P0011,Electronics,North,401,102,0,89.32,5,Cloudy,88.44,Spring,128,9110.64,4,5,2023,2,0.8799999999999955
2023-04-05,S005,P0012,Furniture,North,69,69,0,134.92,15,Cloudy,124.77,Spring,121,9309.48,4,5,2023,2,10.149999999999991
2023-04-05,S005,P0013,Groceries,North,179,104,0,80.37,15,Cloudy,78.79,Spring,160,8358.48,4,5,2023,2,1.5799999999999983
2023-04-05,S005,P0014,Furniture,North,83,69,0,160.59,5,Cloudy,141.15,Spring,66,11080.71,4,5,2023,2,19.44
2023-04-05,S005,P0015,Groceries,North,192,44,126,40.08,10,Cloudy,44.41,Spring,64,1763.52,4,5,2023,2,-4.329999999999998
2023-04-05,S005,P0016,Toys,North,520,78,0,39.87,0,Cloudy,36.35,Spring,119,3109.86,4,5,2023,2,3.519999999999996
2023-04-05,S005,P0017,Toys,North,251,139,0,34.09,25,Cloudy,38.24,Spring,157,4738.51,4,5,2023,2,-4.149999999999999
2023-04-05,S005,P0018,Clothing,North,197,139,185,20.04,25,Cloudy,22.27,Spring,163,2785.56,4,5,2023,2,-2.2300000000000004
2023-04-05,S005,P0019,Furniture,North,108,84,0,126.68,15,Cloudy,139.28,Spring,94,10641.12,4,5,2023,2,-12.599999999999994
2023-04-05,S005,P0020,Toys,North,100,100,196,32.84,20,Cloudy,39.58,Spring,193,3284.0000000000005,4,5,2023,2,-6.739999999999995
2023-04-06,S001,P0001,Electronics,North,238,24,0,54.94,5,Cloudy,47.24,Spring,25,1318.56,4,6,2023,3,7.699999999999996
2023-04-06,S001,P0002,Clothing,North,85,85,121,53.68,25,Cloudy,48.9,Spring,108,4562.8,4,6,2023,3,4.780000000000001
2023-04-06,S001,P0003,Clothing,North,597,221,906,65.38,10,Cloudy,70.82,Spring,191,14448.98,4,6,2023,3,-5.439999999999998
2023-04-06,S001,P0004,Electronics,North,250,139,227,121.78,0,Cloudy,109.2,Spring,116,16927.420000000002,4,6,2023,3,12.579999999999998
2023-04-06,S001,P0005,Groceries,North,469,98,0,69.34,0,Cloudy,81.19,Spring,149,6795.320000000001,4,6,2023,3,-11.849999999999994
2023-04-06,S001,P0006,Toys,North,303,132,545,40.8,20,Cloudy,43.81,Spring,167,5385.599999999999,4,6,2023,3,-3.010000000000005
2023-04-06,S001,P0007,Groceries,North,766,191,720,24.21,25,Cloudy,27.48,Spring,189,4624.110000000001,4,6,2023,3,-3.27
2023-04-06,S001,P0008,Electronics,North,112,54,74,44.84,0,Cloudy,40.92,Spring,80,2421.36,4,6,2023,3,3.9200000000000017
2023-04-06,S001,P0009,Clothing,North,131,102,138,77.65,20,Cloudy,91.82,Spring,122,7920.3,4,6,2023,3,-14.169999999999987
2023-04-06,S001,P0010,Furniture,North,372,90,0,135.37,0,Cloudy,122.34,Spring,75,12183.3,4,6,2023,3,13.03
2023-04-06,S001,P0011,Furniture,North,185,42,0,151.62,0,Cloudy,138.66,Spring,43,6368.04,4,6,2023,3,12.960000000000008
2023-04-06,S001,P0012,Groceries,North,100,100,0,86.17,20,Cloudy,85.44,Spring,170,8617.0,4,6,2023,3,0.730000000000004
2023-04-06,S001,P0013,Toys,North,184,71,0,26.61,20,Cloudy,30.36,Spring,95,1889.31,4,6,2023,3,-3.75
2023-04-06,S001,P0014,Groceries,North,573,129,0,80.8,0,Cloudy,78.51,Spring,114,10423.2,4,6,2023,3,2.289999999999992
2023-04-06,S001,P0015,Toys,North,145,81,140,13.22,25,Cloudy,15.06,Spring,124,1070.8200000000002,4,6,2023,3,-1.84
2023-04-06,S001,P0016,Groceries,North,214,68,0,37.8,5,Cloudy,33.4,Spring,90,2570.4,4,6,2023,3,4.399999999999999
2023-04-06,S001,P0017,Toys,North,144,132,157,28.34,0,Cloudy,25.45,Spring,150,3740.88,4,6,2023,3,2.890000000000001
2023-04-06,S001,P0018,Groceries,North,119,115,106,59.57,5,Cloudy,69.6,Spring,108,6850.55,4,6,2023,3,-10.029999999999994
2023-04-06,S001,P0019,Furniture,North,112,112,135,136.94,5,Cloudy,121.86,Spring,134,15337.28,4,6,2023,3,15.079999999999998
2023-04-06,S001,P0020,Furniture,North,167,120,0,118.09,10,Cloudy,140.02,Spring,103,14170.8,4,6,2023,3,-21.930000000000007
2023-04-06,S002,P0001,Groceries,South,599,100,0,77.94,0,Cloudy,92.9,Spring,86,7794.0,4,6,2023,3,-14.960000000000008
2023-04-06,S002,P0002,Toys,South,215,114,0,30.52,10,Cloudy,34.9,Spring,102,3479.28,4,6,2023,3,-4.379999999999999
2023-04-06,S002,P0003,Groceries,South,427,72,0,68.78,15,Cloudy,66.92,Spring,83,4952.16,4,6,2023,3,1.8599999999999997
2023-04-06,S002,P0004,Groceries,South,567,109,0,39.61,10,Cloudy,46.21,Spring,111,4317.49,4,6,2023,3,-6.600000000000001
2023-04-06,S002,P0005,Electronics,South,605,82,0,91.53,10,Cloudy,83.25,Spring,108,7505.46,4,6,2023,3,8.280000000000001
2023-04-06,S002,P0006,Clothing,South,103,103,123,69.94,10,Cloudy,67.11,Spring,133,7203.82,4,6,2023,3,2.8299999999999983
2023-04-06,S002,P0007,Toys,South,69,69,385,31.43,10,Cloudy,27.89,Spring,144,2168.67,4,6,2023,3,3.539999999999999
2023-04-06,S002,P0008,Groceries,South,168,156,152,28.74,5,Cloudy,34.77,Spring,150,4483.44,4,6,2023,3,-6.030000000000005
2023-04-06,S002,P0009,Groceries,South,328,214,494,66.56,25,Cloudy,75.98,Spring,226,14243.84,4,6,2023,3,-9.420000000000002
2023-04-06,S002,P0010,Groceries,South,102,100,147,105.6,0,Cloudy,122.15,Spring,155,10560.0,4,6,2023,3,-16.55000000000001
2023-04-06,S002,P0011,Groceries,South,264,79,0,91.13,10,Cloudy,82.13,Spring,101,7199.27,4,6,2023,3,9.0
2023-04-06,S002,P0012,Electronics,South,443,135,0,74.59,15,Cloudy,67.2,Spring,158,10069.65,4,6,2023,3,7.390000000000001
2023-04-06,S002,P0013,Groceries,South,272,110,0,25.22,10,Cloudy,27.63,Spring,178,2774.2,4,6,2023,3,-2.41
2023-04-06,S002,P0014,Electronics,South,429,72,0,124.32,10,Cloudy,119.11,Spring,111,8951.039999999999,4,6,2023,3,5.209999999999994
2023-04-06,S002,P0015,Clothing,South,436,51,0,54.17,10,Cloudy,60.9,Spring,59,2762.67,4,6,2023,3,-6.729999999999997
2023-04-06,S002,P0016,Clothing,South,152,51,154,73.86,10,Cloudy,86.51,Spring,73,3766.86,4,6,2023,3,-12.650000000000006
2023-04-06,S002,P0017,Toys,South,365,68,0,19.81,0,Cloudy,23.52,Spring,79,1347.08,4,6,2023,3,-3.710000000000001
2023-04-06,S002,P0018,Clothing,South,131,64,0,22.95,10,Cloudy,24.88,Spring,70,1468.8,4,6,2023,3,-1.93
2023-04-06,S002,P0019,Clothing,South,299,55,0,75.49,10,Cloudy,87.76,Spring,83,4151.95,4,6,2023,3,-12.27000000000001
2023-04-06,S002,P0020,Furniture,South,494,40,0,123.98,0,Cloudy,116.85,Spring,49,4959.2,4,6,2023,3,7.13000000000001
2023-04-06,S003,P0001,Toys,East,433,92,0,15.78,5,Rainy,17.74,Spring,91,1451.76,4,6,2023,3,-1.959999999999999
2023-04-06,S003,P0002,Groceries,East,559,55,0,40.99,25,Rainy,38.56,Spring,75,2254.4500000000003,4,6,2023,3,2.43
2023-04-06,S003,P0003,Electronics,East,117,99,111,93.19,10,Rainy,81.38,Spring,125,9225.81,4,6,2023,3,11.810000000000002
2023-04-06,S003,P0004,Groceries,East,280,62,264,22.24,5,Rainy,26.58,Spring,102,1378.88,4,6,2023,3,-4.34
2023-04-06,S003,P0005,Toys,East,548,170,0,25.17,10,Rainy,29.61,Spring,165,4278.900000000001,4,6,2023,3,-4.439999999999998
2023-04-06,S003,P0006,Toys,East,142,83,147,40.22,10,Rainy,46.97,Spring,137,3338.26,4,6,2023,3,-6.75
2023-04-06,S003,P0007,Groceries,East,176,176,0,18.27,15,Rainy,16.45,Spring,175,3215.52,4,6,2023,3,1.8200000000000005
2023-04-06,S003,P0008,Clothing,East,192,61,162,106.67,10,Rainy,99.62,Spring,88,6506.87,4,6,2023,3,7.049999999999997
2023-04-06,S003,P0009,Groceries,East,146,108,96,45.96,20,Rainy,51.22,Spring,116,4963.68,4,6,2023,3,-5.259999999999998
2023-04-06,S003,P0010,Groceries,East,180,115,163,47.51,0,Rainy,41.61,Spring,144,5463.65,4,6,2023,3,5.899999999999999
2023-04-06,S003,P0011,Electronics,East,380,54,0,111.75,0,Rainy,111.42,Spring,53,6034.5,4,6,2023,3,0.3299999999999983
2023-04-06,S003,P0012,Furniture,East,62,62,210,101.91,10,Rainy,110.63,Spring,116,6318.42,4,6,2023,3,-8.719999999999999
2023-04-06,S003,P0013,Groceries,East,406,148,0,70.93,20,Rainy,62.85,Spring,145,10497.64,4,6,2023,3,8.080000000000005
2023-04-06,S003,P0014,Groceries,East,584,82,0,104.08,0,Rainy,111.9,Spring,127,8534.56,4,6,2023,3,-7.820000000000007
2023-04-06,S003,P0015,Groceries,East,1047,115,0,112.1,10,Rainy,111.94,Spring,161,12891.5,4,6,2023,3,0.1599999999999966
2023-04-06,S003,P0016,Electronics,East,598,106,0,99.5,10,Rainy,119.56,Spring,126,10547.0,4,6,2023,3,-20.06
2023-04-06,S003,P0017,Furniture,East,151,47,0,115.04,10,Rainy,114.82,Spring,74,5406.88,4,6,2023,3,0.220000000000013
2023-04-06,S003,P0018,Furniture,East,140,33,0,123.95,0,Rainy,136.4,Spring,52,4090.35,4,6,2023,3,-12.450000000000005
2023-04-06,S003,P0019,Groceries,East,113,107,88,52.45,10,Rainy,48.39,Spring,99,5612.150000000001,4,6,2023,3,4.060000000000002
2023-04-06,S003,P0020,Clothing,East,478,47,0,66.27,5,Rainy,57.12,Spring,63,3114.69,4,6,2023,3,9.15
2023-04-06,S004,P0001,Groceries,West,607,68,0,11.65,5,Rainy,11.26,Spring,113,792.2,4,6,2023,3,0.3900000000000005
2023-04-06,S004,P0002,Groceries,West,189,85,0,17.35,20,Rainy,16.19,Spring,103,1474.7500000000002,4,6,2023,3,1.16
2023-04-06,S004,P0003,Furniture,West,528,101,0,124.2,20,Rainy,147.68,Spring,105,12544.2,4,6,2023,3,-23.480000000000004
2023-04-06,S004,P0004,Groceries,West,541,111,0,51.9,10,Rainy,50.85,Spring,104,5760.9,4,6,2023,3,1.0499999999999972
2023-04-06,S004,P0005,Clothing,West,132,43,0,61.56,0,Rainy,72.0,Spring,48,2647.08,4,6,2023,3,-10.439999999999998
2023-04-06,S004,P0006,Groceries,West,118,118,260,35.83,10,Rainy,34.52,Spring,108,4227.94,4,6,2023,3,1.3099999999999952
2023-04-06,S004,P0007,Groceries,West,629,140,0,24.73,20,Rainy,27.66,Spring,121,3462.2000000000003,4,6,2023,3,-2.93
2023-04-06,S004,P0008,Furniture,West,111,45,0,77.63,10,Rainy,86.77,Spring,39,3493.35,4,6,2023,3,-9.14
2023-04-06,S004,P0009,Clothing,West,227,69,0,83.67,25,Rainy,91.42,Spring,85,5773.2300000000005,4,6,2023,3,-7.75
2023-04-06,S004,P0010,Groceries,West,316,146,0,31.42,5,Rainy,30.72,Spring,162,4587.320000000001,4,6,2023,3,0.7000000000000028
2023-04-06,S004,P0011,Clothing,West,412,104,417,55.69,10,Rainy,58.98,Spring,106,5791.76,4,6,2023,3,-3.289999999999999
2023-04-06,S004,P0012,Electronics,West,167,88,0,93.46,20,Rainy,85.64,Spring,84,8224.48,4,6,2023,3,7.819999999999993
2023-04-06,S004,P0013,Groceries,West,294,123,0,22.5,20,Rainy,20.66,Spring,189,2767.5,4,6,2023,3,1.84
2023-04-06,S004,P0014,Furniture,West,277,74,0,154.45,10,Rainy,152.05,Spring,67,11429.3,4,6,2023,3,2.3999999999999773
2023-04-06,S004,P0015,Furniture,West,255,62,204,73.22,20,Rainy,77.33,Spring,59,4539.64,4,6,2023,3,-4.109999999999999
2023-04-06,S004,P0016,Furniture,West,305,58,244,111.48,10,Rainy,134.19,Spring,88,6465.84,4,6,2023,3,-22.709999999999997
2023-04-06,S004,P0017,Clothing,West,224,50,0,97.55,0,Rainy,85.74,Spring,81,4877.5,4,6,2023,3,11.810000000000002
2023-04-06,S004,P0018,Furniture,West,103,42,58,135.02,10,Rainy,151.01,Spring,54,5670.84,4,6,2023,3,-15.98999999999998
2023-04-06,S004,P0019,Clothing,West,71,43,60,55.1,0,Rainy,64.26,Spring,71,2369.3,4,6,2023,3,-9.160000000000004
2023-04-06,S004,P0020,Furniture,West,193,61,139,140.93,0,Rainy,132.59,Spring,80,8596.73,4,6,2023,3,8.340000000000003
2023-04-06,S005,P0001,Groceries,North,199,112,295,13.13,0,Cloudy,13.85,Spring,126,1470.5600000000002,4,6,2023,3,-0.7199999999999989
2023-04-06,S005,P0002,Electronics,North,665,52,0,35.3,15,Cloudy,30.47,Spring,80,1835.6,4,6,2023,3,4.829999999999998
2023-04-06,S005,P0003,Toys,North,176,53,0,24.29,10,Cloudy,27.52,Spring,63,1287.37,4,6,2023,3,-3.2300000000000004
2023-04-06,S005,P0004,Groceries,North,132,107,115,7.92,10,Cloudy,6.9,Spring,124,847.4399999999999,4,6,2023,3,1.0199999999999996
2023-04-06,S005,P0005,Groceries,North,407,124,0,17.3,5,Cloudy,20.6,Spring,133,2145.2000000000003,4,6,2023,3,-3.3000000000000007
2023-04-06,S005,P0006,Groceries,North,429,136,0,61.18,20,Cloudy,58.66,Spring,165,8320.48,4,6,2023,3,2.520000000000003
2023-04-06,S005,P0007,Groceries,North,87,63,0,74.96,10,Cloudy,65.88,Spring,87,4722.48,4,6,2023,3,9.079999999999998
2023-04-06,S005,P0008,Groceries,North,182,76,0,63.84,0,Cloudy,76.21,Spring,103,4851.84,4,6,2023,3,-12.36999999999999
2023-04-06,S005,P0009,Groceries,North,821,52,0,65.52,25,Cloudy,74.29,Spring,71,3407.04,4,6,2023,3,-8.77000000000001
2023-04-06,S005,P0010,Groceries,North,490,169,529,78.22,0,Cloudy,66.54,Spring,172,13219.18,4,6,2023,3,11.679999999999993
2023-04-06,S005,P0011,Electronics,North,299,105,0,84.09,10,Cloudy,73.1,Spring,126,8829.45,4,6,2023,3,10.990000000000007
2023-04-06,S005,P0012,Furniture,North,603,113,0,113.46,25,Cloudy,106.27,Spring,105,12820.98,4,6,2023,3,7.189999999999998
2023-04-06,S005,P0013,Groceries,North,75,75,0,56.25,25,Cloudy,63.27,Spring,100,4218.75,4,6,2023,3,-7.020000000000003
2023-04-06,S005,P0014,Furniture,North,14,14,365,198.98,0,Cloudy,231.48,Spring,131,2785.72,4,6,2023,3,-32.5
2023-04-06,S005,P0015,Groceries,North,148,104,172,45.56,15,Cloudy,41.91,Spring,103,4738.24,4,6,2023,3,3.6500000000000057
2023-04-06,S005,P0016,Toys,North,442,163,488,38.13,10,Cloudy,33.05,Spring,140,6215.1900000000005,4,6,2023,3,5.080000000000005
2023-04-06,S005,P0017,Toys,North,112,112,167,53.01,0,Cloudy,45.15,Spring,196,5937.12,4,6,2023,3,7.859999999999999
2023-04-06,S005,P0018,Clothing,North,243,58,0,18.35,10,Cloudy,17.62,Spring,62,1064.3000000000002,4,6,2023,3,0.7300000000000004
2023-04-06,S005,P0019,Furniture,North,248,54,0,123.08,10,Cloudy,143.7,Spring,69,6646.32,4,6,2023,3,-20.61999999999999
2023-04-06,S005,P0020,Toys,North,196,98,0,28.14,10,Cloudy,29.99,Spring,98,2757.7200000000003,4,6,2023,3,-1.8499999999999976
2023-04-07,S001,P0001,Electronics,North,214,96,203,55.88,25,Cloudy,64.11,Spring,106,5364.4800000000005,4,7,2023,4,-8.229999999999997
2023-04-07,S001,P0002,Clothing,North,121,102,116,56.69,15,Cloudy,68.39,Spring,102,5782.38,4,7,2023,4,-11.700000000000005
2023-04-07,S001,P0003,Clothing,North,376,99,0,51.11,10,Cloudy,54.85,Spring,105,5059.89,4,7,2023,4,-3.740000000000002
2023-04-07,S001,P0004,Electronics,North,111,51,0,89.81,10,Cloudy,98.28,Spring,72,4580.31,4,7,2023,4,-8.469999999999999
2023-04-07,S001,P0005,Groceries,North,371,63,0,57.99,0,Cloudy,50.55,Spring,77,3653.37,4,7,2023,4,7.440000000000005
2023-04-07,S001,P0006,Toys,North,171,65,0,38.79,0,Cloudy,40.9,Spring,78,2521.35,4,7,2023,4,-2.1099999999999994
2023-04-07,S001,P0007,Groceries,North,575,150,0,27.73,0,Cloudy,30.68,Spring,133,4159.5,4,7,2023,4,-2.9499999999999997
2023-04-07,S001,P0008,Electronics,North,132,46,0,38.44,0,Cloudy,41.13,Spring,52,1768.2399999999998,4,7,2023,4,-2.690000000000005
2023-04-07,S001,P0009,Clothing,North,167,155,122,94.52,10,Cloudy,100.68,Spring,148,14650.6,4,7,2023,4,-6.160000000000011
2023-04-07,S001,P0010,Furniture,North,282,111,390,112.15,20,Cloudy,123.57,Spring,100,12448.65,4,7,2023,4,-11.419999999999987
2023-04-07,S001,P0011,Furniture,North,143,61,119,144.05,5,Cloudy,160.12,Spring,56,8787.050000000001,4,7,2023,4,-16.069999999999993
2023-04-07,S001,P0012,Groceries,North,450,93,0,81.47,20,Cloudy,74.56,Spring,149,7576.71,4,7,2023,4,6.909999999999997
2023-04-07,S001,P0013,Toys,North,113,113,207,34.73,25,Cloudy,30.34,Spring,192,3924.49,4,7,2023,4,4.389999999999997
2023-04-07,S001,P0014,Groceries,North,444,61,0,67.88,5,Cloudy,73.98,Spring,92,4140.679999999999,4,7,2023,4,-6.1000000000000085
2023-04-07,S001,P0015,Toys,North,204,40,0,11.81,20,Cloudy,11.05,Spring,57,472.4,4,7,2023,4,0.7599999999999998
2023-04-07,S001,P0016,Groceries,North,146,90,0,38.79,0,Cloudy,44.61,Spring,98,3491.1,4,7,2023,4,-5.82
2023-04-07,S001,P0017,Toys,North,169,69,0,19.0,15,Cloudy,20.09,Spring,90,1311.0,4,7,2023,4,-1.09
2023-04-07,S001,P0018,Groceries,North,110,82,104,60.35,5,Cloudy,58.5,Spring,96,4948.7,4,7,2023,4,1.8500000000000012
2023-04-07,S001,P0019,Furniture,North,135,87,127,109.59,20,Cloudy,97.28,Spring,117,9534.33,4,7,2023,4,12.310000000000002
2023-04-07,S001,P0020,Furniture,North,47,47,0,104.42,5,Cloudy,111.7,Spring,53,4907.74,4,7,2023,4,-7.280000000000001
2023-04-07,S002,P0001,Groceries,South,499,104,0,72.28,15,Cloudy,72.15,Spring,97,7517.12,4,7,2023,4,0.1299999999999954
2023-04-07,S002,P0002,Toys,South,401,86,0,29.58,25,Cloudy,26.13,Spring,134,2543.88,4,7,2023,4,3.4499999999999997
2023-04-07,S002,P0003,Groceries,South,355,137,383,70.35,20,Cloudy,82.29,Spring,124,9637.95,4,7,2023,4,-11.940000000000012
2023-04-07,S002,P0004,Groceries,South,458,174,487,45.18,10,Cloudy,47.63,Spring,155,7861.32,4,7,2023,4,-2.450000000000003
2023-04-07,S002,P0005,Electronics,South,523,75,0,80.11,10,Cloudy,84.53,Spring,84,6008.25,4,7,2023,4,-4.420000000000002
2023-04-07,S002,P0006,Clothing,South,123,109,98,68.66,0,Cloudy,65.28,Spring,93,7483.94,4,7,2023,4,3.3799999999999955
2023-04-07,S002,P0007,Toys,South,406,189,0,38.83,0,Cloudy,37.67,Spring,183,7338.87,4,7,2023,4,1.1599999999999966
2023-04-07,S002,P0008,Groceries,South,164,120,126,26.24,10,Cloudy,23.0,Spring,120,3148.8,4,7,2023,4,3.2399999999999984
2023-04-07,S002,P0009,Groceries,South,114,114,0,70.29,20,Cloudy,69.81,Spring,200,8013.06,4,7,2023,4,0.480000000000004
2023-04-07,S002,P0010,Groceries,South,149,149,151,76.09,25,Cloudy,88.9,Spring,141,11337.41,4,7,2023,4,-12.810000000000002
2023-04-07,S002,P0011,Groceries,South,185,64,0,84.75,5,Cloudy,74.66,Spring,65,5424.0,4,7,2023,4,10.090000000000003
2023-04-07,S002,P0012,Electronics,South,308,81,0,54.75,20,Cloudy,65.32,Spring,93,4434.75,4,7,2023,4,-10.569999999999991
2023-04-07,S002,P0013,Groceries,South,162,162,609,25.27,20,Cloudy,27.69,Spring,226,4093.74,4,7,2023,4,-2.4200000000000017
2023-04-07,S002,P0014,Electronics,South,357,65,0,118.04,5,Cloudy,124.61,Spring,94,7672.6,4,7,2023,4,-6.569999999999993
2023-04-07,S002,P0015,Clothing,South,385,91,629,70.02,15,Cloudy,63.2,Spring,138,6371.82,4,7,2023,4,6.819999999999993
2023-04-07,S002,P0016,Clothing,South,101,101,224,100.59,5,Cloudy,91.83,Spring,136,10159.59,4,7,2023,4,8.760000000000005
2023-04-07,S002,P0017,Toys,South,297,163,0,22.51,20,Cloudy,24.62,Spring,197,3669.13,4,7,2023,4,-2.1099999999999994
2023-04-07,S002,P0018,Clothing,South,67,67,121,30.57,10,Cloudy,27.6,Spring,143,2048.19,4,7,2023,4,2.969999999999999
2023-04-07,S002,P0019,Clothing,South,244,116,0,70.62,25,Cloudy,62.86,Spring,102,8191.92,4,7,2023,4,7.760000000000005
2023-04-07,S002,P0020,Furniture,South,454,90,0,136.86,0,Cloudy,152.39,Spring,90,12317.4,4,7,2023,4,-15.529999999999973
2023-04-07,S003,P0001,Toys,East,341,116,437,20.12,10,Cloudy,23.29,Spring,194,2333.92,4,7,2023,4,-3.169999999999998
2023-04-07,S003,P0002,Groceries,East,504,72,0,50.35,10,Cloudy,59.77,Spring,96,3625.2,4,7,2023,4,-9.420000000000002
2023-04-07,S003,P0003,Electronics,East,129,129,239,98.61,25,Cloudy,85.15,Spring,213,12720.69,4,7,2023,4,13.459999999999994
2023-04-07,S003,P0004,Groceries,East,218,96,0,24.48,5,Cloudy,27.33,Spring,133,2350.08,4,7,2023,4,-2.849999999999998
2023-04-07,S003,P0005,Toys,East,378,93,0,26.21,5,Cloudy,25.69,Spring,142,2437.53,4,7,2023,4,0.5199999999999996
2023-04-07,S003,P0006,Toys,East,206,120,156,48.22,0,Cloudy,52.2,Spring,164,5786.4,4,7,2023,4,-3.980000000000004
2023-04-07,S003,P0007,Groceries,East,647,56,0,15.61,0,Cloudy,18.58,Spring,85,874.16,4,7,2023,4,-2.969999999999999
2023-04-07,S003,P0008,Clothing,East,131,67,0,105.71,5,Cloudy,119.46,Spring,84,7082.57,4,7,2023,4,-13.75
2023-04-07,S003,P0009,Groceries,East,134,123,117,48.4,25,Cloudy,47.91,Spring,138,5953.2,4,7,2023,4,0.490000000000002
2023-04-07,S003,P0010,Groceries,East,228,214,235,39.93,25,Cloudy,44.28,Spring,207,8545.02,4,7,2023,4,-4.350000000000001
2023-04-07,S003,P0011,Electronics,East,326,61,0,115.03,10,Cloudy,111.12,Spring,90,7016.83,4,7,2023,4,3.9099999999999966
2023-04-07,S003,P0012,Furniture,East,155,33,0,65.91,25,Cloudy,76.14,Spring,44,2175.03,4,7,2023,4,-10.230000000000004
2023-04-07,S003,P0013,Groceries,East,258,192,0,79.24,10,Cloudy,95.27,Spring,161,15214.079999999998,4,7,2023,4,-16.03
2023-04-07,S003,P0014,Groceries,East,502,140,0,102.37,5,Cloudy,91.91,Spring,121,14331.8,4,7,2023,4,10.460000000000008
2023-04-07,S003,P0015,Groceries,East,932,90,0,86.36,15,Cloudy,99.14,Spring,109,7772.4,4,7,2023,4,-12.78
2023-04-07,S003,P0016,Electronics,East,492,72,0,94.13,10,Cloudy,99.58,Spring,108,6777.36,4,7,2023,4,-5.450000000000003
2023-04-07,S003,P0017,Furniture,East,409,82,453,108.18,25,Cloudy,94.09,Spring,110,8870.76,4,7,2023,4,14.090000000000003
