product_id,price,sales_quantity,inventory,date
PRD33653,349482.9,61,977,05-08-2024 03:00
PRD51167,102994.86,61,530,14-03-2024 05:00
PRD90801,192943.15,66,778,11-09-2024 21:00
PRD20727,488172.48,20,208,22-02-2024 14:00
PRD26230,140615.55,68,787,11-06-2024 10:00
PRD65567,51184.45,69,615,08-04-2024 15:00
PRD90301,516256.94,27,443,07-02-2024 10:00
PRD42229,59890.57,63,512,04-05-2024 05:00
PRD99726,302938.14,59,783,11-01-2024 11:00
PRD17733,111009.9,59,543,06-04-2024 07:00
PRD46924,402204.92,48,837,18-08-2024 13:00
PRD22128,154109.6,41,22,29-09-2024 23:00
PRD27363,282534.18,36,161,24-02-2024 17:00
PRD84242,191043.83,55,496,17-07-2024 01:00
PRD92846,253471.12,43,238,02-01-2024 02:00
PRD57503,21157.44,67,407,21-03-2024 05:00
PRD11155,341774.23,59,970,24-05-2024 15:00
PRD40165,247780.69,64,823,13-06-2024 03:00
PRD85004,275479.87,57,910,03-08-2024 15:00
PRD71025,168331.29,44,203,24-08-2024 06:00
PRD89370,296798.56,50,593,11-05-2024 01:00
PRD26292,380117.84,58,1000,30-01-2024 22:00
PRD36057,265568.63,61,813,13-07-2024 08:00
PRD59521,289485.96,35,94,14-06-2024 20:00
PRD88017,488302.75,43,822,13-06-2024 11:00
PRD34272,17041.55,53,103,22-02-2024 06:00
PRD27741,135556.26,58,370,19-09-2024 11:00
PRD10126,146228.69,47,145,08-09-2024 21:00
PRD30725,387042.03,34,217,31-03-2024 16:00
PRD43676,252382.88,67,922,13-10-2024 02:00
PRD95484,5014.01,67,546,04-06-2024 19:00
PRD52777,266724.84,42,222,19-10-2024 18:00
PRD12086,118966.34,44,42,19-03-2024 04:00
PRD25820,129631.29,54,221,10-10-2024 21:00
PRD96994,165145.83,63,564,08-10-2024 12:00
PRD47825,243208.79,53,564,23-08-2024 10:00
PRD84343,113865.25,74,872,20-03-2024 18:00
PRD40204,454833.75,21,1,04-01-2024 20:00
PRD28994,148309.08,64,792,13-07-2024 09:00
PRD28703,490814.12,35,464,19-08-2024 14:00
PRD91152,176658.5,61,769,13-07-2024 11:00
PRD94022,278391.91,40,208,24-06-2024 22:00
PRD21101,230680.06,66,880,21-07-2024 01:00
PRD61276,214043.27,66,822,17-07-2024 18:00
PRD92419,90981.54,65,685,23-02-2024 09:00
PRD59143,222585.97,59,673,05-02-2024 17:00
PRD48241,239655.05,58,753,13-06-2024 02:00
PRD88161,345048.37,53,985,06-10-2024 11:00
PRD12772,260496.65,41,79,17-04-2024 12:00
PRD32399,317525.79,45,625,09-04-2024 23:00
PRD30621,408168.62,32,205,18-03-2024 12:00
PRD71471,330330.8,35,238,28-04-2024 04:00
PRD49467,398848.79,27,27,24-07-2024 10:00
PRD27723,87887.68,47,44,23-01-2024 05:00
PRD44421,516112.32,29,473,17-10-2024 17:00
PRD40962,586933.98,28,577,09-01-2024 15:00
PRD51396,308771.77,33,208,14-08-2024 07:00
PRD82638,222054.26,44,299,24-07-2024 06:00
PRD36410,48882.38,51,20,21-01-2024 07:00
PRD61058,2880.84,63,430,14-04-2024 10:00
PRD20601,107621.07,53,259,11-02-2024 15:00
PRD88238,350072.54,48,563,15-03-2024 03:00
PRD74343,480276.2,38,561,31-05-2024 04:00
PRD71739,301636.24,51,545,11-10-2024 12:00
PRD65349,190718.89,46,282,01-08-2024 05:00
PRD47860,405245.93,48,932,04-06-2024 04:00
PRD42950,50897.12,64,379,29-05-2024 12:00
PRD79819,30702.44,68,598,24-07-2024 15:00
PRD20280,335184.98,52,736,05-09-2024 06:00
PRD23920,159449.81,46,15,16-06-2024 01:00
PRD43438,233557.72,44,399,31-08-2024 04:00
PRD84859,509443.84,29,575,16-05-2024 13:00
PRD58899,25817.21,78,738,11-03-2024 12:00
PRD92667,121394.35,50,96,18-09-2024 14:00
PRD72318,124258.25,56,439,26-05-2024 15:00
PRD60150,205030.48,61,800,23-01-2024 03:00
PRD33627,537100.15,31,489,05-06-2024 15:00
PRD68404,113804.78,67,560,11-02-2024 02:00
PRD86658,549356.92,22,387,21-10-2024 11:00
PRD43225,194270.61,64,959,30-01-2024 19:00
PRD99154,213614.87,36,27,07-04-2024 21:00
PRD80034,497319.83,39,865,07-10-2024 15:00
PRD68132,265283.12,66,916,23-03-2024 08:00
PRD76868,88137.09,71,896,24-08-2024 01:00
PRD45568,237015.38,58,602,23-05-2024 06:00
PRD92599,233111.17,61,785,27-05-2024 05:00
PRD84628,485932.98,28,478,17-02-2024 23:00
PRD59972,135417.43,72,948,03-02-2024 06:00
PRD51164,66263.45,51,113,13-09-2024 14:00
PRD53446,161093.7,43,109,18-10-2024 15:00
PRD10887,380328.08,38,422,06-02-2024 11:00
PRD89433,62472.56,79,857,13-01-2024 04:00
PRD75807,101969.64,71,786,15-02-2024 10:00
PRD15334,263204.11,39,308,17-03-2024 23:00
PRD57973,447863.72,49,943,26-03-2024 02:00
PRD19343,354131.88,30,105,08-05-2024 16:00
PRD44335,440870.67,42,749,02-04-2024 23:00
PRD20628,442294.11,27,130,12-06-2024 06:00
PRD67131,115084.18,49,64,16-04-2024 16:00
PRD55330,183853.63,62,794,14-03-2024 03:00
PRD90138,156521.45,53,441,30-07-2024 17:00
PRD41479,319816.42,43,508,20-09-2024 12:00
PRD56231,468929.34,41,871,23-08-2024 20:00
PRD63347,206256.57,58,625,02-07-2024 08:00
PRD55845,298728.69,34,97,22-02-2024 08:00
PRD75129,9927.29,76,700,04-06-2024 05:00
PRD10555,394837.13,28,120,04-08-2024 00:00
PRD59118,122845.82,79,984,30-01-2024 04:00
PRD94478,326585.58,33,246,19-03-2024 01:00
PRD34018,48606.8,57,156,04-10-2024 04:00
PRD59829,60110.48,79,896,20-02-2024 01:00
PRD25237,115192.57,55,265,27-03-2024 12:00
PRD50046,317909.93,41,292,23-02-2024 14:00
PRD34957,228668.11,51,545,13-08-2024 12:00
PRD22258,8295.9,59,210,04-02-2024 03:00
PRD74128,203691.58,56,580,26-08-2024 10:00
PRD49789,288110.14,41,246,09-02-2024 23:00
PRD76320,248347.02,49,603,19-09-2024 05:00
PRD34684,309664.81,50,611,05-05-2024 19:00
PRD31885,406704.01,38,362,06-10-2024 14:00
PRD31211,282115.13,65,970,11-02-2024 06:00
PRD96649,307951.16,60,973,27-01-2024 06:00
PRD21490,401450.43,23,54,26-01-2024 03:00
PRD42139,296997.9,45,373,05-09-2024 05:00
PRD32232,51557.92,58,152,22-02-2024 21:00
PRD26989,512242.55,23,263,14-03-2024 03:00
PRD93796,110785.37,65,637,03-07-2024 17:00
PRD76905,85850.24,64,579,12-08-2024 08:00
PRD40065,398574.13,45,837,09-10-2024 10:00
PRD30574,348848.35,31,248,14-10-2024 02:00
PRD25178,168450.29,52,466,15-05-2024 18:00
PRD34528,178664.07,55,503,23-08-2024 10:00
PRD52144,269458.29,55,815,24-07-2024 11:00
PRD87131,367024.61,42,604,04-04-2024 22:00
PRD69289,448162.49,43,785,01-03-2024 19:00
PRD36411,182598.08,43,163,10-09-2024 19:00
PRD84943,312196.82,43,523,21-08-2024 23:00
PRD11285,166764.59,60,583,10-02-2024 23:00
PRD33442,97748.52,57,221,21-10-2024 01:00
PRD72207,384410.49,28,143,09-03-2024 16:00
PRD92896,155727.25,57,372,06-05-2024 04:00
PRD93070,545793.45,18,198,25-03-2024 11:00
PRD83276,402774.84,42,682,15-05-2024 02:00
PRD12766,153331.79,66,821,03-08-2024 11:00
PRD94101,16984.51,60,116,24-05-2024 00:00
PRD74882,234265.13,54,641,17-03-2024 06:00
PRD50934,82828,51,212,28-07-2024 06:00
PRD92612,167545,59,505,10-02-2024 22:00
PRD43310,123636.93,60,475,16-10-2024 08:00
PRD67229,185966.34,52,465,27-05-2024 18:00
PRD65058,482720.37,30,559,14-06-2024 23:00
PRD58853,334802.85,31,147,03-04-2024 14:00
PRD56976,221424.86,40,98,25-09-2024 14:00
PRD28640,401451.6,46,646,27-06-2024 09:00
PRD40328,450658.81,26,227,05-02-2024 07:00
PRD41507,231552.53,64,867,31-05-2024 03:00
PRD12815,142305.37,74,923,07-10-2024 23:00
PRD90821,264928.84,43,411,23-07-2024 17:00
PRD53656,102051.42,61,592,09-02-2024 16:00
PRD15335,278068.88,55,828,01-04-2024 18:00
PRD60983,26727.67,69,426,19-01-2024 21:00
PRD47385,339661.82,31,3,12-06-2024 20:00
PRD93123,239230.3,56,596,17-07-2024 03:00
PRD93403,42477.68,71,526,15-07-2024 12:00
PRD98204,238632.88,67,942,09-01-2024 06:00
PRD16263,243567.62,36,68,21-06-2024 20:00
PRD19702,456094.32,39,588,28-03-2024 07:00
PRD34487,202211.37,64,720,12-05-2024 10:00
PRD47639,18570.6,64,359,20-01-2024 16:00
PRD89935,64369.58,64,470,17-05-2024 22:00
PRD34492,149568.58,61,694,01-01-2024 04:00
PRD16834,225261.73,62,679,01-09-2024 10:00
PRD86581,193975.32,51,474,18-07-2024 22:00
PRD98770,111260.1,72,962,15-09-2024 22:00
PRD65985,83746.05,54,242,12-02-2024 17:00
PRD17317,296681.77,44,364,14-03-2024 00:00
PRD23798,331569.12,42,439,10-09-2024 01:00
PRD38122,303633.56,60,905,05-05-2024 10:00
PRD66307,55648.06,59,325,13-07-2024 02:00
PRD12276,328230.63,40,240,04-08-2024 23:00
PRD62307,164119.19,60,710,09-09-2024 03:00
PRD84880,310069.17,45,509,18-08-2024 03:00
PRD61193,82708.99,75,937,17-01-2024 19:00
PRD81388,334924.9,39,406,22-04-2024 14:00
PRD29078,133250.15,58,351,01-06-2024 12:00
PRD19981,528220.37,17,55,11-09-2024 08:00
PRD62301,53659.12,77,938,19-05-2024 15:00
PRD33614,503328.54,40,747,12-10-2024 20:00
PRD77367,118161.91,63,459,27-10-2024 12:00
PRD73161,103107.62,51,5,18-01-2024 00:00
PRD16520,65528.36,60,274,06-10-2024 12:00
PRD46549,324519.01,37,296,05-06-2024 08:00
PRD32132,339643.36,35,108,03-03-2024 05:00
PRD93742,503791.7,32,642,08-03-2024 11:00
PRD24312,56172.85,75,752,21-06-2024 00:00
PRD24527,328067.39,27,50,04-05-2024 06:00
PRD96098,236465.47,33,24,18-09-2024 01:00
PRD91992,84189.23,55,247,19-01-2024 18:00
PRD95340,290536.51,55,630,22-06-2024 02:00
PRD82855,156812.82,50,244,25-01-2024 21:00
PRD33171,55280.25,76,970,25-07-2024 03:00
PRD81150,245891.55,59,928,19-10-2024 16:00
PRD56232,2685.24,61,288,11-04-2024 15:00
PRD88234,369098.9,38,367,21-05-2024 22:00
PRD46561,173490.53,63,586,22-05-2024 05:00
PRD42168,190940.47,67,813,02-04-2024 06:00
PRD97678,437438.9,37,579,19-10-2024 15:00
PRD70676,266953.48,53,705,28-03-2024 19:00
PRD45480,37138.51,74,616,19-01-2024 17:00
PRD40641,567671.09,16,267,18-06-2024 22:00
PRD95606,155770.66,62,639,23-06-2024 09:00
PRD57308,293185.78,51,736,10-02-2024 05:00
PRD42224,100839.59,61,478,25-02-2024 01:00
PRD83361,208191.28,63,786,18-10-2024 12:00
PRD85461,230760.81,34,12,20-08-2024 11:00
PRD37957,499754.53,34,667,30-05-2024 21:00
PRD54360,169321.91,47,314,04-09-2024 00:00
PRD20503,135507.47,58,572,28-03-2024 01:00
PRD72649,36781.1,77,863,10-03-2024 17:00
PRD76922,188346.9,44,104,07-01-2024 05:00
PRD29504,256286.19,54,787,17-04-2024 12:00
PRD60977,35878.82,60,198,10-07-2024 12:00
PRD42921,32221.55,70,522,01-01-2024 11:00
PRD54316,138388.52,57,400,08-08-2024 21:00
PRD91876,134735.42,70,729,24-01-2024 20:00
PRD19599,102837.17,57,344,02-09-2024 06:00
PRD45435,52046.01,60,251,22-07-2024 01:00
PRD71467,377013.16,29,110,07-06-2024 23:00
PRD44757,387482.35,44,762,05-05-2024 01:00
PRD61754,53212.72,81,978,11-02-2024 23:00
PRD72560,301093.87,42,282,21-01-2024 10:00
PRD57820,324991.68,45,546,01-03-2024 16:00
PRD92544,263400.34,58,877,08-03-2024 23:00
PRD23881,132585.22,72,916,05-09-2024 06:00
PRD70455,172311.63,48,206,05-05-2024 08:00
PRD98383,572555.31,24,469,26-05-2024 00:00
PRD55855,274579.13,52,750,07-03-2024 10:00
PRD85346,496976.77,29,388,23-01-2024 08:00
PRD53462,62575.25,81,941,11-04-2024 09:00
PRD31454,425145.21,35,570,13-05-2024 03:00
PRD15719,121694.85,62,626,26-02-2024 12:00
PRD35104,47724.1,55,261,05-10-2024 23:00
PRD18615,244666.9,69,989,17-05-2024 20:00
PRD89390,360140.17,40,577,08-02-2024 11:00
PRD15760,211539.13,44,94,11-04-2024 02:00
PRD47923,535780.82,39,971,06-03-2024 02:00
PRD57975,72714.49,78,965,28-05-2024 07:00
PRD13664,148083.09,46,32,22-05-2024 23:00
PRD89623,443221.86,50,984,01-07-2024 14:00
PRD39448,149719.23,57,399,06-07-2024 19:00
PRD21322,13946.48,72,628,01-10-2024 04:00
PRD50785,389679.36,45,616,04-09-2024 20:00
PRD10640,34382.39,68,540,12-01-2024 17:00
PRD69536,163523.53,50,207,05-05-2024 06:00
PRD57310,336029.64,47,627,04-06-2024 04:00
PRD82271,320784.35,45,404,23-01-2024 18:00
PRD83152,434135.96,25,212,05-03-2024 05:00
PRD99570,9177.35,78,876,05-01-2024 04:00
PRD28584,108834.37,60,469,06-10-2024 06:00
PRD94621,494785.1,20,41,12-02-2024 00:00
PRD22400,217413.31,37,122,31-05-2024 02:00
PRD56375,309252.99,30,40,11-06-2024 06:00
PRD26916,220157.13,53,532,18-02-2024 15:00
PRD17359,58885.96,79,855,17-05-2024 22:00
PRD23678,93816.89,61,531,14-02-2024 18:00
PRD57282,49831.13,58,289,05-03-2024 18:00
PRD35557,289084.21,56,823,29-02-2024 01:00
PRD44953,109758.13,52,257,24-10-2024 16:00
PRD49898,266570.5,60,724,18-05-2024 13:00
PRD65810,56359.5,66,671,02-09-2024 01:00
PRD36991,199947.07,64,725,06-08-2024 07:00
PRD90905,432446.52,39,464,03-10-2024 04:00
PRD33171,50054.07,59,189,20-03-2024 20:00
PRD76822,227285.35,57,711,20-07-2024 18:00
PRD61751,234471.07,51,499,23-09-2024 10:00
PRD89170,305960.93,44,548,27-09-2024 18:00
PRD95556,240651.85,60,664,04-02-2024 10:00
PRD41905,379634.05,49,927,02-09-2024 10:00
PRD51521,416265.29,41,760,23-02-2024 02:00
PRD16289,410919.58,43,628,16-05-2024 07:00
PRD31148,181318.94,45,131,09-06-2024 02:00
PRD69324,428350.97,41,567,28-07-2024 18:00
PRD50675,59573.11,58,190,09-03-2024 21:00
PRD86284,284908.63,53,661,14-10-2024 23:00
PRD23543,238708.12,51,516,25-06-2024 23:00
PRD32252,283628.18,56,684,05-04-2024 05:00
PRD50525,253226.64,48,551,02-08-2024 04:00
PRD45859,235450.22,64,775,12-05-2024 18:00
PRD16571,4854.79,80,940,04-10-2024 16:00
PRD25425,322881.53,39,330,29-07-2024 17:00
PRD23834,26158.29,53,44,06-07-2024 01:00
PRD37739,418237.35,47,706,05-01-2024 13:00
PRD21496,86042.8,75,814,25-08-2024 11:00
PRD56327,202959.75,66,908,16-03-2024 09:00
PRD21389,270533.73,61,958,23-10-2024 04:00
PRD98233,173200.08,60,561,17-05-2024 07:00
PRD38708,330180.83,49,579,17-02-2024 12:00
PRD42647,132797.98,69,919,14-02-2024 21:00
PRD30634,391351.83,45,618,22-09-2024 21:00
PRD10558,286035.52,48,535,06-02-2024 13:00
PRD56017,50783.08,60,413,27-06-2024 14:00
PRD27339,167427.57,61,712,05-09-2024 08:00
PRD26792,101107.28,47,92,04-09-2024 23:00
PRD80889,62573.97,71,703,25-01-2024 13:00
PRD74272,360909.05,51,679,03-09-2024 06:00
PRD96171,154384.32,44,141,15-08-2024 18:00
PRD66292,327567.37,38,193,12-06-2024 00:00
PRD33397,375446.47,56,871,02-03-2024 22:00
PRD78205,211815.21,43,305,12-09-2024 03:00
PRD93022,66521.77,57,177,19-09-2024 08:00
PRD47554,124568.51,47,145,05-07-2024 15:00
PRD88474,186873.12,61,791,22-04-2024 07:00
PRD31379,192289.89,50,206,11-08-2024 01:00
PRD86886,288094.54,59,936,26-01-2024 13:00
PRD98193,571018.1,39,818,08-01-2024 12:00
PRD82731,371142.77,55,898,02-07-2024 06:00
PRD12768,311743.69,36,65,03-05-2024 11:00
PRD87003,400597.01,32,184,17-02-2024 23:00
PRD52273,172771.13,52,266,07-09-2024 03:00
PRD46660,358571.45,48,728,12-08-2024 19:00
PRD12055,423723.47,41,558,27-05-2024 19:00
PRD97146,210378.72,59,630,21-07-2024 09:00
PRD71289,227534.41,55,600,24-09-2024 11:00
PRD39333,250479.2,50,455,20-01-2024 20:00
PRD76842,408469.88,46,913,26-09-2024 23:00
PRD71213,370659.4,52,981,27-08-2024 18:00
PRD17972,389773.01,45,584,30-08-2024 02:00
PRD58996,325366.62,46,468,15-01-2024 05:00
PRD13831,55436.77,81,885,22-09-2024 09:00
PRD10449,329363.71,39,365,10-08-2024 00:00
PRD47207,147550.62,62,696,03-07-2024 08:00
PRD25145,496869.91,23,301,03-01-2024 14:00
PRD51051,231285.22,43,73,23-07-2024 16:00
PRD54957,162124.89,50,320,22-08-2024 12:00
PRD26507,10984.14,60,198,03-09-2024 01:00
PRD11889,452726.04,48,858,23-05-2024 11:00
PRD40276,66068.23,60,234,24-07-2024 04:00
PRD97872,393653.82,41,683,20-01-2024 16:00
PRD95818,33049.15,54,12,12-10-2024 13:00
PRD10776,157101.07,52,415,31-01-2024 09:00
PRD28361,411545.09,48,818,05-10-2024 03:00
PRD94295,35600.95,83,926,06-04-2024 09:00
PRD46584,113961.95,73,790,21-09-2024 06:00
PRD72379,566524.53,21,328,28-07-2024 22:00
PRD13784,11313.81,55,130,12-04-2024 14:00
PRD31705,399009.45,28,29,12-08-2024 23:00
PRD13621,317649.82,43,439,05-02-2024 12:00
PRD24282,406433.17,38,508,15-03-2024 05:00
PRD41107,169618.83,63,763,02-04-2024 14:00
PRD46984,94262.45,77,981,24-02-2024 10:00
PRD65281,3818.21,75,614,23-06-2024 19:00
PRD41323,402583.25,28,122,08-03-2024 08:00
PRD11334,452866.96,51,951,16-07-2024 00:00
PRD60954,188154.91,63,760,02-10-2024 14:00
PRD77222,91812.47,70,744,27-04-2024 20:00
PRD15981,425287.3,24,190,16-10-2024 06:00
PRD44889,207250.44,44,227,07-08-2024 12:00
PRD93278,273988.23,52,559,20-09-2024 08:00
PRD17163,326092.22,32,167,26-05-2024 14:00
PRD27723,360871,50,656,12-07-2024 08:00
PRD54232,215009.37,58,699,28-04-2024 20:00
PRD32875,87333.78,55,170,15-05-2024 18:00
PRD35316,291302.27,46,549,04-06-2024 15:00
PRD31592,365559.2,43,490,02-10-2024 16:00
PRD98679,199374.33,49,245,21-03-2024 03:00
PRD59871,238800.78,42,164,25-01-2024 09:00
PRD23323,170884.54,40,11,11-07-2024 08:00
PRD51690,437893.71,38,438,24-05-2024 03:00
PRD43869,561781.32,22,336,08-07-2024 00:00
PRD69744,15537.11,52,11,01-04-2024 05:00
PRD82710,348580.14,49,821,31-03-2024 04:00
PRD60524,102947.18,66,666,28-03-2024 16:00
PRD89186,360421.25,51,729,19-07-2024 15:00
PRD19780,280757.73,54,673,18-07-2024 02:00
PRD85405,99836.49,50,146,23-08-2024 22:00
PRD89553,265902,50,485,08-01-2024 03:00
PRD48102,290663.7,53,711,18-08-2024 23:00
PRD35199,309314.59,38,194,19-05-2024 10:00
PRD77209,405908.42,44,840,26-05-2024 05:00
PRD21872,185048.3,44,87,29-06-2024 18:00
PRD79557,420685.69,43,689,16-07-2024 05:00
PRD83713,304732.57,60,878,09-01-2024 21:00
PRD60015,80114.39,57,384,03-01-2024 22:00
PRD37192,166722.26,45,212,04-04-2024 00:00
PRD19634,233385.14,42,212,20-05-2024 21:00
PRD27538,339144.79,44,465,07-10-2024 00:00
PRD88180,553183.82,22,437,03-01-2024 16:00
PRD93810,33503.16,72,813,29-08-2024 01:00
PRD57783,208445.29,71,941,13-04-2024 06:00
PRD98682,191759.85,47,124,30-05-2024 01:00
PRD30782,339180.7,32,166,27-05-2024 08:00
PRD37873,358235.4,53,846,01-08-2024 00:00
PRD42351,302620.61,57,734,29-01-2024 18:00
PRD63704,12985.71,70,473,08-09-2024 23:00
PRD36119,81756.29,51,227,15-04-2024 05:00
PRD29335,360733.24,31,6,09-08-2024 14:00
PRD66678,217716.3,64,996,04-09-2024 20:00
PRD14781,206358.32,43,212,10-07-2024 17:00
PRD28038,621855.23,12,76,24-01-2024 12:00
PRD91361,264499.38,38,144,15-06-2024 17:00
PRD42882,321309.98,53,830,31-01-2024 10:00
PRD65809,23914.98,59,257,23-07-2024 04:00
PRD39200,1465.13,67,540,23-09-2024 07:00
PRD52348,496733.08,27,398,22-09-2024 16:00
PRD68418,368874.1,48,862,05-01-2024 14:00
PRD54548,243499.38,46,206,27-05-2024 12:00
PRD17018,78244.56,78,965,31-08-2024 09:00
PRD49504,16286.06,61,299,27-08-2024 13:00
PRD74476,466539.07,21,202,26-10-2024 06:00
PRD57707,495069.16,37,724,03-08-2024 13:00
PRD65278,98687.88,71,812,01-07-2024 22:00
PRD57059,342517.59,48,545,03-02-2024 21:00
PRD22360,180768.02,42,33,08-04-2024 10:00
PRD27543,510203.8,40,711,07-06-2024 17:00
PRD93312,95595.06,58,334,18-03-2024 02:00
PRD78913,82126.72,63,566,11-09-2024 19:00
PRD31592,375517.24,54,857,23-08-2024 14:00
PRD95947,419285.39,42,680,14-06-2024 08:00
PRD35562,409326.14,34,510,07-02-2024 12:00
PRD37125,115608,78,1000,04-09-2024 12:00
PRD24151,362194.01,33,129,25-08-2024 00:00
PRD34248,479563.18,35,536,27-08-2024 10:00
PRD65648,111225.7,69,697,19-09-2024 10:00
PRD96999,194631.49,63,651,11-05-2024 04:00
PRD71199,276671.43,64,939,14-09-2024 04:00
PRD51476,342967.21,50,682,02-08-2024 08:00
PRD57358,226548.49,63,731,19-08-2024 02:00
PRD96438,288980.62,59,873,26-09-2024 19:00
PRD14328,451611.14,39,607,01-04-2024 15:00
PRD59531,153538.66,49,266,04-03-2024 21:00
PRD85074,161869.73,76,997,12-10-2024 01:00
PRD26657,334514.68,34,277,23-01-2024 13:00
PRD45407,462899.65,40,782,30-07-2024 20:00
PRD89341,154347.21,66,911,16-03-2024 15:00
PRD38597,514697.28,44,950,28-01-2024 22:00
PRD22748,601029.23,38,882,05-10-2024 17:00
PRD92643,208108.52,55,406,23-09-2024 03:00
PRD22224,325237.96,47,454,24-02-2024 16:00
PRD33954,110510.34,72,817,20-05-2024 21:00
PRD59858,465048.32,43,679,20-02-2024 08:00
PRD99149,347400.91,48,558,21-02-2024 09:00
PRD30591,442955.78,35,591,07-10-2024 23:00
PRD26218,176035.9,53,334,06-06-2024 21:00
PRD35847,58200.91,62,423,28-01-2024 16:00
PRD88166,15992.53,63,382,09-02-2024 06:00
PRD73909,269659.49,61,843,20-08-2024 18:00
PRD83607,191765.89,43,141,21-09-2024 02:00
PRD43503,153717.85,72,993,26-09-2024 12:00
PRD79581,310587.03,53,778,30-07-2024 15:00
PRD78729,301861.93,45,573,13-09-2024 11:00
PRD29072,368996.5,49,805,26-07-2024 00:00
PRD89081,171417.83,56,590,05-03-2024 13:00
PRD64444,142892.85,46,138,14-02-2024 21:00
PRD31709,275810.28,60,963,05-09-2024 00:00
PRD23868,340870.6,28,125,30-05-2024 14:00
PRD79043,217258.98,47,254,19-07-2024 15:00
PRD55906,427285.48,24,103,24-02-2024 07:00
PRD31488,132603.46,56,378,20-03-2024 22:00
PRD52168,324344.1,42,440,16-01-2024 18:00
PRD76956,371887.01,24,15,31-03-2024 18:00
PRD99874,304435.05,48,559,19-09-2024 15:00
PRD26285,270470.18,46,549,01-03-2024 13:00
PRD27324,281849.77,34,28,14-05-2024 22:00
PRD21338,22417.97,75,853,26-03-2024 05:00
PRD32403,371254.77,35,196,22-04-2024 12:00
PRD41468,441881.64,48,880,28-05-2024 22:00
PRD13242,268017.84,55,564,17-01-2024 13:00
PRD42424,187211.13,66,900,27-10-2024 22:00
PRD94536,86407.19,62,602,08-04-2024 02:00
PRD71289,201282.59,60,653,23-06-2024 10:00
PRD84401,94508.37,51,33,01-04-2024 18:00
PRD45017,552241.18,21,338,12-03-2024 15:00
PRD75031,339477.25,32,113,28-06-2024 07:00
PRD30369,246748.76,61,741,06-09-2024 00:00
PRD37895,142873.01,73,917,20-02-2024 14:00
PRD53304,392570.41,34,223,31-07-2024 23:00
PRD26156,9492.46,80,782,01-06-2024 15:00
PRD63760,331102.23,42,479,22-10-2024 16:00
PRD37324,116564.92,69,836,27-04-2024 03:00
PRD19970,319897,37,159,04-10-2024 00:00
PRD50427,398024.43,41,660,30-07-2024 10:00
PRD90524,12643.93,59,87,28-08-2024 17:00
PRD24015,374226.11,24,11,20-09-2024 14:00
PRD97906,28947.2,77,696,28-08-2024 09:00
PRD68618,164659.95,46,104,06-05-2024 07:00
PRD24127,485067.7,27,425,05-05-2024 13:00
PRD59298,337559.14,52,779,15-03-2024 19:00
PRD63398,118693.42,55,445,15-09-2024 07:00
PRD40124,423615.1,20,82,24-03-2024 13:00
PRD39635,477989.21,30,519,30-05-2024 16:00
PRD68967,138369.07,67,830,15-01-2024 17:00
PRD82158,114033.37,51,31,18-04-2024 17:00
PRD60048,81154.53,53,227,14-03-2024 06:00
PRD95619,273865.11,48,511,08-09-2024 16:00
PRD53600,188839.48,56,426,03-10-2024 08:00
PRD15318,403186.26,50,791,17-05-2024 20:00
PRD11981,900.88,78,666,31-08-2024 19:00
PRD60222,169156.6,62,599,24-03-2024 16:00
PRD96121,363812.58,49,830,03-05-2024 06:00
PRD88451,7700.8,55,114,04-08-2024 21:00
PRD44595,229769.68,62,885,01-09-2024 05:00
PRD17407,382813.29,42,715,23-08-2024 19:00
PRD48739,242985.74,33,22,15-10-2024 21:00
PRD58402,423402.22,22,24,04-06-2024 16:00
PRD40953,117903.22,56,367,14-06-2024 21:00
PRD39738,40051.98,72,631,17-03-2024 03:00
PRD62465,361852.19,39,349,06-06-2024 13:00
PRD10599,440216.65,47,781,22-01-2024 18:00
PRD32415,171970.36,59,605,06-01-2024 02:00
PRD65029,343818.31,33,194,12-05-2024 04:00
PRD91680,269939.19,49,530,28-06-2024 22:00
PRD76270,83320.72,78,953,07-08-2024 17:00
PRD80582,294994.27,43,465,29-09-2024 12:00
PRD81411,243108.25,50,438,18-03-2024 01:00
PRD62651,408757.52,40,632,08-10-2024 05:00
PRD59396,134801.78,57,528,19-10-2024 04:00
PRD19042,245074.98,63,783,12-08-2024 17:00
PRD26423,315868.79,56,816,17-03-2024 03:00
PRD75516,41389.82,58,233,17-04-2024 18:00
PRD28216,172222.96,54,407,09-05-2024 20:00
PRD72134,293755.82,57,900,06-01-2024 19:00
PRD58911,216440.08,58,614,03-10-2024 09:00
PRD84021,55802.69,56,65,22-08-2024 00:00
PRD59812,225322.24,71,1000,24-03-2024 15:00
PRD70233,432370.64,38,480,06-02-2024 05:00
PRD41092,21237.79,65,508,04-10-2024 20:00
PRD87043,181541.09,63,608,25-10-2024 01:00
PRD93533,142199.5,47,45,30-05-2024 23:00
PRD33286,152052.8,46,45,09-02-2024 00:00
PRD54847,129347.69,61,697,17-06-2024 07:00
PRD37434,399212.36,42,727,27-05-2024 04:00
PRD45310,378675.76,51,847,15-06-2024 23:00
PRD30422,80633.82,64,553,13-02-2024 11:00
PRD91750,14524.68,72,561,13-04-2024 23:00
PRD75253,413412.64,43,780,28-01-2024 03:00
PRD98921,388969.23,34,373,29-01-2024 15:00
PRD96081,331922.72,56,901,06-09-2024 04:00
PRD47465,206995.49,42,166,20-06-2024 15:00
