OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,TotalAmount,City,SellerID,demand,inventory,adjusted_price,original_revenue,new_revenue,price_change,price_change_percent,day_of_week
ORD0039823,2020-02-28,CUST014687,P00007,3,554.74,0.0,1754.4,Fort Worth,SELL01459,low,14,652.37424,1664.22,1957.1227199999998,97.63423999999998,17.599999999999998,Friday
ORD0087931,2021-06-05,CUST025504,P00035,3,151.91,0.0,461.4,Fort Worth,SELL01393,high,137,198.4324375,455.73,595.2973125,46.522437499999995,30.624999999999996,Saturday
ORD0005708,2023-06-24,CUST039203,P00011,5,27.85,0.0,155.52,Jacksonville,SELL00269,high,131,36.3790625,139.25,181.89531250000002,8.529062500000002,30.625000000000007,Saturday
ORD0018665,2024-03-10,CUST015363,P00023,2,479.94,0.05,968.71,Dallas,SELL01780,low,146,491.50655400000005,959.88,983.0131080000001,11.566554000000053,2.4100000000000112,Sunday
ORD0034535,2021-02-21,CUST032294,P00007,2,142.98,0.0,351.41,San Diego,SELL01720,low,47,154.13244,285.96,308.26488,11.152440000000013,7.80000000000001,Sunday
ORD0046709,2020-06-22,CUST034932,P00041,2,520.68,0.05,1109.2,Indianapolis,SELL01222,high,14,781.0199999999999,1041.36,1562.0399999999997,260.3399999999999,49.999999999999986,Monday
ORD0075280,2022-08-09,CUST035841,P00003,2,412.43,0.0,829.93,Los Angeles,SELL00246,high,120,489.760625,824.86,979.52125,77.330625,18.75,Tuesday
ORD0097875,2021-07-14,CUST049753,P00022,1,247.77,0.0,249.65,Charlotte,SELL01438,low,124,230.67387,247.77,230.67387,-17.096130000000016,-6.900000000000006,Wednesday
ORD0080450,2020-11-12,CUST011080,P00013,2,576.38,0.0,1373.88,Austin,SELL00536,high,139,684.45125,1152.76,1368.9025,108.07124999999996,18.749999999999993,Thursday
ORD0098683,2023-03-26,CUST046128,P00041,2,30.77,0.05,61.9,Los Angeles,SELL01131,high,78,42.30875,61.54,84.6175,11.538750000000004,37.500000000000014,Sunday
ORD0081895,2024-03-06,CUST029753,P00021,4,542.0,0.05,2237.42,Fort Worth,SELL00056,low,39,531.16,2168.0,2124.64,-10.840000000000032,-2.0000000000000058,Wednesday
ORD0071717,2022-12-30,CUST035255,P00029,2,434.9,0.0,915.87,Seattle,SELL01051,low,40,426.202,869.8,852.404,-8.697999999999979,-1.9999999999999951,Friday
ORD0090866,2022-05-27,CUST020258,P00021,5,558.48,0.0,2940.92,Dallas,SELL00364,low,121,519.9448799999999,2792.4,2599.7243999999996,-38.53512000000012,-6.900000000000022,Friday
ORD0017742,2021-01-20,CUST002075,P00025,3,545.21,0.3,1213.31,Austin,SELL00576,low,49,534.3058,1635.63,1602.9173999999998,-10.90420000000006,-2.0000000000000107,Wednesday
ORD0071670,2022-07-06,CUST013603,P00035,5,457.04,0.25,1857.41,Fort Worth,SELL00460,high,23,571.3000000000001,2285.2000000000003,2856.5000000000005,114.26000000000005,25.00000000000001,Wednesday
ORD0062282,2021-01-23,CUST035731,P00020,1,421.62,0.2,378.11,Phoenix,SELL01381,low,34,454.50636000000003,421.62,454.50636000000003,32.886360000000025,7.800000000000005,Saturday
ORD0047438,2024-10-02,CUST016914,P00039,4,376.81,0.2,1275.53,Indianapolis,SELL01758,high,25,471.0125,1507.24,1884.05,94.20249999999999,24.999999999999996,Wednesday
ORD0045411,2021-04-12,CUST029915,P00024,5,475.99,0.25,1884.35,Chicago,SELL00742,high,123,565.238125,2379.95,2826.1906249999997,89.24812499999996,18.749999999999993,Monday
ORD0084246,2023-12-28,CUST008183,P00025,1,188.58,0.0,222.66,Austin,SELL01451,high,39,235.72500000000002,188.58,235.72500000000002,47.14500000000001,25.000000000000007,Thursday
ORD0084427,2022-04-07,CUST027956,P00044,2,529.87,0.2,1004.97,Dallas,SELL01160,high,36,662.3375,1059.74,1324.675,132.46749999999997,24.999999999999993,Thursday
ORD0014671,2023-09-07,CUST015807,P00013,5,174.1,0.0,922.87,Dallas,SELL01393,low,53,170.618,870.5,853.0899999999999,-3.4819999999999993,-1.9999999999999998,Thursday
ORD0006300,2024-02-03,CUST018700,P00036,4,530.93,0.0,2127.55,Dallas,SELL01653,high,127,693.5273124999999,2123.72,2774.1092499999995,162.59731249999993,30.624999999999993,Saturday
ORD0046602,2021-07-26,CUST038437,P00002,3,539.15,0.0,1752.25,Denver,SELL01409,low,86,528.367,1617.4499999999998,1585.1009999999999,-10.783000000000015,-2.0000000000000027,Monday
ORD0027801,2020-07-20,CUST007863,P00018,5,524.59,0.1,2486.1,Columbus,SELL01772,high,58,655.7375000000001,2622.9500000000003,3278.6875000000005,131.14750000000004,25.000000000000007,Monday
ORD0042466,2020-04-04,CUST048738,P00027,2,363.69,0.1,698.24,Philadelphia,SELL00851,high,19,600.0885000000001,727.38,1200.1770000000001,236.39850000000007,65.00000000000003,Saturday
ORD0041229,2020-08-20,CUST017165,P00022,1,126.48,0.0,132.58,Los Angeles,SELL01824,high,67,158.1,126.48,158.1,31.61999999999999,24.999999999999993,Thursday
ORD0034804,2020-06-18,CUST017980,P00009,5,221.23,0.15,1002.03,Dallas,SELL01435,high,148,262.71062499999994,1106.1499999999999,1313.5531249999997,41.48062499999995,18.74999999999998,Thursday
ORD0041720,2022-05-19,CUST026875,P00034,1,164.44,0.0,172.92,Austin,SELL01887,low,64,161.1512,164.44,161.1512,-3.288800000000009,-2.0000000000000058,Thursday
ORD0048681,2021-09-24,CUST044202,P00013,1,179.13,0.1,182.93,Philadelphia,SELL00243,high,48,223.9125,179.13,223.9125,44.7825,25.0,Friday
ORD0043297,2021-11-07,CUST020105,P00018,2,526.98,0.05,1191.48,Columbus,SELL01723,high,102,688.367625,1053.96,1376.73525,161.38762499999996,30.624999999999993,Sunday
ORD0039782,2020-02-16,CUST025517,P00004,3,451.42,0.2,1219.8,Austin,SELL01104,high,66,620.7025,1354.26,1862.1075,169.28249999999997,37.49999999999999,Sunday
ORD0037532,2021-10-16,CUST041553,P00011,3,331.77,0.05,959.82,New York,SELL00832,high,56,456.18375000000003,995.31,1368.55125,124.41375000000005,37.500000000000014,Saturday
ORD0059807,2020-07-19,CUST046960,P00028,5,362.52,0.0,1963.7,Denver,SELL01982,high,67,498.46500000000003,1812.6,2492.3250000000003,135.94500000000005,37.500000000000014,Sunday
ORD0091399,2022-11-14,CUST012356,P00011,5,330.5,0.1,1766.5,Columbus,SELL00047,low,122,307.6955,1652.5,1538.4775,-22.80450000000002,-6.900000000000006,Monday
ORD0053877,2022-01-24,CUST011525,P00024,2,172.16,0.1,355.23,Denver,SELL01024,low,131,160.28096,344.32,320.56192,-11.879040000000003,-6.900000000000002,Monday
ORD0017365,2024-04-22,CUST036516,P00017,5,541.23,0.05,2581.32,Austin,SELL01209,low,90,530.4054,2706.15,2652.027,-10.824600000000032,-2.0000000000000058,Monday
ORD0087713,2024-02-12,CUST030051,P00008,4,561.31,0.0,2529.3,Jacksonville,SELL00303,low,25,550.0837999999999,2245.24,2200.3351999999995,-11.226200000000063,-2.0000000000000115,Monday
ORD0075512,2021-08-23,CUST047352,P00018,3,562.09,0.0,1688.97,Dallas,SELL01770,high,134,667.4818750000001,1686.27,2002.4456250000003,105.39187500000003,18.750000000000004,Monday
ORD0092049,2021-01-29,CUST022345,P00011,1,579.62,0.1,576.89,New York,SELL01211,high,116,688.2987499999999,579.62,688.2987499999999,108.67874999999992,18.749999999999986,Friday
ORD0001600,2024-08-23,CUST012085,P00042,5,61.37,0.2,259.07,Indianapolis,SELL01306,high,74,76.71249999999999,306.84999999999997,383.56249999999994,15.342499999999994,24.999999999999993,Friday
ORD0009240,2020-11-02,CUST009618,P00021,2,461.43,0.0,1003.5,San Jose,SELL01296,high,75,576.7875,922.86,1153.575,115.35750000000002,25.000000000000007,Monday
ORD0071682,2022-05-07,CUST026585,P00050,4,537.1,0.25,1751.82,San Diego,SELL00614,low,125,550.04411,2148.4,2200.17644,12.944110000000023,2.410000000000004,Saturday
ORD0020089,2020-05-01,CUST033185,P00028,2,208.88,0.05,418.81,Chicago,SELL01510,high,61,261.1,417.76,522.2,52.22000000000003,25.00000000000001,Friday
ORD0039906,2024-08-25,CUST045718,P00048,2,165.16,0.0,340.3,Fort Worth,SELL00553,high,50,227.095,330.32,454.19,61.935,37.5,Sunday
ORD0012643,2024-05-24,CUST023272,P00026,4,378.93,0.2,1277.69,Philadelphia,SELL01584,low,83,371.3514,1515.72,1485.4056,-7.5785999999999945,-1.9999999999999987,Friday
ORD0046880,2022-08-09,CUST016463,P00023,1,192.73,0.1,190.79,Phoenix,SELL00563,low,72,188.87539999999998,192.73,188.87539999999998,-3.854600000000005,-2.0000000000000027,Tuesday
ORD0054894,2020-09-20,CUST009858,P00040,1,309.3,0.0,328.35,Austin,SELL01802,high,143,404.023125,309.3,404.023125,94.72312499999998,30.624999999999993,Sunday
ORD0049687,2023-08-04,CUST002950,P00023,4,466.37,0.0,1876.96,Dallas,SELL01508,low,107,434.19046999999995,1865.48,1736.7618799999998,-32.17953000000006,-6.900000000000012,Friday
ORD0055969,2024-06-22,CUST012550,P00003,5,543.12,0.05,2891.93,San Diego,SELL01242,high,113,709.4505,2715.6,3547.2525,166.33050000000003,30.625000000000007,Saturday
ORD0035976,2022-06-10,CUST033294,P00035,4,106.3,0.1,427.83,Phoenix,SELL01953,low,52,104.17399999999999,425.2,416.69599999999997,-2.1260000000000048,-2.0000000000000044,Friday
ORD0006178,2023-02-15,CUST020575,P00032,3,470.33,0.0,1535.31,Indianapolis,SELL00339,low,100,460.92339999999996,1410.99,1382.7702,-9.406600000000026,-2.0000000000000058,Wednesday
ORD0011760,2020-08-03,CUST014507,P00011,5,35.6,0.0,191.86,Chicago,SELL01184,low,83,34.888,178.0,174.44,-0.7120000000000033,-2.000000000000009,Monday
ORD0008232,2024-10-25,CUST038301,P00014,1,130.35,0.0,149.47,San Francisco,SELL00833,low,52,127.743,130.35,127.743,-2.6069999999999993,-1.9999999999999998,Friday
ORD0064849,2021-07-20,CUST019668,P00006,3,525.57,0.05,1583.36,Fort Worth,SELL01515,low,103,489.30567,1576.71,1467.9170100000001,-36.26433000000003,-6.900000000000005,Tuesday
ORD0046420,2021-12-01,CUST048277,P00034,5,64.79,0.25,273.2,San Jose,SELL01054,high,48,80.98750000000001,323.95000000000005,404.93750000000006,16.197500000000005,25.000000000000007,Wednesday
ORD0005053,2021-12-18,CUST020557,P00030,4,291.16,0.0,1229.53,Fort Worth,SELL01298,low,18,376.6445760000001,1164.64,1506.5783040000003,85.48457600000006,29.36000000000002,Saturday
ORD0020303,2022-10-18,CUST041744,P00012,3,57.55,0.2,159.53,Phoenix,SELL00377,low,43,56.398999999999994,172.64999999999998,169.19699999999997,-1.1510000000000034,-2.0000000000000058,Tuesday
ORD0001576,2024-06-20,CUST047286,P00042,1,522.17,0.05,508.07,Austin,SELL01456,high,146,620.076875,522.17,620.076875,97.90687500000001,18.750000000000004,Thursday
ORD0032302,2024-08-07,CUST028111,P00036,5,408.78,0.15,1827.22,Dallas,SELL00441,high,116,485.4262499999999,2043.8999999999999,2427.1312499999995,76.64624999999995,18.74999999999999,Wednesday
ORD0063370,2022-06-11,CUST007853,P00040,1,219.89,0.0,250.38,Seattle,SELL01557,low,149,225.18934900000002,219.89,225.18934900000002,5.299349000000035,2.410000000000016,Saturday
ORD0008006,2023-06-18,CUST009179,P00002,2,383.82,0.05,827.45,Denver,SELL00638,high,144,501.364875,767.64,1002.72975,117.54487499999999,30.624999999999996,Sunday
ORD0069329,2023-07-31,CUST039568,P00045,5,406.47,0.0,2148.08,Houston,SELL01469,low,122,378.42357,2032.3500000000001,1892.1178499999999,-28.046430000000043,-6.90000000000001,Monday
ORD0023205,2020-09-16,CUST037444,P00040,1,508.2,0.1,500.76,Phoenix,SELL00869,high,134,603.4875,508.2,603.4875,95.28749999999997,18.749999999999993,Wednesday
ORD0026060,2021-02-24,CUST005730,P00044,5,216.22,0.0,1138.58,Houston,SELL01345,high,37,270.275,1081.1,1351.375,54.05499999999998,24.99999999999999,Wednesday
ORD0033233,2020-08-14,CUST037531,P00031,2,540.31,0.1,1101.31,Seattle,SELL00819,low,69,529.5038,1080.62,1059.0076,-10.80619999999999,-1.9999999999999982,Friday
ORD0011686,2021-12-17,CUST023313,P00029,1,10.82,0.15,12.37,Seattle,SELL01564,high,74,13.525,10.82,13.525,2.705,25.0,Friday
ORD0084676,2023-05-21,CUST044149,P00027,3,501.36,0.1,1529.96,Indianapolis,SELL01625,low,48,540.46608,1504.08,1621.39824,39.10608000000002,7.800000000000004,Sunday
ORD0063707,2024-04-16,CUST028189,P00016,1,109.74,0.05,109.59,Dallas,SELL01082,high,28,137.17499999999998,109.74,137.17499999999998,27.434999999999988,24.999999999999993,Tuesday
ORD0069392,2020-11-21,CUST036676,P00017,1,236.77,0.1,224.27,San Antonio,SELL01248,low,104,242.47615700000003,236.77,242.47615700000003,5.706157000000019,2.410000000000008,Saturday
ORD0016096,2020-01-26,CUST041244,P00033,5,431.21,0.2,1943.2,Washington,SELL01320,low,122,441.60216099999997,2156.0499999999997,2208.010805,10.392160999999987,2.409999999999997,Sunday
ORD0087942,2022-09-28,CUST002318,P00010,3,7.93,0.05,27.07,Seattle,SELL01196,high,45,9.9125,23.79,29.737499999999997,1.9825,25.0,Wednesday
ORD0037470,2024-08-31,CUST043839,P00009,5,7.78,0.0,42.31,San Francisco,SELL01303,low,105,7.967498,38.9,39.83749,0.18749799999999972,2.409999999999996,Saturday
ORD0083984,2020-10-17,CUST020818,P00019,5,12.93,0.05,80.56,Indianapolis,SELL00273,high,125,16.8898125,64.65,84.44906250000001,3.9598125000000017,30.625000000000014,Saturday
ORD0000887,2020-03-30,CUST034535,P00025,4,195.49,0.0,890.69,Philadelphia,SELL01463,high,116,232.144375,781.96,928.5775,36.65437499999999,18.749999999999993,Monday
ORD0032938,2021-03-09,CUST044042,P00016,5,199.36,0.0,1052.07,Columbus,SELL00627,low,110,185.60416,996.8000000000001,928.0208,-13.755840000000006,-6.900000000000003,Tuesday
ORD0092076,2020-07-29,CUST043193,P00033,1,445.51,0.0,471.09,Houston,SELL01112,high,16,668.265,445.51,668.265,222.755,50.0,Wednesday
ORD0058674,2024-06-28,CUST035114,P00039,4,355.23,0.05,1606.62,Charlotte,SELL01654,low,76,348.1254,1420.92,1392.5016,-7.104600000000005,-2.0000000000000013,Friday
ORD0070150,2020-12-02,CUST037666,P00029,2,278.91,0.15,537.27,San Francisco,SELL01312,low,73,273.33180000000004,557.82,546.6636000000001,-5.578199999999981,-1.9999999999999931,Wednesday
ORD0011791,2023-09-01,CUST030776,P00011,4,437.89,0.05,1868.62,San Jose,SELL01330,high,133,519.9943749999999,1751.56,2079.9774999999995,82.10437499999989,18.749999999999975,Friday
ORD0015563,2024-11-26,CUST015911,P00038,1,407.45,0.1,434.92,Washington,SELL01723,low,85,399.301,407.45,399.301,-8.149000000000001,-2.0000000000000004,Tuesday
ORD0089240,2023-08-11,CUST023205,P00021,5,146.88,0.0,772.13,Los Angeles,SELL01792,high,100,183.6,734.4,918.0,36.72,25.0,Friday
ORD0046237,2023-04-10,CUST006249,P00016,2,72.29,0.05,169.44,Denver,SELL01199,high,26,90.36250000000001,144.58,180.72500000000002,18.072500000000005,25.000000000000007,Monday
ORD0070942,2022-12-07,CUST010013,P00045,5,238.54,0.2,1128.99,Fort Worth,SELL00580,high,61,298.175,1192.7,1490.875,59.63500000000002,25.00000000000001,Wednesday
ORD0006764,2024-09-15,CUST041662,P00036,2,588.23,0.05,1184.68,San Diego,SELL00754,low,70,634.1119400000001,1176.46,1268.2238800000002,45.8819400000001,7.800000000000017,Sunday
ORD0065589,2022-03-27,CUST040104,P00016,3,119.62,0.05,403.28,Dallas,SELL00307,high,119,156.25362500000003,358.86,468.76087500000006,36.63362500000002,30.625000000000018,Sunday
ORD0093926,2020-01-06,CUST017715,P00043,5,51.09,0.0,278.88,San Antonio,SELL01201,high,68,63.862500000000004,255.45000000000002,319.3125,12.7725,25.0,Monday
ORD0075103,2024-08-10,CUST012113,P00027,1,388.9,0.0,465.35,Indianapolis,SELL00796,low,145,398.27248999999995,388.9,398.27248999999995,9.37248999999997,2.4099999999999926,Saturday
ORD0010065,2022-08-05,CUST019647,P00010,4,417.83,0.05,1729.7,Philadelphia,SELL00610,high,21,522.2875,1671.32,2089.15,104.45750000000004,25.00000000000001,Friday
ORD0095705,2023-12-10,CUST039337,P00033,5,159.84,0.0,899.84,Denver,SELL00731,high,149,208.79100000000003,799.2,1043.9550000000002,48.95100000000002,30.625000000000014,Sunday
ORD0049262,2021-10-04,CUST016100,P00014,4,63.2,0.05,262.21,Charlotte,SELL00652,high,146,75.05,252.8,300.2,11.849999999999994,18.74999999999999,Monday
ORD0030154,2020-01-27,CUST021656,P00044,3,97.21,0.1,295.66,Houston,SELL01707,high,92,121.51249999999999,291.63,364.53749999999997,24.302499999999995,24.999999999999996,Monday
ORD0086095,2024-09-24,CUST025501,P00016,5,148.08,0.0,742.82,Fort Worth,SELL00145,high,106,175.84500000000003,740.4000000000001,879.2250000000001,27.765000000000015,18.750000000000007,Tuesday
ORD0095836,2020-02-16,CUST034526,P00046,1,201.26,0.1,206.0,Philadelphia,SELL01741,low,41,216.95828,201.26,216.95828,15.698280000000011,7.800000000000005,Sunday
ORD0023073,2021-02-07,CUST021704,P00037,3,348.27,0.1,1056.82,San Jose,SELL01013,low,118,356.663307,1044.81,1069.9899209999999,8.393306999999993,2.4099999999999984,Sunday
ORD0046860,2021-02-04,CUST017995,P00030,2,370.36,0.05,789.34,Jacksonville,SELL00898,high,28,462.95000000000005,740.72,925.9000000000001,92.59000000000003,25.000000000000007,Thursday
ORD0087151,2022-06-27,CUST005096,P00047,5,395.27,0.0,2144.19,Austin,SELL01005,low,79,387.3646,1976.35,1936.8229999999999,-7.905399999999986,-1.9999999999999967,Monday
ORD0056450,2023-09-03,CUST014814,P00031,2,245.38,0.25,405.45,New York,SELL01163,high,107,320.52762500000006,490.76,641.0552500000001,75.14762500000006,30.625000000000025,Sunday
ORD0090462,2021-01-20,CUST003735,P00038,3,89.24,0.05,289.03,Los Angeles,SELL00150,high,13,133.85999999999999,267.71999999999997,401.5799999999999,44.61999999999999,49.99999999999999,Wednesday
ORD0006822,2024-09-28,CUST048177,P00024,1,369.0,0.15,359.12,San Antonio,SELL00782,low,49,397.78200000000004,369.0,397.78200000000004,28.78200000000004,7.800000000000011,Saturday
ORD0052555,2022-01-17,CUST045117,P00001,5,190.99,0.1,967.84,Dallas,SELL01016,low,31,187.1702,954.95,935.851,-3.819800000000015,-2.0000000000000075,Monday
ORD0032312,2023-04-12,CUST003102,P00048,4,129.78,0.05,519.11,San Antonio,SELL00070,low,75,127.1844,519.12,508.7376,-2.5956000000000046,-2.0000000000000036,Wednesday
ORD0030379,2024-03-15,CUST045904,P00025,1,496.39,0.0,588.87,San Antonio,SELL00422,high,110,589.4631249999999,496.39,589.4631249999999,93.07312499999989,18.74999999999998,Friday
ORD0022007,2022-06-22,CUST025161,P00028,3,13.39,0.1,42.66,Charlotte,SELL00826,high,13,20.085,40.17,60.255,6.695,50.0,Wednesday
ORD0059528,2023-11-18,CUST035253,P00008,3,14.36,0.1,44.52,San Francisco,SELL01728,low,27,15.480080000000001,43.08,46.44024,1.1200800000000015,7.800000000000011,Saturday
ORD0020748,2022-06-15,CUST019093,P00011,5,209.66,0.0,1104.37,San Diego,SELL01250,low,112,195.19346,1048.3,975.9672999999999,-14.466540000000009,-6.900000000000005,Wednesday
ORD0011542,2023-06-17,CUST039142,P00004,4,234.73,0.1,958.21,San Antonio,SELL01218,high,23,322.75374999999997,938.92,1291.0149999999999,88.02374999999998,37.49999999999999,Saturday
ORD0010485,2024-04-10,CUST012536,P00034,2,311.66,0.0,699.93,Columbus,SELL01169,low,60,305.4268,623.32,610.8536,-6.233200000000011,-2.000000000000003,Wednesday
ORD0001479,2022-05-25,CUST013561,P00017,2,470.31,0.2,801.08,Washington,SELL00044,low,19,553.08456,940.62,1106.16912,82.77456000000001,17.6,Wednesday
ORD0030512,2020-11-11,CUST045462,P00016,3,285.32,0.1,916.86,Charlotte,SELL00240,high,16,427.97999999999996,855.96,1283.9399999999998,142.65999999999997,49.999999999999986,Wednesday
ORD0032119,2022-05-21,CUST018804,P00011,4,228.4,0.0,1031.93,New York,SELL00994,high,144,298.34749999999997,913.6,1193.3899999999999,69.94749999999996,30.624999999999986,Saturday
ORD0062697,2020-04-23,CUST041369,P00044,2,425.25,0.05,851.49,San Diego,SELL01573,low,40,416.745,850.5,833.49,-8.504999999999995,-1.9999999999999991,Thursday
ORD0001633,2024-03-09,CUST046781,P00001,5,159.29,0.05,828.63,Phoenix,SELL00074,low,26,171.71462,796.4499999999999,858.5731,12.424620000000004,7.8000000000000025,Saturday
ORD0022836,2023-03-20,CUST013440,P00049,1,150.72,0.2,147.1,Jacksonville,SELL01759,high,133,178.98,150.72,178.98,28.25999999999999,18.749999999999993,Monday
ORD0024512,2021-10-13,CUST005461,P00002,3,565.35,0.0,1842.54,Indianapolis,SELL01066,low,25,554.043,1696.0500000000002,1662.129,-11.307000000000016,-2.0000000000000027,Wednesday
ORD0034673,2023-01-29,CUST032846,P00049,1,294.37,0.15,255.0,Indianapolis,SELL00709,high,72,404.75875,294.37,404.75875,110.38875000000002,37.50000000000001,Sunday
ORD0091571,2021-10-21,CUST029235,P00001,5,29.5,0.15,151.76,Phoenix,SELL00972,low,49,28.91,147.5,144.55,-0.5899999999999999,-1.9999999999999993,Thursday
ORD0086493,2024-02-06,CUST043579,P00007,3,153.85,0.0,503.8,Austin,SELL00671,high,134,182.69687499999998,461.54999999999995,548.0906249999999,28.846874999999983,18.74999999999999,Tuesday
ORD0078424,2022-01-08,CUST046319,P00041,1,9.18,0.2,15.27,Philadelphia,SELL01389,low,123,9.401238,9.18,9.401238,0.2212379999999996,2.4099999999999957,Saturday
ORD0030577,2022-02-08,CUST040847,P00030,5,481.66,0.0,2410.4,Houston,SELL00818,high,139,571.97125,2408.3,2859.8562500000003,90.31125000000003,18.750000000000007,Tuesday
ORD0049765,2020-07-14,CUST047884,P00013,4,102.53,0.0,457.52,Dallas,SELL01241,low,105,95.45542999999999,410.12,381.82171999999997,-7.0745700000000085,-6.9000000000000075,Tuesday
ORD0009139,2022-09-12,CUST039972,P00020,4,156.28,0.05,652.17,Houston,SELL01654,high,116,185.58249999999998,625.12,742.3299999999999,29.30249999999998,18.749999999999986,Monday
ORD0047400,2022-05-25,CUST038073,P00008,3,447.64,0.15,1240.3,Austin,SELL00988,low,25,438.68719999999996,1342.92,1316.0616,-8.952800000000025,-2.0000000000000058,Wednesday
ORD0069665,2021-06-15,CUST006406,P00026,4,197.86,0.05,766.57,Charlotte,SELL00558,high,33,247.32500000000002,791.44,989.3000000000001,49.465,25.0,Tuesday
ORD0051761,2024-07-26,CUST004563,P00050,1,90.59,0.0,109.65,Fort Worth,SELL00055,low,116,84.33928999999999,90.59,84.33928999999999,-6.250710000000012,-6.900000000000013,Friday
ORD0090160,2024-06-19,CUST000180,P00012,5,202.31,0.15,940.37,Phoenix,SELL01943,low,51,198.2638,1011.55,991.319,-4.046199999999999,-1.9999999999999993,Wednesday
ORD0064924,2024-11-18,CUST037545,P00040,1,377.68,0.0,424.95,Houston,SELL01243,low,10,444.15168,377.68,444.15168,66.47167999999999,17.599999999999998,Monday
ORD0030841,2023-01-16,CUST007279,P00010,1,152.92,0.05,164.57,Chicago,SELL01616,low,62,149.86159999999998,152.92,149.86159999999998,-3.058400000000006,-2.000000000000004,Monday
ORD0080468,2023-04-25,CUST006914,P00003,5,442.77,0.05,2481.88,Fort Worth,SELL00065,high,11,664.155,2213.85,3320.7749999999996,221.385,50.0,Tuesday
ORD0005719,2020-10-15,CUST030293,P00045,3,565.45,0.1,1656.94,San Diego,SELL00113,high,74,706.8125,1696.3500000000001,2120.4375,141.36249999999995,24.99999999999999,Thursday
ORD0091440,2021-08-06,CUST048341,P00031,4,12.13,0.1,47.68,Charlotte,SELL00133,low,78,11.887400000000001,48.52,47.549600000000005,-0.24259999999999948,-1.9999999999999956,Friday
ORD0035255,2021-06-23,CUST039930,P00037,5,418.15,0.0,2195.55,Los Angeles,SELL00789,high,63,522.6875,2090.75,2613.4375,104.53750000000002,25.000000000000007,Wednesday
ORD0064445,2024-05-06,CUST000638,P00044,1,574.36,0.1,561.95,San Diego,SELL01072,high,24,717.95,574.36,717.95,143.59000000000003,25.000000000000007,Monday
ORD0020902,2021-09-09,CUST007678,P00017,1,138.87,0.0,152.71,San Francisco,SELL01451,high,130,164.90812499999998,138.87,164.90812499999998,26.03812499999998,18.749999999999982,Thursday
ORD0085820,2020-02-18,CUST029150,P00028,4,180.18,0.2,584.69,Columbus,SELL00013,high,83,225.22500000000002,720.72,900.9000000000001,45.045000000000016,25.000000000000007,Tuesday
ORD0061319,2021-07-12,CUST002046,P00047,1,41.92,0.1,48.04,Houston,SELL00482,high,40,52.400000000000006,41.92,52.400000000000006,10.480000000000004,25.00000000000001,Monday
ORD0054268,2023-09-03,CUST024059,P00022,3,503.36,0.1,1468.12,San Francisco,SELL00185,high,26,692.1200000000001,1510.08,2076.3600000000006,188.7600000000001,37.50000000000002,Sunday
ORD0009563,2021-02-22,CUST046692,P00006,2,49.72,0.0,129.62,Seattle,SELL01628,low,65,48.7256,99.44,97.4512,-0.9943999999999988,-1.9999999999999976,Monday
ORD0023655,2023-06-19,CUST014321,P00023,1,245.46,0.15,234.04,Los Angeles,SELL00664,high,61,306.825,245.46,306.825,61.36499999999998,24.999999999999993,Monday
ORD0044264,2021-05-01,CUST022045,P00011,1,149.16,0.05,159.89,Los Angeles,SELL01024,high,123,194.84024999999997,149.16,194.84024999999997,45.68024999999997,30.62499999999998,Saturday
ORD0018046,2021-04-08,CUST032101,P00041,3,182.0,0.05,583.58,San Diego,SELL00096,high,12,273.0,546.0,819.0,91.0,50.0,Thursday
ORD0017156,2023-02-12,CUST035863,P00011,1,183.06,0.0,221.76,Philadelphia,SELL01981,high,91,251.7075,183.06,251.7075,68.64750000000001,37.50000000000001,Sunday
ORD0045802,2023-04-06,CUST018361,P00046,5,146.45,0.25,597.91,Charlotte,SELL01224,low,124,136.34494999999998,732.25,681.7247499999999,-10.105050000000006,-6.900000000000005,Thursday
ORD0009831,2022-04-11,CUST048493,P00047,5,214.53,0.1,1017.32,Denver,SELL00770,high,96,268.1625,1072.65,1340.8125,53.63250000000002,25.00000000000001,Monday
ORD0077331,2024-06-06,CUST043286,P00049,2,316.43,0.15,571.5,Los Angeles,SELL01488,low,106,294.59633,632.86,589.19266,-21.833669999999984,-6.899999999999995,Thursday
ORD0034510,2024-06-23,CUST043590,P00029,1,418.05,0.15,375.68,Fort Worth,SELL00193,low,117,428.12500500000004,418.05,428.12500500000004,10.075005000000033,2.4100000000000077,Sunday
ORD0077399,2023-05-31,CUST036486,P00011,5,506.9,0.2,2041.62,Jacksonville,SELL00885,low,44,496.76199999999994,2534.5,2483.8099999999995,-10.138000000000034,-2.0000000000000067,Wednesday
ORD0070846,2024-09-28,CUST045385,P00001,2,454.96,0.15,922.44,Seattle,SELL01751,low,45,490.44688,909.92,980.89376,35.48688000000004,7.80000000000001,Saturday
ORD0094218,2024-08-14,CUST042793,P00027,3,8.86,0.0,30.21,Philadelphia,SELL01571,low,25,8.682799999999999,26.58,26.048399999999994,-0.1772000000000009,-2.0000000000000107,Wednesday
ORD0094022,2024-02-18,CUST028543,P00038,2,172.06,0.0,376.64,San Francisco,SELL01936,high,86,236.5825,344.12,473.165,64.52250000000001,37.50000000000001,Sunday
